,Date,Open,High,Low,Close,Volume,SMA12,SMA20,RSI,OBV
184,11/18/2021,210.25,215.14,207.5,210.12,1005775,209.7258333333334,199.26350000000016,59.06648410043147,150309928.0
185,11/19/2021,209.14,229.39,208.25,228.8,3043720,210.59833333333344,202.21350000000015,68.52737753503837,153353648.0
186,11/22/2021,230.46,249.64,229.75,247.55,4379604,213.07416666666677,205.89250000000015,74.8186812988325,157733252.0
187,11/23/2021,243.84,252.2,212.56,213.9,3351636,213.12833333333344,207.69550000000012,53.96826748024205,154381616.0
188,11/24/2021,217.25,223.99,208.0,211.78,1309388,212.5566666666668,209.6090000000001,52.96678418128959,153072228.0
189,11/26/2021,208.08,211.73,199.2,199.72,1235277,211.98333333333346,210.4525000000001,47.55995331035812,151836951.0
190,11/29/2021,204.0,207.91,200.94,202.01,1108844,212.21833333333345,211.3775000000001,48.63222004564551,152945795.0
191,11/30/2021,200.1,203.95,188.0,196.21,1723949,211.5425000000001,211.1835000000001,46.063179997113664,151221846.0
192,12/01/2021,199.4,200.11,177.01,179.84,2355535,209.6875000000001,209.8260000000001,39.69029002208038,148866311.0
193,12/02/2021,185.0,187.43,173.07,181.56,2087100,207.3891666666668,207.98750000000013,40.619872820204215,150953411.0
194,12/03/2021,181.0,183.93,159.05,172.39,4096688,204.49000000000012,205.71500000000015,37.31741022495207,146856723.0
195,12/06/2021,166.0,173.34,163.2,167.12,2228636,200.91666666666677,203.40850000000015,35.52962268395615,144628087.0
196,12/07/2021,175.18,181.98,170.51,177.81,1972395,198.22416666666678,201.36700000000016,41.63749700588955,146600482.0
197,12/08/2021,176.6,180.25,171.96,173.65,2611195,193.62833333333344,199.71950000000018,40.047467277481076,143989287.0
198,12/09/2021,167.0,172.69,151.0,155.76,5084340,185.97916666666674,197.54800000000017,34.0291694891704,138904947.0
199,12/10/2021,159.83,162.3,148.0,159.01,4526860,181.4050000000001,195.28250000000014,35.91335583557043,143431807.0
200,12/13/2021,160.33,160.89,135.07,136.88,5486201,175.1633333333334,192.02150000000015,29.69426124568298,137945606.0
201,12/14/2021,131.0,150.37,129.5,147.69,6512133,170.8275000000001,188.94900000000015,35.56412309866593,144457739.0
202,12/15/2021,147.46,152.0,141.12,148.59,2765992,166.37583333333345,186.01950000000016,36.042893628083824,147223731.0
203,12/16/2021,152.93,154.44,142.13,144.59,2164762,162.07416666666677,182.7490000000002,34.805109701714386,145058969.0
