symbol,currentTime,regularMarketPrice,previousClose,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketChangePercent,postMarketChangePercent,preMarketChangePercent,averageDailyVolume10Day,fiftyDayAverage,twoHundredDayAverage
AAPL,2021-09-02 09:45:00,154.58,152.51,153.87,154.72,153.85,7155498,0.013572928500000001,0.0,0.008851919,66183287,147.72333,133.59208999999998
ABBV,2021-09-02 09:45:00,111.66,112.27,121.0,113.74,111.6,1461145,-0.005433268000000001,0.0,0.0114011,10417975,117.27556000000001,112.64237
ABT,2021-09-02 09:45:00,127.4,126.37,125.72,127.46,125.46,3471557,0.008150659000000001,0.0,0.0027472407,4142987,122.31,119.017845
ACN,2021-09-02 09:45:00,337.9,336.56,337.45,339.0,336.67,1621136,0.00398145,0.00355138,-0.0033441992,1518437,322.75555,291.31
ADBE,2021-09-02 09:45:00,668.815,665.89,669.82,669.85,666.87,79560,0.0043925988000000004,0.0,0.0050759203999999995,1350937,631.5539,537.25977
ADI,2021-09-02 09:45:00,161.11,162.95,163.77,164.2,161.05,6513639,-0.011291785,0.0049034403999999995,6.203529999999999e-05,9719112,166.31555,160.64468
ADP,2021-09-02 09:45:00,206.57,206.86,207.5,206.71,205.49,73562,-0.0014018819,0.0,-0.0089432765,1387812,209.57943999999998,195.49812
ADSK,2021-09-02 09:45:00,303.8899,303.24,306.5,306.81,302.38,196653,0.0021431947,0.0,0.00910173,2146925,318.9411,292.50174
AMAT,2021-09-02 09:45:00,134.49,133.46,134.73,135.06,134.31,380247,0.0077176588,0.0,0.0118387,6204450,134.96638000000002,130.70625
AMD,2021-09-02 09:45:00,109.46,109.99,110.32,110.48,109.16,3458439,-0.004818609000000001,0.0,0.00290575,52747137,102.82528,87.31662
AMGN,2021-09-02 09:45:00,223.35,225.53,225.55,226.12,221.88,2699121,-0.009666087,0.0004925033,0.002910203,2360887,234.22945,240.64087
AMZN,2021-09-02 09:45:00,3505.25,3479.0,3494.76,3507.37,3487.05,229395,0.0075452714,0.0,0.00477292,2894862,3420.4553,3317.4172
ARKK,2021-09-02 09:45:00,124.385,123.72,122.5,124.83,124.26,200153,0.005375048,0.0,0.00711281,4419062,120.31555,120.63885
ARKQ,2021-09-02 09:45:00,84.79,84.23,84.35,85.3646,84.35,316942,0.0066484334,0.000117964,0.00259466,313137,81.061386,82.88435
ASML,2021-09-02 09:45:00,842.17,833.04,838.72,850.7199,836.8,582148,0.010959864,-0.0025528853,0.01295467,551287,772.6861,669.085
ATVI,2021-09-02 09:45:00,81.785,82.3,82.75,82.83,81.75,448659,-0.0062575866,0.0,0.00498173,8543825,84.76028000000001,91.94633
AVGO,2021-09-02 09:45:00,493.965,493.16,495.79,495.98,493.29,64898,0.0016323153,0.0,0.00672196,1400212,482.23694000000006,469.73
AXP,2021-09-02 09:45:00,164.44,165.96,166.34,167.275,164.13,2505672,-0.009158859,-0.0013986598999999999,-0.00024330178,2852275,167.84888999999998,156.62497
BA,2021-09-02 09:45:00,219.21,218.12,220.0,220.106,218.67,441937,0.004997303,0.0,0.00311759,7922750,224.02306000000002,235.5905
BABA,2021-09-02 09:45:00,175.17,173.28,169.56,178.18,175.09,3697503,0.010907198,0.0,0.025565599999999997,38243675,188.68,216.77517999999998
BAC,2021-09-02 09:45:00,40.715,40.98,41.75,41.14,40.64,3829573,-0.006466554,0.0,-0.00254915,45207425,39.855835,39.68338
BEKE,2021-09-02 09:45:00,20.52,18.09,18.25,20.75,17.74,30148069,0.13432838,0.009746533,0.015594526000000001,16491462,24.050278,45.857914
BIDU,2021-09-02 09:45:00,163.99,165.18,158.88,166.33,163.78,1005784,-0.0072041843,0.0,0.0041772802,6259650,161.86694,205.56755
BIIB,2021-09-02 09:45:00,338.24,338.91,340.78,341.29,336.455,791504,-0.0019769657,-0.00065042934,-0.0017443128,736612,336.86307,307.36044
BILI,2021-09-02 09:45:00,84.44,84.56,82.5171,86.48,84.13,623132,-0.001419053,0.0,0.0065042903,6940612,85.406944,104.82208
BKNG,2021-09-02 09:45:00,2286.85,2299.67,2305.86,2330.0,2285.0,324725,-0.0055746366,-0.00080463866,0.009685769,347937,2185.5264,2284.2163
BRK-B,2021-09-02 09:45:00,285.9033,285.26,286.59,286.33,284.92,494694,0.0022550656,0.0,0.0008413030300000002,3658212,283.06195,273.83804
C,2021-09-02 09:45:00,71.0583,71.31,72.36,71.50399999999999,70.991,1172279,-0.0035296783,0.0,0.00168283,14550550,69.999725,71.80870999999999
CAT,2021-09-02 09:45:00,209.46,207.96,210.87,210.04,208.93,198369,0.007212925699999999,0.0,0.00367859,2729737,210.59666,222.47086000000002
CHTR,2021-09-02 09:45:00,824.94,818.44,823.08,824.94,822.4,23636,0.007941938,0.0,0.0,841800,761.3905599999999,687.5785
CL=F,2021-09-02 09:45:00,69.9,68.59,68.29,69.93,67.84,141508,0.01909907,0.0,0.0,346220,69.06860999999999,66.399925
CMCSA,2021-09-02 09:45:00,61.665,61.14,61.01,61.715,61.29,400993,0.008586875,0.0,0.0055610104,11849050,58.718056000000004,56.528633
CNH=F,2021-09-02 09:45:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
COST,2021-09-02 09:45:00,460.11199999999997,456.52,455.48,460.84,458.39,141354,0.007868243,0.0,0.00526811,1483700,437.12027,385.28963999999996
CRM,2021-09-02 09:45:00,267.68,268.32,266.27,269.19,266.8,389670,-0.0023852661,0.0,0.00160254,8722837,249.68195,233.76805
CSCO,2021-09-02 09:45:00,59.46,59.04,59.02,59.62,59.26,1168898,0.00711379,0.0,0.004065,15472387,56.160557,52.50654599999999
CSX,2021-09-02 09:45:00,32.54,32.53,32.58,32.835,32.23,12680892,0.00030747422999999997,0.007375471999999999,0.0003072625,8788837,32.725,32.39355
CVX,2021-09-02 09:45:00,96.55,95.71,96.86,97.07,96.55,618017,0.008776554,0.0,0.00929892,10162650,99.53445,103.591515
DHR,2021-09-02 09:45:00,327.6,324.16,323.59,328.115,321.04,2179744,0.010612052,0.0,0.010012206,1843900,305.13583,259.43683
DIS,2021-09-02 09:45:00,184.24,183.48,181.96,185.3,184.1513,461464,0.004142194,0.0,0.0030248999,6714887,177.71083000000002,181.73158
DOCU,2021-09-02 09:45:00,295.39,297.22,296.343,297.22,294.03,134019,-0.006157010300000001,0.0,-0.00043740297999999997,1602912,295.93472,245.15007000000003
DOW,2021-09-02 09:45:00,62.77,62.54,62.83,63.0574,62.68,331283,0.0036776392,0.0,0.006236,3984075,62.013054000000004,63.984173
DX-Y.NYB,2021-09-02 09:45:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
EURUSD=X,2021-09-02 09:45:00,1.1859583,1.1845534,1.1849744,1.1862396000000002,1.1838523,0,0.0011859429,0.0,0.0,0,1.1785915,1.1952631
FAS,2021-09-02 09:45:00,122.3,124.25,124.62,124.72,120.765,1551211,-0.01569414,0.0,0.00695011,1586200,114.558334,105.92993
FAZ,2021-09-02 09:45:00,22.5177,22.69,22.3,22.605,22.49,45216,-0.007593668499999999,0.0,-0.0110180685,1342737,24.783610999999997,29.205755
FB,2021-09-02 09:45:00,378.54,382.05,379.59,381.75,378.21,1362355,-0.009187225,0.0,-0.00147887,10802437,360.435,321.7138
FISV,2021-09-02 09:45:00,118.34,117.79,117.99,118.8,117.5812,3312183,0.0046692877,0.0005070575,0.004901148,2957387,112.985275,115.6659
GC=F,2021-09-02 09:45:00,1812.8,1816.0,1816.2,1819.6,1811.4,54485,-0.0017620876999999999,0.0,0.0,374,1795.1611,1790.18
GE,2021-09-02 09:45:00,104.12,103.66,105.36,104.58,103.98,600543,0.004437575,0.0,0.00318343,7845612,103.14833,105.11237
GILD,2021-09-02 09:45:00,71.91,71.87,72.6812,72.19,71.87,177467,0.00055657316,0.0,0.00250453,5576462,70.15722,67.11101
GOOG,2021-09-02 09:45:00,2913.75,2916.84,2913.0,2926.5,2908.96,66763,-0.0010593957,0.0,0.00110903,925137,2752.6492,2418.084
