symbol,currentTime,regularMarketPrice,previousClose,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketChangePercent,postMarketChangePercent,preMarketChangePercent,averageDailyVolume10Day,fiftyDayAverage,twoHundredDayAverage
AAPL,2021-09-21 09:45:00,142.94,146.06,143.8,144.84,141.28,123478863,-0.021361051000000002,0.00034981847,0.007065863,102674883,149.1343,135.78558
ABBV,2021-09-21 09:45:00,106.4,107.73,106.1,107.49,105.56,6768061,-0.012345696000000001,0.0038533461999999997,0.0042292946,8004283,114.204,112.8329
ABT,2021-09-21 09:45:00,125.975,124.87,125.6,125.985,125.11,192567,0.008849169,0.0,0.0090493895,5572583,125.322,119.45413
ACN,2021-09-21 09:45:00,332.29,335.4,331.1,334.92,328.2394,2650268,-0.00927247,-0.002858985,0.00966021,2438033,331.5,298.96136
ADBE,2021-09-21 09:45:00,644.05,641.29,646.875,647.7,642.0901,132047,0.0043038404999999995,0.0,0.00648698,2439316,646.5003,554.0078
ADI,2021-09-21 09:45:00,171.52,173.21,171.4,173.01,170.29,9215887,-0.009756955999999999,0.0,0.0,5478685,168.06028999999998,161.33101000000002
ADP,2021-09-21 09:45:00,198.81,198.67,196.88,199.53,196.1,1915940,0.0007046830999999999,0.0,0.0009556986599999999,1982166,208.31343,198.21348999999998
ADSK,2021-09-21 09:45:00,283.6,288.15,282.52,286.5,279.84,1168746,-0.015790345,0.0,0.008074783,1490366,312.8197,292.26153999999997
AMAT,2021-09-21 09:45:00,135.53,140.8,136.56,136.69,133.56,8822525,-0.03742901,-0.0024348989000000003,0.008632761,8475016,135.79828,132.64413000000002
AMD,2021-09-21 09:45:00,101.65,101.55,101.58,102.2291,101.24,2117355,0.0009847216,0.0,0.005711415,40695166,107.915146,89.11485
AMGN,2021-09-21 09:45:00,215.11,219.38,218.3831,219.85,214.331,3076641,-0.019463964,0.00548553,0.0055320644999999995,3125900,224.87543,239.84116
AMZN,2021-09-21 09:45:00,3355.73,3462.52,3396.0,3419.0,3305.01,4491167,-0.03084171,-0.000813528,0.0049914625,3220183,3370.9116,3345.4775
ARKK,2021-09-21 09:45:00,117.7,116.14,116.97,117.88,116.85,358901,0.013432043999999999,0.0,0.00826588,6557133,120.550285,118.927246
ARKQ,2021-09-21 09:45:00,80.16,79.72,80.44,80.32,80.07,9550,0.005519348,0.0,0.0026342082,287466,82.132286,82.221634
ASML,2021-09-21 09:45:00,855.76,840.74,860.0,860.28,853.21,143246,0.017865237,0.0,0.022837,1002916,821.0794,695.2612
ATVI,2021-09-21 09:45:00,76.18,79.56,78.64,78.8192,74.87,12231906,-0.042483624000000005,0.0072197826,0.0116828475,8619266,81.25714,90.294495
AVGO,2021-09-21 09:45:00,492.22,491.22,493.49,493.75,490.65,122417,0.0020357477,0.0,-0.00569906,2242333,489.91257,471.78015
AXP,2021-09-21 09:45:00,160.57,163.92,159.36,162.14,157.95,5381538,-0.020436741,0.0,0.0044528637,4256466,164.23886000000002,158.91725
BA,2021-09-21 09:45:00,209.5,213.36,210.81,212.42,206.53,10258933,-0.0180915,-0.00238663,0.0039618225,8813416,221.09599999999998,235.29115
BABA,2021-09-21 09:45:00,152.16,151.49,154.4,152.58,150.31,1764253,0.0044227220000000005,0.0,-0.00033007498,25688433,174.606,209.12333999999998
BAC,2021-09-21 09:45:00,39.2776,39.11,39.38,39.4004,39.152,1749667,0.0042853164,0.0,0.0053694476000000005,58563866,40.729427,40.166668
BEKE,2021-09-21 09:45:00,15.64,17.08,16.04,16.28,15.15,17466573,-0.08430911,-0.00831203,0.021739077000000002,10284516,19.067715,41.611378
BIDU,2021-09-21 09:45:00,157.295,154.5,156.0,157.96,155.5,370747,0.018090604,0.0,0.00919093,4627983,157.74171,192.5316
BIIB,2021-09-21 09:45:00,302.04,298.49,300.97,302.64,299.4,57248,0.011893256999999999,0.0,0.0100841,1054350,330.23657000000003,310.55362
BILI,2021-09-21 09:45:00,69.78,74.44,71.07,73.32,68.645,4432248,-0.0626008,0.0,0.02407567,4267616,78.185425,99.73384
BKNG,2021-09-21 09:45:00,2325.37,2345.0,2350.83,2365.18,2320.0,369246,-0.008370952,-0.00217602,0.0,247271,2231.8655,2286.0288
BRK-B,2021-09-21 09:45:00,274.2,276.76,273.05,274.91,271.36,7110646,-0.009249883,0.0011305526,0.0060174830000000006,6914316,283.37457,276.9142
C,2021-09-21 09:45:00,67.28,67.3,68.05,67.73,67.24,1084017,-0.0002972403,0.0,0.0059434455,25374866,70.96743000000001,72.109055
CAT,2021-09-21 09:45:00,190.82,199.75,193.06,193.95,188.475,9151051,-0.044705800000000004,0.00041917287000000004,0.0046116216,4736350,208.98143000000002,221.7629
