symbol,currentTime,regularMarketPrice,previousClose,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketChangePercent,postMarketChangePercent,preMarketChangePercent,averageDailyVolume10Day,fiftyDayAverage,twoHundredDayAverage
AAPL,2021-10-25 09:45:00,148.45,148.69,149.69,149.37,148.25,4621990.0,-0.0016141334,0.0,0.0,68088783,145.9303,139.49466999999999
ABBV,2021-10-25 09:45:00,109.14,108.76,108.67,109.22,108.31,4346878.0,0.0034939062,0.0,0.0,5648542,108.31206,113.09863999999999
ABT,2021-10-25 09:45:00,126.72,125.05,125.51,126.84,124.88,5742356.0,0.013354643000000001,-0.0048927,-0.00015786198,6049400,122.05176499999999,119.61259
ACN,2021-10-25 09:45:00,353.79,347.12,348.25,355.345,348.61,1459455.0,0.019215299999999998,-0.0191922,-0.0020069023999999998,1768050,335.3091,309.9656
ADBE,2021-10-25 09:45:00,643.58,638.66,640.43,644.26,634.45,1783347.0,0.0077036987,-0.0007458930000000001,0.0,1981037,618.5737,576.9256
ADI,2021-10-25 09:45:00,178.42,178.81,179.24,180.77,177.68,3074268.0,-0.0021810827,-0.0023539857999999997,-0.0023539857999999997,2934883,170.71265,164.7667
ADP,2021-10-25 09:45:00,217.8,217.75,215.5,217.84,217.8,1938.0,0.00022963514,0.0,-0.0011940047,1207000,203.99265,201.42741
ADSK,2021-10-25 09:45:00,308.58,305.68,306.0,312.48,306.0,1162108.0,0.009487025,-0.0014906717,-0.0002267704,954050,287.0938,295.02554
AMAT,2021-10-25 09:45:00,135.93,133.34,135.2135,141.28,134.51,10744920.0,0.019424003000000002,0.0005150249,0.0043405546,5616633,133.89235,134.24237
AMD,2021-10-25 09:45:00,119.82,119.33,120.825,121.56,118.37,38992694.0,0.004106242,0.0010849378,0.004924085999999999,38213533,106.98735,93.94611
AMGN,2021-10-25 09:45:00,209.24,208.99,209.7,210.5,208.53,1349344.0,0.0011962295,-0.0020072556,0.00081245543,2426000,212.19882,234.2474
AMZN,2021-10-25 09:45:00,3335.55,3435.01,3421.0,3429.84,3331.3,3139053.0,-0.02895478,-0.0016579063000000001,0.0,2857114,3372.3845,3383.5774
ARKK,2021-10-25 09:45:00,117.75,119.66,119.1,119.13,116.69,4937865.0,-0.015961923,-0.0033121,0.0,4369442,116.04881999999999,117.91
ARKQ,2021-10-25 09:45:00,81.98,82.91,82.66,83.22,81.73,195636.0,-0.011216985,-0.0021956610000000002,0.005001171,185866,80.834114,81.59071999999999
ASML,2021-10-25 09:45:00,800.97,787.56,798.19,808.8,796.5,1294777.0,0.01702724,-0.0012109951,0.0,1207562,805.92944,728.2453
ATVI,2021-10-25 09:45:00,80.15,79.27,78.62,80.24,79.395,451467.0,0.011101361,0.0,0.0076902197,5588333,77.10117,87.49481999999999
AVGO,2021-10-25 09:45:00,515.41,514.15,514.7423,521.38,513.02,1536739.0,0.002450547,-0.0036087491999999997,0.00025223586,1635566,497.43765,477.15862999999996
AXP,2021-10-25 09:45:00,187.08,177.47,185.0,189.03,182.2,5719093.0,0.05415,-0.0033675695,0.0,3433937,169.74742,163.7156
BA,2021-10-25 09:45:00,212.97,214.34,214.6,216.7,212.575,7077636.0,-0.006391689599999999,-0.00051650754,0.0,8023300,218.14713999999998,230.68623
