symbol,currentTime,regularMarketPrice,previousClose,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketChangePercent,postMarketChangePercent,preMarketChangePercent,averageDailyVolume10Day,fiftyDayAverage,twoHundredDayAverage
AAPL,2021-10-26 09:45:00,150.53,148.64,148.68,150.8,149.16,6274685.0,0.012715281,0.0,0.00460843,65216733,146.00772,139.62618999999998
ABBV,2021-10-26 09:45:00,109.14,108.76,108.67,109.22,108.31,4346878.0,0.0034939062,0.0,0.0,5648542,108.31206,113.09863999999999
ABT,2021-10-26 09:45:00,126.68,126.72,126.49,126.84,125.395,3008208.0,-0.00031566377999999996,0.0,-0.00228852,6049400,122.05176499999999,119.61259
ACN,2021-10-26 09:45:00,358.275,356.44,353.27,359.31,356.41,108830.0,0.005148107,0.0,0.00016832400000000002,1676350,335.91287,310.48373
ADBE,2021-10-26 09:45:00,643.58,638.66,640.43,644.26,634.45,1783347.0,0.0077036987,-0.0007458930000000001,0.0,1981037,618.5737,576.9256
ADI,2021-10-26 09:45:00,181.97,180.52,178.58,181.97,180.71,27726.0,0.008032334,0.0,0.0075337947,2870083,170.99286,164.89906000000002
ADP,2021-10-26 09:45:00,218.07,217.75,217.84,219.255,217.30700000000002,827470.0,0.0014696089000000002,0.0,-0.001194,1207000,203.99265,201.42741
ADSK,2021-10-26 09:45:00,311.79,308.58,308.69,313.5,313.5,1258.0,0.01040256,0.005324108,0.0056127519999999995,951000,287.79944,295.15762
AMAT,2021-10-26 09:45:00,135.76,135.93,136.25,137.92,135.32,3969041.0,-0.0012506303999999999,0.0011049585,0.00264843,5616633,133.89235,134.24237
AMD,2021-10-26 09:45:00,124.765,122.36,120.515,125.89,122.82,5823098.0,0.019655106999999998,0.0,0.00416805,40467416,107.426575,94.22676
AMGN,2021-10-26 09:45:00,207.63,209.24,209.5,209.82,206.97,1864978.0,-0.0076945163,0.0,0.00081245496,2426000,212.19882,234.2474
AMZN,2021-10-26 09:45:00,3320.37,3335.55,3335.0,3347.7998,3297.7,2225956.0,-0.004550953,0.0035025862,0.011598033999999998,2489650,3370.8982,3384.4785
ARKK,2021-10-26 09:45:00,121.81,117.75,118.59,122.28,117.801,7597469.0,0.034479808,0.0015598263000000002,0.0,4530060,115.83353000000001,117.79971
ARKQ,2021-10-26 09:45:00,84.39,81.98,82.49,84.755,82.21,326838.0,0.029397363,-0.0016589571,0.0042659156,212283,80.935715,81.58015
ASML,2021-10-26 09:45:00,800.97,787.56,798.19,808.8,796.5,1294777.0,0.01702724,-0.0012109951,0.0,1207562,805.92944,728.2453
ATVI,2021-10-26 09:45:00,81.23,79.27,79.43,81.51,79.395,7329470.0,0.024725707000000003,0.0,0.0076902197,5588333,77.10117,87.49481999999999
AVGO,2021-10-26 09:45:00,515.41,514.15,514.7423,521.38,513.02,1536739.0,0.002450547,-0.0036087491999999997,0.00025223586,1635566,497.43765,477.15862999999996
AXP,2021-10-26 09:45:00,187.08,177.47,185.0,189.03,182.2,5719093.0,0.05415,-0.0033675695,0.0,3433937,169.74742,163.7156
BA,2021-10-26 09:45:00,212.97,214.34,214.6,216.7,212.575,7077636.0,-0.006391689599999999,-0.00051650754,0.0,8023300,218.14713999999998,230.68623
BABA,2021-10-26 09:45:00,177.7,177.42,179.08,182.09,175.81,16956526.0,0.0015781692000000002,-0.0014068655,0.0,22769885,159.27911,197.19557
BAC,2021-10-26 09:45:00,47.51,47.57,47.8,47.98,47.205,29093747.0,-0.00126133,0.00042097367,0.00451966,43297216,42.906178000000004,41.15806
BEKE,2021-10-26 09:45:00,23.95,24.98,23.86,24.22,22.9,6792257.0,-0.04123294,0.00626303,-0.032150332000000004,9403216,19.458285999999998,34.852806
BIDU,2021-10-26 09:45:00,177.64,180.6,181.2,182.515,176.55,3053328.0,-0.016389848999999998,-0.0012947294,0.0,5069316,161.35294,178.72798
BIIB,2021-10-26 09:45:00,269.94,264.8,266.0,271.51,265.245,1014059.0,0.019410932,-0.014521795,0.0034743699,1499633,288.63647000000003,312.40894
BILI,2021-10-26 09:45:00,80.02,80.97,83.0,80.02,80.0,65440.0,-0.011732796,0.0,-0.010991718000000001,4404983,73.906,93.40137
BKNG,2021-10-26 09:45:00,2422.9,2412.98,2397.84,2424.45,2422.9,2938.0,0.004111067,0.0,0.00017402627,234683,2411.7717,2304.1912
BRK-B,2021-10-26 09:45:00,289.24,286.82,287.66,289.8,286.24,2740513.0,0.008437288000000001,-0.000760618,0.0,3319600,279.32883,280.74744
C,2021-10-26 09:45:00,71.37,70.51,70.77,71.885,70.68,13938942.0,0.012196858999999999,0.0,0.0,18465912,70.75285,71.87078000000001
CAT,2021-10-26 09:45:00,200.65,201.03,200.64,202.345,199.2,2632391.0,-0.00189029,-0.0002491293,0.0,3431885,198.02971000000002,216.54113999999998
CHTR,2021-10-26 09:45:00,730.93,735.67,736.33,739.855,729.65,774174.0,-0.0064430926,0.0,0.0,773950,743.45746,718.3196
CL=F,2021-10-26 09:45:00,83.57,83.76,83.72,84.28,82.97,168661.0,-0.002268415,0.0,0.0,374268,76.18743,70.179855
CMCSA,2021-10-26 09:45:00,54.08,54.22,54.13,54.278999999999996,53.65,12779958.0,-0.0025820618,-0.0014793198999999999,-0.00055478164,15017700,55.990283999999996,56.908775
CNH=F,2021-10-26 09:45:00,6.3899,6.3919,6.393,6.4061,6.3973,43.0,-0.0003128733,0.0,0.0,290,6.451454,6.464762
COST,2021-10-26 09:45:00,490.34,481.99,481.99,492.21,479.5,1050908.0,0.017324025,0.0,-8.29437e-05,1581000,456.90854,415.93172999999996
CRM,2021-10-26 09:45:00,292.56,289.81,289.0,293.0,288.18,2927049.0,0.00948898,-0.0017432654999999999,0.0,4519237,272.7563,247.1595
