symbol,currentTime,regularMarketPrice,previousClose,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketChangePercent,postMarketChangePercent,preMarketChangePercent,averageDailyVolume10Day,fiftyDayAverage,twoHundredDayAverage
AAPL,2021-09-16 09:45:00,148.7981,149.03,148.56,148.915,148.26,3597380,-0.0015560832,0.0,-0.004026076,92796371,149.09686000000002,135.22101
ABBV,2021-09-16 09:45:00,107.33,107.77,106.59,108.48,107.22,289148,-0.0040827207,0.0,0.0077016037,8916385,115.10428999999999,112.78669
ABT,2021-09-16 09:45:00,127.76,127.49,126.88,127.97,127.2231,105585,0.0021178469,0.0,0.0034512697999999997,4196014,124.85028999999999,119.320145
ACN,2021-09-16 09:45:00,344.09,344.43,340.24,344.925,343.66,62438,-0.0009871275,0.0,0.00194528,1633871,329.85486000000003,296.8728
ADBE,2021-09-16 09:45:00,658.345,661.08,652.315,660.0,655.76,76446,-0.0041372394,0.0,-0.00665581,1637928,643.7394400000001,549.03503
ADI,2021-09-16 09:45:00,173.22,174.08,173.94,174.0,172.43,192420,-0.004940261,0.0,-0.015682401000000002,5557171,167.75485,161.22583
ADP,2021-09-16 09:45:00,201.525,200.52,199.32,201.525,200.07,26485,0.0050119166,0.0,-0.0013465204,1600557,209.15514,197.52173
ADSK,2021-09-16 09:45:00,285.58,286.62,280.58,287.79,285.2401,90708,-0.0036285275,0.0,0.00432625,1559714,315.4577,291.84598
AMAT,2021-09-16 09:45:00,139.65,141.23,139.99,140.4299,139.205,450892,-0.011187438000000001,0.0,-0.0038943784,7362028,135.63315,131.99928
AMD,2021-09-16 09:45:00,104.4194,105.6,106.0,104.9,104.23,1253811,-0.011179881000000001,0.0,-0.007007555600000001,36096928,107.78428999999998,88.59949499999999
AMGN,2021-09-16 09:45:00,216.31,218.13,216.77,218.6,216.31,111684,-0.008343682,0.0,0.0,2574557,227.05829,239.89072000000002
AMZN,2021-09-16 09:45:00,3473.74,3475.79,3442.52,3477.14,3452.34,262395,-0.000589808,0.0,-0.00413147,2623671,3378.0928,3335.1987
ARKK,2021-09-16 09:45:00,117.7,117.82,116.96,117.925,117.19,190984,-0.0010185261,0.0,-0.0046681636,4911671,120.74286000000001,119.20503000000001
ARKQ,2021-09-16 09:45:00,82.28,82.49,82.05,82.42,82.2,10659,-0.0025457523,0.0,-0.00024241294999999998,267071,82.08,82.31838
ASML,2021-09-16 09:45:00,889.33,888.07,886.99,890.01,879.44,799950,0.0014188181,0.0030022409999999997,-0.015978344,812728,812.6339999999999,687.47437
ATVI,2021-09-16 09:45:00,78.86,78.25,77.7306,79.0,78.07,681298,0.0077955346,0.0,0.0014057585999999998,9468600,81.74257,90.69309
AVGO,2021-09-16 09:45:00,509.74,501.87,502.12,510.7,499.42,2334578,0.015681341,0.0007062735400000001,-0.0034134858000000002,1543728,488.16943,471.03763
AXP,2021-09-16 09:45:00,163.86,161.34,160.02,164.43,162.98,230741,0.015619216000000002,0.0,0.0125202,3354514,164.96400000000003,158.32152
BA,2021-09-16 09:45:00,214.7168,214.22,211.79,216.3,213.92,699484,0.002319091,0.0,-0.00429464,9468428,222.62342999999998,235.50187999999997
BABA,2021-09-16 09:45:00,154.49,157.86,157.95,155.0,153.67,1704888,-0.021348,0.0,-0.020020273,20581414,178.06143,211.0367
BAC,2021-09-16 09:45:00,40.695,40.14,39.73,40.81,40.435,2373914,0.013826614,0.0,0.008968625,43540371,40.589714,40.051655
BEKE,2021-09-16 09:45:00,16.99,17.44,17.01,17.315,16.5,10037425,-0.025802797000000002,0.00588584,-0.027074696000000002,10646057,19.724285000000002,42.708706
BIDU,2021-09-16 09:45:00,159.47,161.73,159.0,160.19,158.35,383292,-0.013973873999999999,0.0,-0.015952526,4404671,158.35828999999998,195.89201
BIIB,2021-09-16 09:45:00,300.36,299.21,298.99,301.49,298.47,24663,0.0038434342,0.0,0.0062664999999999995,1428828,332.85684,309.57764
BILI,2021-09-16 09:45:00,76.24,79.5,76.76,76.78,73.88,4851094,-0.041006315,0.00603357,-0.026101757000000003,4592514,79.63056999999999,101.398415
BKNG,2021-09-16 09:45:00,2354.24,2375.97,2328.8,2387.77,2354.24,34166,-0.00914573,0.0,-0.00587969,231828,2223.7712,2285.542
BRK-B,2021-09-16 09:45:00,278.285,278.18,277.6,279.21,278.27,147897,0.00037749295,0.0,0.00249841,4502185,283.594,276.12338
C,2021-09-16 09:45:00,70.75,70.45,68.82,71.18,70.64,1353926,0.0042583826,0.0,0.007026300000000001,17777885,70.88943,72.10381
CAT,2021-09-16 09:45:00,205.365,205.73,202.17,206.39,205.18,101699,-0.0017741226000000001,0.0,-0.00257619,2909900,210.02657000000002,222.10338
CHTR,2021-09-16 09:45:00,765.2,761.86,761.5,774.12,757.28,873412,0.0043840427,0.0041949307,-0.0015682334,1015085,781.92285,699.35236
CL=F,2021-09-16 09:45:00,72.48,72.61,72.65,72.99,71.95,114116,-0.0017903491000000001,0.0,0.0,436739,68.64412,66.90165999999999
CMCSA,2021-09-16 09:45:00,57.29,57.0,55.5,57.36,57.0,674995,0.005087735,0.0,0.005614029699999999,22734057,59.17085600000001,56.964893000000004
CNH=F,2021-09-16 09:45:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
COST,2021-09-16 09:45:00,461.52,460.73,458.24,462.0,459.3,50861,0.0017146225,0.0,0.00024958297999999997,1484214,449.39914000000005,392.75027
CRM,2021-09-16 09:45:00,256.74,256.16,254.54,256.89,255.0,144017,0.0022641574,0.0,-0.002283755,4577871,254.40971000000002,235.11467000000002
CSCO,2021-09-16 09:45:00,57.955,57.56,57.78,58.82,57.955,2556821,0.006862411999999999,0.0,0.010250200000000001,17296457,57.309430000000006,53.33158
CSX,2021-09-16 09:45:00,30.85,30.5,30.68,31.01,30.545,11871443,0.011475421999999999,0.0029173470000000003,0.003435948,10502728,32.604286,32.448128000000004
CVX,2021-09-16 09:45:00,98.07,98.24,96.99,98.58,97.9,577517,-0.0017304374,0.0,0.000610802,11377742,98.94086,103.51669
DHR,2021-09-16 09:45:00,324.51,325.26,322.8,326.71,324.45,83669,-0.0023058476,0.0,0.00455015,1991871,316.8117,265.85007
DIS,2021-09-16 09:45:00,184.08,184.41,182.06,184.64,183.94,407383,-0.0017895007,0.0,-0.00206065,7289642,179.108,181.36
DOCU,2021-09-16 09:45:00,274.655,273.65,269.36,276.05,273.45,230753,0.0036725923,0.0,0.0023571,3312785,292.86742999999996,247.48166
DOW,2021-09-16 09:45:00,59.92,60.2,59.75,60.21,59.79,201058,-0.0046512056,0.0,-0.00348836,4269342,62.174285999999995,64.01561
DX-Y.NYB,2021-09-16 09:45:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
EURUSD=X,2021-09-16 09:45:00,1.1759173,1.1825923,1.1817538,1.1827321000000002,1.1753643999999999,0,-0.0056443578,0.0,0.0,0,1.1799223,1.1933200000000002
FAS,2021-09-16 09:45:00,120.9,119.03,115.72,121.88,120.385,145833,0.015710348,0.0,0.011089601000000001,1550985,118.85799999999999,108.480865
FAZ,2021-09-16 09:45:00,23.05,23.17,22.97,23.05,22.65,118225,-0.0051791471999999995,0.0,-0.013810900000000001,1322757,23.594856,28.036115999999996
FB,2021-09-16 09:45:00,372.87,373.92,377.0,373.31,371.61,603595,-0.0028081359999999997,0.0,-0.00310228,11738514,367.17886,329.0062
FISV,2021-09-16 09:45:00,108.36,107.39,107.15,109.22,106.74,4589927,0.00903251,0.00129198,-0.0011074451,4552342,113.63771000000001,115.59128999999999
GC=F,2021-09-16 09:45:00,1758.8,1794.8,1795.5,1797.3,1758.7,135186,-0.020057945,0.0,0.0,205,1792.394,1791.4216
GE,2021-09-16 09:45:00,102.15,102.16,100.79,102.6999,102.0,508011,-9.790658000000001e-05,0.0,0.0013703932999999998,11220028,103.54372,105.40913400000001
GILD,2021-09-16 09:45:00,71.76,70.45,70.58,72.485,70.42,7723658,0.018594822,-0.0008361927000000001,-0.0008361927000000001,6806900,70.91371,67.59403
GOOG,2021-09-16 09:45:00,2896.9175,2904.12,2875.18,2904.0,2892.92,40058,-0.0024801441,0.0,-0.0021762399,986171,2809.909,2469.8716
GOOGL,2021-09-16 09:45:00,2877.06,2888.59,2855.43,2886.0,2876.17,57359,-0.0039915770000000005,0.0,-0.0028006999999999997,1141085,2791.2568,2430.3464
GS,2021-09-16 09:45:00,403.77,401.95,398.0,405.98,403.42,122666,0.0045278687,0.0,0.00634404,2263728,401.55515,366.84546
HD,2021-09-16 09:45:00,335.71,333.37,333.36,336.3324,334.52,168281,0.0070192169999999995,0.0,0.00488948,2943657,328.80573,314.95294
HON,2021-09-16 09:45:00,220.33,221.69,220.63,221.41,220.2,74085,-0.0061346954,0.0,-0.00446572,2491157,229.19029,223.6851
IBM,2021-09-16 09:45:00,137.72,137.2,136.22,137.92,137.24,98204,0.0037901187,0.0,0.0024781076,3657871,140.34743,139.61037
IDXX,2021-09-16 09:45:00,660.78,661.65,660.62,664.45,660.78,9003,-0.0013148870999999999,0.0,0.0020554452,430985,679.6074,589.47833
ILMN,2021-09-16 09:45:00,449.7,449.88,449.58,450.94,448.62,38097,-0.00040009042000000003,0.0,0.00829106,680128,483.8703,438.90072999999995
