symbol,currentTime,regularMarketPrice,previousClose,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketChangePercent,postMarketChangePercent,preMarketChangePercent,averageDailyVolume10Day,fiftyDayAverage,twoHundredDayAverage
AAPL,2021-09-17 09:45:00,147.67,148.79,148.44,148.79,147.49,16784781,-0.007527355,0.0,-0.00053758,89700200,149.20571999999999,135.31793000000002
ABBV,2021-09-17 09:45:00,107.75,108.08,108.24,107.97,107.1032,1429533,-0.0030533108000000003,0.0,-0.00675429,8529600,114.805145,112.753075
ABT,2021-09-17 09:45:00,127.06,127.44,127.87,127.68,126.78,1312686,-0.0029818334000000003,0.0,0.00251098,4086150,125.04799999999999,119.37813999999999
ACN,2021-09-17 09:45:00,342.23,344.43,344.64,344.925,340.22,2252682,-0.00638731,8.792429400000001e-05,-0.00061368657,1711225,330.59542999999996,297.19678
ADBE,2021-09-17 09:45:00,658.5706,665.11,657.53,665.0,658.34,473094,-0.00983201,0.0,-0.00466085,1688787,645.002,549.86414
ADI,2021-09-17 09:45:00,173.21,174.08,172.43,174.4562,172.43,3855236,-0.0049976740000000006,-0.00040417599999999996,-0.0005196673999999999,5435300,168.01686,161.31143
ADP,2021-09-17 09:45:00,198.14,198.4,200.68,198.37,197.86,499810,-0.0013104562,0.0,-0.0033265545,1579312,208.91286000000002,197.528
ADSK,2021-09-17 09:45:00,291.01,290.68,287.11,292.2,290.68,262907,0.0011353278999999999,0.0,-0.00192651,1543900,314.81628,291.83765
AMAT,2021-09-17 09:45:00,141.4476,144.09,140.36,142.86,141.231,1217016,-0.018338505,0.0,-0.011798198999999999,7500037,135.82971,132.08565
AMD,2021-09-17 09:45:00,105.48,106.22,104.915,105.9799,105.2,2535777,-0.006966653000000001,0.0,-0.006307646,36351287,108.02113999999999,88.72536
AMGN,2021-09-17 09:45:00,216.44,217.36,218.02,217.23,215.87,804751,-0.004232601,0.0,0.0,2589687,226.29,239.72977999999998
AMZN,2021-09-17 09:45:00,3494.26,3488.24,3459.96,3496.1,3476.66,536532,0.0017258044,0.0,-9.749559999999999e-05,2618625,3374.0334,3336.292
ARKK,2021-09-17 09:45:00,118.58,118.57,117.47,119.0865,118.57,127713,8.435638e-05,0.0,0.00210846,4890587,120.66343,119.2005
ARKQ,2021-09-17 09:45:00,82.69,82.51,82.2,82.69,82.69,5990,0.0021815575,0.0,0.0,251300,82.139145,82.31975
ASML,2021-09-17 09:45:00,871.5099,887.31,877.14,875.2,870.51,214017,-0.017806753999999998,0.0,-0.013715600000000001,812562,816.27545,688.9018
ATVI,2021-09-17 09:45:00,79.47,79.28,78.32,80.5,79.13,1031799,0.0023965999,0.0,-0.00126133,9456250,81.58428,90.61157
AVGO,2021-09-17 09:45:00,501.935,507.35,505.2,505.86,501.9209,358037,-0.0106731225,0.0,-0.0031043899,1570500,489.01800000000003,471.29699999999997
AXP,2021-09-17 09:45:00,163.7499,162.63,163.1,163.7499,161.56,693564,0.0068861109999999994,0.0,-0.005657,3280612,164.75285,158.35228
BA,2021-09-17 09:45:00,214.1061,213.36,213.96,215.3594,213.39,1113492,0.0034968772,0.0,-0.000515563,9081237,222.10315,235.34372000000002
BABA,2021-09-17 09:45:00,158.87,156.26,154.92,159.23,158.09,2185766,0.016702935,0.0,0.013759200000000001,21057425,176.92571999999998,210.64542999999998
BAC,2021-09-17 09:45:00,40.38,40.45,40.48,40.55,40.22,8618692,-0.0017305239000000002,0.0,-0.00111253,43463037,40.656,40.0545
BEKE,2021-09-17 09:45:00,16.69,16.25,16.58,17.2,16.55,831435,0.027076954,0.0,0.054769202999999995,10163750,19.422570999999998,42.519714
BIDU,2021-09-17 09:45:00,162.61,159.56,158.83,163.7,162.3,484650,0.019115087,0.0,0.0240035,4279362,158.15200000000002,195.6325
BIIB,2021-09-17 09:45:00,299.71,299.69,300.79,300.85,298.665,161431,6.6698965e-05,0.0,0.00480497,1344200,331.87143,309.507
BILI,2021-09-17 09:45:00,74.04,72.72,73.7,75.12,73.76,434937,0.01815181,0.0,0.027640300000000003,4836300,79.06371,101.19357
BKNG,2021-09-17 09:45:00,2345.0,2375.97,2368.12,2387.77,2338.495,239269,-0.013034664,-3.8417013000000004e-05,-0.00587969,231828,2223.7712,2285.542
BRK-B,2021-09-17 09:45:00,279.12,277.51,278.96,281.0,277.64,1618805,0.00580154,0.0,0.00104493,4465662,283.57715,276.1333
C,2021-09-17 09:45:00,70.23,70.0,71.03,70.29,69.73,2824183,0.0032857624,0.0,-0.00528575,17960312,70.94372,72.08878
