symbol,currentTime,regularMarketPrice,previousClose,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketChangePercent,postMarketChangePercent,preMarketChangePercent,averageDailyVolume10Day,fiftyDayAverage,twoHundredDayAverage
AAPL,2021-09-15 09:45:00,147.055,148.12,148.56,149.09,146.37,35820445,-0.0071901325,0.0,0.00283553,94370850,149.03229,135.12094
ABBV,2021-09-15 09:45:00,108.645,106.48,106.59,108.75,106.04,2227995,0.020332394,0.0,0.00018779700000000002,9161533,115.39543,112.823044
ABT,2021-09-15 09:45:00,127.37,127.05,126.88,128.04,126.28,883838,0.002518691,0.0,-0.00039357,4094633,124.63086000000001,119.26093999999999
ACN,2021-09-15 09:45:00,343.14,340.72,340.24,343.615,339.845,401021,0.0071026455,0.0,-0.00211318,1629983,329.15372,296.5282
ADBE,2021-09-15 09:45:00,655.535,645.01,646.0,658.1928,650.98,710228,0.016317518,0.0,0.0072246496999999995,1569583,642.5166,548.2231400000001
ADI,2021-09-15 09:45:00,173.74,173.47,173.54,174.32,172.08,1240525,0.0015564897000000001,0.0,0.00230584,5733616,167.42657,161.13268
ADP,2021-09-15 09:45:00,200.04,199.74,201.39,200.51,198.94,725862,0.0015018913,0.0,-0.011014399,1590350,209.3657,197.5
ADSK,2021-09-15 09:45:00,282.31,279.35,282.19,282.85,278.56,348809,0.010595995,0.0,0.00082327,1581333,316.0757,291.88385
AMAT,2021-09-15 09:45:00,139.555,140.14,138.114,140.2499,137.45,2329351,-0.004174445,0.0,-0.00271161,7571033,135.45228999999998,131.93239
AMD,2021-09-15 09:45:00,104.685,105.73,105.52,106.32,104.19,18841436,-0.00988372,0.0,0.0028373701,35776483,107.368,88.4763
AMGN,2021-09-15 09:45:00,218.5,216.04,216.77,218.98,215.92,588930,0.011386812,0.0,0.00481396,2577716,227.81686000000002,240.0484
AMZN,2021-09-15 09:45:00,3412.15,3450.0,3442.52,3450.0,3402.01,1209399,-0.010971043,0.0,-0.002058,2567783,3382.3958,3334.1802
ARKK,2021-09-15 09:45:00,116.84,116.86,116.96,117.53,115.6,2095439,-0.00017118153,0.0,0.000513414,4950483,120.76572,119.21507
ARKQ,2021-09-15 09:45:00,81.702,82.06,82.05,82.1987,81.6,40887,-0.004362589,0.0,0.00231541,279766,81.96285999999999,82.31714000000001
ASML,2021-09-15 09:45:00,882.59,888.07,886.99,887.52,879.44,453473,-0.0061706626,0.0,-0.00158775,814833,808.5274,686.01166
ATVI,2021-09-15 09:45:00,78.23,77.84,77.7306,78.77,77.1,2152186,0.005010368,0.0,-0.000128398,10125450,81.90829000000001,90.783264
AVGO,2021-09-15 09:45:00,507.01,501.87,502.12,507.9,499.42,587281,0.0102417255,0.0,0.000538027,1412100,487.18712999999997,470.75717000000003
AXP,2021-09-15 09:45:00,160.8,159.48,160.02,162.28,159.21,1119482,0.008276946,0.0,0.00326062,3424750,165.29543,158.29963999999998
