symbol,currentTime,regularMarketPrice,previousClose,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketChangePercent,postMarketChangePercent,preMarketChangePercent,averageDailyVolume10Day,fiftyDayAverage,twoHundredDayAverage
AAPL,2021-11-24 09:45:00,160.5209,161.41,160.75,161.41,160.235,7065809.0,-0.0055083274,0.0,-0.00408899,84548270,147.8676,137.94513999999998
ABBV,2021-11-24 09:45:00,118.78,118.88,116.56,118.88,118.44,116182.0,-0.0008411716,0.0,-0.0016823432,4457560,111.3932,112.05065
ABT,2021-11-24 09:45:00,124.71,124.48,124.51,124.71,123.74,788260.0,0.0018476520000000002,0.0,-0.0036150753000000002,5073650,123.7922,120.6939
ACN,2021-11-24 09:45:00,360.77,360.7,362.45,360.86,358.79,111175.0,0.00019400279,0.0,-0.004713091500000001,1979930,347.3036,306.79984
ADBE,2021-11-24 09:45:00,652.68,665.16,662.7035,657.69,652.45,79802.0,-0.018762374,0.0,-0.016823025,1768950,630.4314,564.77716
ADI,2021-11-24 09:45:00,181.285,182.45,186.25,181.495,180.66,79274.0,-0.0063852738,0.0,-0.0010413947,2758880,175.7706,164.6399
ADP,2021-11-24 09:45:00,234.97,236.14,234.96,235.73,234.7549,60242.0,-0.0049546803,0.0,-0.0055898703,1155200,215.1916,200.29793999999998
ADSK,2021-11-24 09:45:00,254.5001,304.0,262.88,268.34,252.2,2017734.0,-0.16282860000000002,0.0,-0.134967,1221420,301.6864,294.6755
AMAT,2021-11-24 09:45:00,145.87,148.68,148.39,148.44,145.81,518511.0,-0.018899634,0.0,-0.0032231798,7949330,139.5214,132.85785
AMD,2021-11-24 09:45:00,148.78,149.92,149.46,150.0396,147.195,4594493.0,-0.0076040514,0.0,-0.0008671619599999999,58667510,121.2512,96.67335
AMGN,2021-11-24 09:45:00,204.0825,204.53,202.23,204.3,203.71,43383.0,-0.0021879160000000003,0.0,-0.002346823,3145420,210.2716,232.15
AMZN,2021-11-24 09:45:00,3557.06,3580.04,3585.04,3569.95,3556.21,80751.0,-0.0064189173,0.0,-0.0046731266,3586000,3407.8022,3345.8699
ARKK,2021-11-24 09:45:00,104.479,105.96,107.96,105.03,104.27,251316.0,-0.013977000000000002,0.0,-0.009060014,5773500,116.611,120.1829
ARKQ,2021-11-24 09:45:00,82.225,82.97,83.75,82.68,81.88,38510.0,-0.008979181999999999,0.0,-0.00385681,363830,82.9984,83.199425
ASML,2021-11-24 09:45:00,783.39,807.48,811.66,783.9846,777.44,200003.0,-0.029833514,0.0,-0.0320255,728100,809.216,710.6542
ATVI,2021-11-24 09:45:00,61.62,61.77,61.85,61.84,61.41,302615.0,-0.002428388,0.0,0.00016186372,18563770,73.8736,87.0967
AVGO,2021-11-24 09:45:00,553.47,555.12,552.42,554.0,552.95,38391.0,-0.0029723742,0.0,-0.0016032833,1612280,520.5002,483.6263
AXP,2021-11-24 09:45:00,168.92,170.85,171.3,169.36,168.24,79133.0,-0.011296505,0.0,-0.011413592,3540760,174.4542,160.7939
BA,2021-11-24 09:45:00,207.64,209.13,211.5,207.8,207.0,294479.0,-0.007124781,0.0,-0.006383621,11540370,218.2338,230.0362
BABA,2021-11-24 09:45:00,133.04,133.66,136.032,133.14,132.9035,460833.0,-0.004638713,0.0,-0.003965275999999999,22856310,159.2148,201.23105
