symbol,currentTime,regularMarketPrice,previousClose,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketChangePercent,postMarketChangePercent,preMarketChangePercent,averageDailyVolume10Day,fiftyDayAverage,twoHundredDayAverage
AAPL,2021-10-07 09:45:00,142.92,142.0,139.47,143.285,142.73,2599518.0,0.0064788605,0.0,0.0068309945,87935562,147.696,137.5631
ABBV,2021-10-07 09:45:00,109.7301,109.32,109.3,109.99,109.56,554989.0,0.003751398,0.0,0.0029271834000000004,7102112,111.55457,112.88006999999999
ABT,2021-10-07 09:45:00,117.45,116.49,115.75,117.83,117.45,511314.0,0.008241043,0.0,0.01021549,5680850,124.43457,119.67013999999999
ACN,2021-10-07 09:45:00,327.19,319.49,320.96,327.29900000000004,320.8316,788721.0,0.02410095,0.0,0.00372469,2004333,334.25287000000003,303.97507
ADBE,2021-10-07 09:45:00,577.61,570.31,561.24,579.5,578.46,122281.0,0.012800033999999998,0.0,0.014886623,3250212,634.63055,566.3598
ADI,2021-10-07 09:45:00,169.025,166.05,163.78,169.04,167.43,105993.0,0.017916234,0.0,0.0073471917,4111200,168.47543000000002,163.41986
ADP,2021-10-07 09:45:00,207.4,204.99,202.33,207.94,206.03,65080.0,0.011756613,0.0,0.00931747,1337775,203.71086,199.55597
ADSK,2021-10-07 09:45:00,272.93,284.06,282.87,283.99,271.09,1747790.0,-0.03918188,0.007584389300000001,-0.00478767,1518100,301.3641,293.81592
AMAT,2021-10-07 09:45:00,129.005,126.52,126.3,129.51,128.5,471993.0,0.01964123,0.0,0.017309599999999998,8362762,134.41315,134.121
AMD,2021-10-07 09:45:00,104.905,103.64,100.445,104.98,104.63,778006.0,0.012205707,0.0,0.008683920999999999,48767050,105.74571,91.09568
AMGN,2021-10-07 09:45:00,209.16,209.98,211.32,209.78,208.53,278547.0,-0.003905096,0.0,-0.0037622312,2518750,218.51514,237.90604
AMZN,2021-10-07 09:45:00,3287.51,3262.01,3213.53,3292.9,3287.51,98115.0,0.007817266,0.0,0.00885647,3327862,3369.8467,3365.5889
ARKK,2021-10-07 09:45:00,111.07,109.94,108.0,111.2,110.95,173821.0,0.010278309000000001,0.0,0.013185376,7623987,117.77943,118.12964
