symbol,currentTime,regularMarketPrice,previousClose,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketChangePercent,postMarketChangePercent,preMarketChangePercent,averageDailyVolume10Day,fiftyDayAverage,twoHundredDayAverage
AAPL,2021-09-03 09:45:00,153.6401,153.65,153.87,154.63,153.57,4806117,-6.435206999999999e-05,0.0,0.0006508694999999999,67594425,147.84833,133.73535
ABBV,2021-09-03 09:45:00,111.6,112.02,113.55,112.06,111.1271,345936,-0.0037493141999999998,0.0,-0.007498630300000001,11666500,117.12722,112.63793000000001
ABT,2021-09-03 09:45:00,128.49,127.4,127.5,128.85,127.34,3294478,0.008555761,7.7784316e-05,0.0,4079987,122.62443999999999,119.0855
ACN,2021-09-03 09:45:00,337.9,336.56,337.45,339.0,336.67,1621136,0.00398145,0.00355138,-0.0033441992,1518437,322.75555,291.31
ADBE,2021-09-03 09:45:00,664.62,664.64,669.82,667.69,664.295,88087,-3.0120862e-05,0.0,-1.5060399999999999e-05,1319837,633.1042,538.1696
ADI,2021-09-03 09:45:00,161.11,162.95,163.77,164.2,161.05,6513639,-0.011291785,0.0049034403999999995,6.203529999999999e-05,9719112,166.31555,160.64468
ADP,2021-09-03 09:45:00,204.98,206.53,205.49,205.0,204.37099999999998,64065,-0.007504977800000001,0.0,-0.0100711845,1392212,209.63583,195.57693
ADSK,2021-09-03 09:45:00,288.14,287.47,306.5,289.38,284.5,157310,0.0023307248,0.0,-0.00180885,2675025,318.6736,292.4658
AMAT,2021-09-03 09:45:00,133.74,134.45,134.73,134.31,133.345,179944,-0.00528071,0.0,-0.0044625574,5883462,134.93306,130.733
AMD,2021-09-03 09:45:00,109.05,109.2,110.32,109.26,108.5,953153,-0.0013735705,0.0,-0.0024724968,49159712,103.385,87.47293
AMGN,2021-09-03 09:45:00,226.22,225.96,223.64,226.47,225.15,86009,0.0011506218,0.0,-0.00274389,2346537,233.7089,240.53599999999997
AMZN,2021-09-03 09:45:00,3463.12,3479.0,3494.76,3511.9607,3455.29,2925594,-0.0045644959999999995,-0.0019405088000000001,0.0001096938,2853050,3414.3843,3318.458
ARKK,2021-09-03 09:45:00,124.02,124.83,124.5099,124.83,123.87,341779,-0.006488865999999999,0.0,-0.00440602,3997762,120.50056000000001,120.66878500000001
ARKQ,2021-09-03 09:45:00,85.49,84.79,85.14,85.97,85.01,271894,0.008255654,-0.0026903234000000002,-0.0010527119,302487,81.18666999999999,82.90296
ASML,2021-09-03 09:45:00,851.04,861.28,852.16,852.11,849.02,114276,-0.011889338999999999,0.0,-0.0155119,554100,776.7075,670.4579
ATVI,2021-09-03 09:45:00,80.9307,81.31,82.75,81.2141,80.8432,258587,-0.0046648057,0.0,-0.00221375,8514787,84.45444499999999,91.87035
AVGO,2021-09-03 09:45:00,503.38,491.9,495.79,504.8,495.043,232968,0.023338097999999998,0.0,0.0073389225,1416375,482.52335,469.88837
AXP,2021-09-03 09:45:00,160.02,162.05,165.05,161.282,159.733,284926,-0.01252699,0.0,-0.012095099,3145312,167.55806,156.66371
BA,2021-09-03 09:45:00,219.69,220.83,218.95,220.62,219.3801,324807,-0.005162339,0.0,-0.006068,7737175,223.9225,235.48507999999998
BABA,2021-09-03 09:45:00,169.2886,172.0,178.01,170.27,169.05,1015629,-0.015763927,0.0,-0.013372111,30823875,187.58278,216.45535
BAC,2021-09-03 09:45:00,40.96,41.02,41.11,41.15,40.95,2631984,-0.0014627345000000002,0.0,0.0,46356275,39.915833,39.69293
BEKE,2021-09-03 09:45:00,20.52,20.52,20.53,21.18,20.37,12269487,0.0,-0.00536065,0.0,16491462,24.050278,45.857914
BIDU,2021-09-03 09:45:00,162.855,162.37,165.86,163.6299,161.58,327090,0.0029870088,0.0,-0.00307939,6228487,161.34,205.25900000000001
BIIB,2021-09-03 09:45:00,336.66,335.57,338.67,337.79,336.07599999999996,35534,0.0032481934999999997,0.0,0.000834398,788062,336.405,307.56192000000004
BILI,2021-09-03 09:45:00,85.1,83.73,85.47,85.86,84.56,427858,0.016362058,0.0,0.009917569000000001,6608450,84.71639,104.671425
BKNG,2021-09-03 09:45:00,2301.5,2300.46,2284.28,2301.5,2284.28,25603,0.00045210047,0.0,-0.006720380400000001,315312,2188.9663,2284.3323
BRK-B,2021-09-03 09:45:00,285.05,285.26,285.35,286.44,284.21,3902036,-0.0007362475,0.00021048101000000003,0.0012278763,3784875,283.24917999999997,273.91815
C,2021-09-03 09:45:00,71.355,71.5,71.36,71.72,71.355,679736,-0.002027925,0.0,0.0026573802,14607487,70.092224,71.8065
CAT,2021-09-03 09:45:00,211.856,211.78,208.92,212.53,210.8,132579,0.00035888197999999996,0.0,-0.0030928298,2741737,210.60056,222.3945
CHTR,2021-09-03 09:45:00,815.4,821.01,812.37,817.01,811.73,28779,-0.006833029399999999,0.0,-0.011571113999999999,801237,764.71387,688.53156
CL=F,2021-09-03 09:45:00,69.86,69.99,69.76,70.53,69.58,118826,-0.001857369,0.0,0.0,355702,68.98139,66.42539000000001
CMCSA,2021-09-03 09:45:00,61.6,61.75,61.37,61.67,61.37,320577,-0.0024291745000000003,0.0,-0.0038866699,11574537,58.82861,56.56593
CNH=F,2021-09-03 09:45:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
COST,2021-09-03 09:45:00,460.25,460.97,459.42,461.72,459.07,64243,-0.0015619264,0.0,-0.00533655,1436287,438.5375,385.8302
CRM,2021-09-03 09:45:00,262.1186,264.15,269.0,263.9325,261.83,429270,-0.0076903375,0.0,-0.00117357,8334912,250.28527999999997,233.98507999999998
CSCO,2021-09-03 09:45:00,59.465,59.53,59.35,59.5084,59.28,699038,-0.0010918634,0.0,-0.00319165,15051175,56.31166999999999,52.556713
CSX,2021-09-03 09:45:00,32.54,32.53,32.58,32.835,32.23,12680892,0.00030747422999999997,0.007375471999999999,0.0003072625,8788837,32.725,32.39355
CVX,2021-09-03 09:45:00,97.65,97.71,96.64,97.98,97.38,626752,-0.0006140370400000001,0.0,-0.00266096,10421112,99.416115,103.5495
DHR,2021-09-03 09:45:00,327.6,324.16,323.59,328.115,321.04,2179744,0.010612052,0.0,0.010012206,1843900,305.13583,259.43683
DIS,2021-09-03 09:45:00,180.98,181.86,184.16,181.665,180.73,853314,-0.004838914000000001,0.0,-0.00346423,6602362,177.6675,181.7325
DOCU,2021-09-03 09:45:00,294.57,297.22,297.0,297.22,290.53,3797554,-0.008915934,-0.010252298,0.01419015,1809450,296.4664,245.50307
DOW,2021-09-03 09:45:00,62.29,62.62,62.76,62.82,62.27,282588,-0.0052698497,0.0,-0.00670709,3980987,62.021390000000004,63.974430000000005
DX-Y.NYB,2021-09-03 09:45:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
EURUSD=X,2021-09-03 09:45:00,1.189768,1.1879307,1.1880716999999998,1.1911851999999998,1.1870846000000002,0,0.0015466714,0.0,0.0,0,1.1787221,1.1951233
FAS,2021-09-03 09:45:00,122.3,124.25,124.62,124.72,120.765,1551211,-0.01569414,0.0,0.00695011,1586200,114.558334,105.92993
FAZ,2021-09-03 09:45:00,22.346,22.69,22.53,22.65,22.226999999999997,567410,-0.015160858000000001,0.0,-0.0110181,1342737,24.783610999999997,29.205755
FB,2021-09-03 09:45:00,373.75,375.28,381.5,375.12,373.11,793404,-0.0040769526,0.0,-0.00205177,11289412,361.20306,322.09644
FISV,2021-09-03 09:45:00,118.34,117.79,117.99,118.8,117.5812,3312183,0.0046692877,0.0005070575,0.004901148,2957387,112.985275,115.6659
GC=F,2021-09-03 09:45:00,1827.2,1811.5,1811.5,1832.6,1810.9,101571,0.008666824,0.0,0.0,388,1794.7278,1790.3114
GE,2021-09-03 09:45:00,106.26,103.66,104.0,106.34,103.98,8494837,0.025082,0.00037644376,-0.0024468487,8157000,103.253334,105.120575
GILD,2021-09-03 09:45:00,72.34,71.87,72.01,72.38,71.42,6774539,0.006539496,0.0008294880000000001,-0.002211723,5753712,70.279724,67.14835
GOOG,2021-09-03 09:45:00,2874.15,2884.38,2918.99,2886.05,2872.79,67346,-0.0035466829999999997,0.0,-0.0007800640299999999,929925,2759.3916,2421.4146
GOOGL,2021-09-03 09:45:00,2848.01,2865.74,2904.32,2865.37,2848.01,88583,-0.0061868769999999995,0.0,-0.00120037,1160362,2721.6377,2382.639
GS,2021-09-03 09:45:00,412.4662,414.5,415.11,414.524,412.27,92687,-0.004906667,0.0,-0.00120627,1951625,392.59637000000004,361.47222999999997
HD,2021-09-03 09:45:00,325.85,327.74,325.03,327.5344,325.16,158683,-0.0057667180000000005,0.0,-0.00530906,3055212,327.34555,311.12557999999996
HON,2021-09-03 09:45:00,229.8,231.91,232.95,233.19,229.3,2484573,-0.009098359,0.0008703087,-0.0007833243,1742137,230.52695,222.40317000000002
IBM,2021-09-03 09:45:00,140.39,140.01,139.72,140.46,139.62,129214,0.0027141265999999996,0.0,-0.00485674,2594650,140.98972,138.49385
IDXX,2021-09-03 09:45:00,685.44,676.9,677.38,687.51,676.965,323880,0.012616307,-0.00818468,8.753145e-05,382437,679.8933,581.0815
ILMN,2021-09-03 09:45:00,469.54,463.02,465.15,470.83,464.75,510087,0.014081508000000001,0.0,0.004924191,951512,488.66,439.6925
INTC,2021-09-03 09:45:00,54.02,53.73,53.44,54.08,53.3193,1274406,0.005397374,0.0,-0.00744459,17863062,53.8475,58.170784
INTU,2021-09-03 09:45:00,558.89,559.79,559.5,560.405,558.4762,23564,-0.0016076805,0.0,-0.00121473,1417450,535.6703,454.5153
ISRG,2021-09-03 09:45:00,1069.94,1071.53,1071.31,1076.29,1068.05,16261,-0.0014839416000000001,0.0,0.00417158,418762,1007.9341400000001,866.0692
JD,2021-09-03 09:45:00,79.1,80.24,79.3,79.57,78.85,658731,-0.014207371000000002,0.0,-0.014830399,14350287,71.81917,77.76821
JNJ,2021-09-03 09:45:00,174.68,174.93,174.34,175.17,174.61,202578,-0.0014291431,0.0,0.00211519,5467787,173.47583,166.7555
JPM,2021-09-03 09:45:00,160.46,159.72,160.02,161.61,159.44,8815634,0.00463314,0.0006855329,0.0033652827,9579125,155.68639,155.35585
KO,2021-09-03 09:45:00,56.46,56.77,56.77,56.65,56.415,1241694,-0.0054606544,0.0,-0.0054606496999999995,10988012,56.59111,54.195285999999996
