symbol,currentTime,regularMarketPrice,previousClose,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketChangePercent,postMarketChangePercent,preMarketChangePercent,averageDailyVolume10Day,fiftyDayAverage,twoHundredDayAverage
AAPL,2021-11-26 09:45:00,159.85,161.94,159.565,160.44799999999998,159.3,8572679.0,-0.012905993000000001,0.0,-0.0156231,84986720,148.1258,138.0779
ABBV,2021-11-26 09:45:00,118.66,118.88,118.68,119.24,118.08,3731.0,-0.0018505518,0.0016854601,-0.013652475,4538730,111.611,112.1237
ABT,2021-11-26 09:45:00,125.07,124.48,124.065,125.28200000000001,124.0,3532928.0,0.004739688,0.0050371570000000004,0.0047973013,4910710,123.7438,120.6928
ACN,2021-11-26 09:45:00,362.37,360.7,359.23,362.93,358.7,2128209.0,0.0046298387,0.0,0.0,2063840,347.6624,307.327
ADBE,2021-11-26 09:45:00,668.32,665.16,655.83,668.83,647.15,2426821.0,0.004750788,0.000568597,-0.0078330515,1807810,630.5762,565.6554
ADI,2021-11-26 09:45:00,179.62,182.47,181.45,180.33,179.0,144645.0,-0.01561904,0.0,-0.015509408999999998,2776810,175.9384,164.7861
ADP,2021-11-26 09:45:00,234.03,234.37,234.96,234.295,232.36,63247.0,-0.001450682,0.0,-0.0016640299,1198210,215.8686,200.6351
ADSK,2021-11-26 09:45:00,256.9,304.0,262.88,268.34,245.0501,10904560.0,-0.15493423,0.00097314134,-0.015180981000000001,2199640,301.092,294.45145
AMAT,2021-11-26 09:45:00,145.89,149.01,145.61,147.1266,144.5,1259229.0,-0.02093816,0.0,-0.023287000000000002,7852970,139.67700000000002,133.0735
AMD,2021-11-26 09:45:00,155.9301,157.8,155.8,157.225,154.87,4920170.0,-0.011849833,0.0,-0.0118505005,56440860,122.2952,97.0006
AMGN,2021-11-26 09:45:00,203.97,204.53,204.3,205.28,202.95,1699781.0,-0.0027379727,0.00014707448,-0.010289751,3079360,209.9884,231.97755
AMZN,2021-11-26 09:45:00,3580.41,3580.04,3562.67,3613.03,3536.85,2328018.0,0.00010331533999999999,0.00069544837,0.011057418000000001,3416060,3409.8945,3347.3389
ARKK,2021-11-26 09:45:00,107.77,105.96,105.03,108.02,103.64,7783887.0,0.017081894,0.00306209,-0.00937176,5758110,116.41,119.95625
ARKQ,2021-11-26 09:45:00,84.52,82.97,82.11,84.54,81.88,403258.0,0.018681396,0.0,-0.00385681,363830,82.9984,83.199425
ASML,2021-11-26 09:45:00,802.39,807.48,782.0,803.48,777.44,1246741.0,-0.006303519499999999,0.0029536697999999998,-0.020426493,779000,807.4772,711.8317
ATVI,2021-11-26 09:45:00,60.91,61.77,61.84,61.84,60.75,9681498.0,-0.013922626,0.006074518399999999,0.005582009000000001,18735300,73.5268,86.88745
AVGO,2021-11-26 09:45:00,558.73,555.12,553.23,559.08,547.39,1208725.0,0.0065030726,0.0006622073700000001,-0.0054229563,1548620,521.48,484.0697
AXP,2021-11-26 09:45:00,171.61,170.85,168.48,171.98,167.9,2739630.0,0.004448314,0.00168984,-0.034613382000000005,3570150,174.6596,161.0108
BA,2021-11-26 09:45:00,210.6,209.13,207.52,211.22,206.87,5368904.0,0.0070291264,0.0028964889000000003,-0.061775922999999996,11265410,218.1614,230.0296
BABA,2021-11-26 09:45:00,136.52,133.66,133.1,136.76,131.22,19446370.0,0.02139758,0.00454142,-0.03087468,23139940,158.78799999999998,200.5747
BAC,2021-11-26 09:45:00,47.63,47.5,47.42,47.98,47.21,39548755.0,0.0027368646,0.00199449,-0.041780423,40098960,45.2136,41.04605
BEKE,2021-11-26 09:45:00,21.18,22.18,21.29,21.47,20.82,560627.0,-0.045085657,0.0,-0.0396754,9387920,20.1456,38.47205
BIDU,2021-11-26 09:45:00,151.39,150.49,148.93,151.58,146.995,2663238.0,0.005980423,0.004029332,-0.015787037,3793550,161.7034,193.7481
BIIB,2021-11-26 09:45:00,250.13,254.15,253.18,253.18,247.6592,1576383.0,-0.015817387,0.00147921,-0.006916446999999999,1043870,275.8504,299.4374
BILI,2021-11-26 09:45:00,72.47,69.5,69.07,72.95,68.5,4084687.0,0.042733833,0.003587721,0.0,6632630,74.0828,96.63115
BKNG,2021-11-26 09:45:00,2323.12,2341.13,2311.96,2351.255,2291.15,295151.0,-0.0076927664,1.2821186e-05,0.0,363630,2437.6274,2323.0347
BRK-B,2021-11-26 09:45:00,287.28,288.56,287.44,288.315,286.09,4697756.0,-0.004435815,0.0024018464999999998,-0.019005818,3925770,282.6734,275.98035
C,2021-11-26 09:45:00,67.28,68.07,68.0,68.06,67.23,14606464.0,-0.011605713500000002,0.0011890879,-0.03700948,17453800,69.7884,71.15485
CAT,2021-11-26 09:45:00,207.07,205.33,203.66,208.26,203.08,3826012.0,0.00847419,0.00014487263999999998,-0.028468654,2920770,200.1242,215.9392
CHTR,2021-11-26 09:45:00,672.69,674.74,672.47,677.75,668.51,829265.0,-0.0030381894,0.0,0.0,866340,712.5102,697.7833
CL=F,2021-11-26 09:45:00,73.17,78.39,78.34,78.65,72.6,402830.0,-0.066590145,0.0,0.0,357181,79.2818,69.805
CMCSA,2021-11-26 09:45:00,50.88,51.88,51.91,51.17,50.69,636503.0,-0.01927525,0.0,-0.011757914,14138150,54.2146,56.05
CNH=F,2021-11-26 09:45:00,6.4335,6.4345,6.4021,6.446000000000001,6.393,377.0,-0.00015547506,0.0,0.0,471,6.425742,6.467504
