symbol,currentTime,regularMarketPrice,previousClose,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketChangePercent,postMarketChangePercent,preMarketChangePercent,averageDailyVolume10Day,fiftyDayAverage,twoHundredDayAverage
AAPL,2021-09-13 09:45:00,149.9125,148.97,155.0,151.41,149.88,11103678,0.00632681,0.0,0.0107405,82491860,149.04265,134.71935
ABBV,2021-09-13 09:45:00,108.5399,106.68,107.48,108.5399,107.01,544062,0.017434396,0.0,0.00337458,9366980,115.96088400000001,112.83108500000002
ABT,2021-09-13 09:45:00,128.8,127.98,128.0,129.44,128.0,4127392,0.006407249,-7.77156e-05,0.0031055426,3404760,124.35088,119.17173999999999
ACN,2021-09-13 09:45:00,341.92,341.1,343.5,345.5199,341.57,1725414,0.00240401,-0.00093591283,0.008627695,1546600,328.21176,295.2566
ADBE,2021-09-13 09:45:00,658.94,661.68,666.18,668.87,658.2,1204255,-0.0041409596,-0.0005160208999999999,0.008119063000000001,1340940,641.72705,545.53235
ADI,2021-09-13 09:45:00,169.94,168.81,169.6,172.09,169.55,4280896,0.0066939456999999996,0.0,0.005707904000000001,4804080,166.98677,160.86616999999998
ADP,2021-09-13 09:45:00,202.7,200.83,204.4,202.7,202.41,21010,0.009311333,0.0,0.011103897,1371380,209.83324,197.1363
ADSK,2021-09-13 09:45:00,284.87,284.43,288.66,286.29,284.22,154605,0.0015469620999999999,0.0,3.51924e-05,1702020,318.10706,291.8795
AMAT,2021-09-13 09:45:00,136.84,135.0,138.28,140.8,136.63,9054701,0.013629602,-0.0021192143,0.012642583,6737400,135.28618,131.58848999999998
AMD,2021-09-13 09:45:00,104.5661,105.2,106.99,105.28,104.54,1355429,-0.006025626,0.0,0.0,35781240,107.03441000000001,88.16036
AMGN,2021-09-13 09:45:00,213.75,215.58,216.5,216.99,213.55,2218110,-0.008488736,-4.6757927e-05,0.013567222,2515540,228.99736000000001,240.19101
AMZN,2021-09-13 09:45:00,3482.73,3469.15,3501.83,3497.96,3482.0,201007,0.003914526,0.0,0.00442474,2695900,3387.5442,3328.6940000000004
ARKK,2021-09-13 09:45:00,120.46,121.71,122.65,122.97,120.44,3342891,-0.010270315,-0.0023244128,0.0061431,4282560,120.98147,119.39506999999999
ARKQ,2021-09-13 09:45:00,83.25,84.26,84.73,84.89,83.2,197355,-0.0119867325,-0.002402366,0.006606643000000001,265260,81.867355,82.37554
ASML,2021-09-13 09:45:00,858.87,853.5,870.94,875.36,857.4,1137707,0.006291734,-0.00101295,0.011841121000000001,794620,802.7424,681.4287
ATVI,2021-09-13 09:45:00,80.1401,79.64,80.12,80.4,79.61,426057,0.006279496999999999,0.0,0.00508537,10557380,82.369415,91.032104
AVGO,2021-09-13 09:45:00,498.15,493.49,497.05,505.99,496.51,1611029,0.009442954,-0.00062229764,0.008330812,1617200,486.26352,470.22238
AXP,2021-09-13 09:45:00,160.0,158.72,161.17,160.7,159.75,144796,0.008064508,0.0,0.012537799999999998,3456200,165.79471,157.94754
BA,2021-09-13 09:45:00,210.3,213.94,215.16,215.89,210.13,6959706,-0.017014101,-0.00066571304,0.006205385999999999,8929420,223.5197,235.67355
BABA,2021-09-13 09:45:00,168.1,167.32,171.2,171.64,167.61,15064274,0.004661718400000001,-0.0020821302,-0.016240397,18474160,180.19295,212.52622999999997
BAC,2021-09-13 09:45:00,40.68,40.27,41.22,40.74,40.3495,2970150,0.010181272,0.0,0.00844301,39678660,40.465588000000004,39.977534999999996
BEKE,2021-09-13 09:45:00,18.59,18.98,20.41,18.66,18.3201,345406,-0.020547915,0.0,-0.018967265,11710060,20.164704999999998,43.563404
BIDU,2021-09-13 09:45:00,162.09,164.1,163.39,163.88,161.78,330917,-0.012248688999999998,0.0,-0.00420477,4594800,158.15382,197.97928000000002
BIIB,2021-09-13 09:45:00,299.81,300.15,299.97,302.47,295.25,1380418,-0.0011327547,0.0,0.0,1517740,335.84647,309.30672999999996
BILI,2021-09-13 09:45:00,83.46,83.83,84.69,86.15799999999999,82.885,2826800,-0.004413727,-0.009106184,0.0,4832616,80.02911999999999,102.468056
BKNG,2021-09-13 09:45:00,2304.8,2318.67,2330.0,2345.0,2301.63,242163,-0.0059818234,-0.0020609163,0.0,232966,2214.1802,2285.6748
BRK-B,2021-09-13 09:45:00,277.6,278.61,279.97,279.97,277.49,4554095,-0.0036250648999999998,-0.0003602525,0.0026296126,4448360,283.8256,275.58008
C,2021-09-13 09:45:00,70.155,69.57,70.93,70.32,69.82,1068249,0.008408784,0.0,0.00646826,14566740,70.79794,72.07224000000001
CAT,2021-09-13 09:45:00,206.81,205.01,207.1,207.77,205.665,127317,0.008780074,0.0,0.011658,2616640,210.51765,222.43341
CHTR,2021-09-13 09:45:00,787.12,785.41,785.44,790.29,780.36,706568,0.002177235,0.0164333,0.0,945200,779.5169999999999,696.41174
CL=F,2021-09-13 09:45:00,70.55,69.72,69.74,70.84,69.51,151191,0.011904788000000001,0.0,0.0,459403,68.72206,66.78741
CMCSA,2021-09-13 09:45:00,60.19,59.3,59.98,60.21,59.63,677628,0.015008423,0.0,0.008937649,12282300,59.28470600000001,56.887825
CNH=F,2021-09-13 09:45:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
COST,2021-09-13 09:45:00,466.41,465.16,467.06,468.235,466.1025,65665,0.0026872475,0.0,0.0022465,1372020,446.99234,390.42312999999996
CRM,2021-09-13 09:45:00,257.2,260.74,261.0,261.4825,256.5,5280883,-0.013576699,-0.0019829306,0.0042379326,5056520,253.84735,234.52087000000003
CSCO,2021-09-13 09:45:00,57.89,58.6,58.75,58.95,57.82,13622076,-0.012116026,0.0,0.0048367385999999995,13387820,57.14853000000001,53.11558
CSX,2021-09-13 09:45:00,30.95,31.35,31.3,31.58,30.915,9316196,-0.012759158,0.0,0.004539551,9693860,32.769707000000004,32.4586
CVX,2021-09-13 09:45:00,97.97,96.07,97.6,97.98,97.05,762368,0.019777263,0.0,0.011867399999999998,10066400,99.178825,103.614204
DHR,2021-09-13 09:45:00,327.79,329.99,330.78,331.505,327.79,93145,-0.0066668134999999995,0.0,0.00609112,1800580,314.65854,263.9224
DIS,2021-09-13 09:45:00,184.47,184.12,186.36,185.78,184.2,334821,0.0019009673,0.0,0.00369329,7788500,178.68323999999998,181.42949
DOCU,2021-09-13 09:45:00,277.15,281.31,283.7921,285.62,276.23,2336625,-0.014787969,-3.60067e-05,0.004871031,4783300,295.4506,246.66296
DOW,2021-09-13 09:45:00,60.41,60.28,60.85,61.44,60.34,4093257,0.00215662,0.0006621571400000001,0.0057937177,3873080,62.33794,64.045364
DX-Y.NYB,2021-09-13 09:45:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
EURUSD=X,2021-09-13 09:45:00,1.1799409,1.181614,1.1818935,1.1821728,1.1774402,0,-0.0014159532,0.0,0.0,0,1.17977,1.1938055
FAS,2021-09-13 09:45:00,116.79,119.45,121.73,121.915,116.65,1807987,-0.022268701000000002,-0.00017128412,0.018922845,1402520,118.13118,107.85275
FAZ,2021-09-13 09:45:00,23.72,23.22,22.77,23.7499,22.73,1189978,0.02153316,0.0012647844999999999,0.0,1040216,23.807351999999998,28.394388
FB,2021-09-13 09:45:00,378.69,378.0,381.361,383.77,378.26,11549595,0.0018254032999999999,-0.0005281687,0.008740652,10001420,366.605,326.9363
FISV,2021-09-13 09:45:00,111.36,110.68,110.83,111.49,110.8,166992,0.006143840500000001,0.0,0.00289122,3983900,114.045,115.7466
GC=F,2021-09-13 09:45:00,1792.7,1792.1,1789.8,1795.4,1784.4,62548,0.00033478913,0.0,0.0,53,1792.4382,1790.7439
GE,2021-09-13 09:45:00,102.0,103.29,103.29,103.93,101.775,9563565,-0.012489098999999998,0.0,0.0058823377,9909880,103.67735,105.415
GILD,2021-09-13 09:45:00,71.65,70.99,71.24,71.68,71.24,360751,0.009297136,0.0,0.00366252,5512360,70.77353000000001,67.43768
GOOG,2021-09-13 09:45:00,2838.42,2898.27,2908.87,2920.27,2834.83,1644831,-0.020650283999999998,-0.00014794213,0.005376234000000001,974280,2801.0027,2454.6292
GOOGL,2021-09-13 09:45:00,2846.06,2817.52,2838.99,2858.87,2836.23,129016,0.01012949,0.0,0.0071552005,1104460,2777.2517,2414.999
GS,2021-09-13 09:45:00,405.37,403.48,408.0,408.1,405.325,112125,0.004684208,0.0,0.00921979,1791020,399.71384,365.3903
HD,2021-09-13 09:45:00,331.95,331.77,334.0,335.23,331.45,3178640,0.000542614,-0.0010543941,0.007681566999999999,2747920,328.37354,313.69644
HON,2021-09-13 09:45:00,224.595,222.37,224.315,225.0,223.2453,76341,0.010005874,0.0,0.011107599,2313540,229.87617000000003,223.43399
IBM,2021-09-13 09:45:00,137.02,137.74,138.82,139.3699,137.0,3975115,-0.00522725,7.2941955e-05,0.0071522090000000005,3134800,140.76793999999998,139.38891999999998
IDXX,2021-09-13 09:45:00,681.61,676.57,679.86,686.13,676.31,279122,0.0074493075,0.0008656369999999999,0.0,344016,681.78796,586.552
ILMN,2021-09-13 09:45:00,458.21,459.25,461.54,465.59,457.78,444215,-0.0022645804999999997,-0.010170017,0.0060889297,537420,487.10764000000006,438.70224
INTC,2021-09-13 09:45:00,53.84,53.4,53.85,54.98,53.81,20095188,0.008239674,-0.0016716201,0.008543816,15881820,53.547940000000004,57.811016
INTU,2021-09-13 09:45:00,565.28,567.38,570.19,571.47,564.4473,48639,-0.0037011802,0.0,0.00465299,885280,545.12823,460.72427000000005
ISRG,2021-09-13 09:45:00,1023.47,1070.01,1078.65,1082.045,1013.0,1141690,-0.04349496,0.00247201,0.008871856,509600,1027.2147,878.5591
JD,2021-09-13 09:45:00,80.64,80.26,82.2,83.085,80.49,8142994,0.004734578,-0.007192483,-0.0004960431,10588820,72.56397,76.65178
JNJ,2021-09-13 09:45:00,166.97,168.07,168.55,169.09,166.87,6699315,-0.00654493,0.0007186630400000001,0.0049709640000000005,5885840,174.01088000000001,167.07043000000002
JPM,2021-09-13 09:45:00,157.36,159.19,160.56,160.76,157.22,8311551,-0.011495700000000001,0.0,0.0066090063,8262340,157.05823999999998,155.84732
KO,2021-09-13 09:45:00,55.96,55.61,56.01,55.97,55.74,764058,0.006293805,0.0,0.00341663,13682120,56.562943000000004,54.452681999999996
LLY,2021-09-13 09:45:00,240.72,239.5,242.2,241.15,239.7,283760,0.005093950999999999,0.0,0.00851772,2935960,258.7488,218.07181
LRCX,2021-09-13 09:45:00,608.92,598.11,602.91,610.575,601.7947,106438,0.018073594,0.0,0.00648711,1635680,607.1697,609.39215
MA,2021-09-13 09:45:00,347.39,351.41,354.92800000000005,355.0,347.02,3437652,-0.0114396,-0.0005469426999999999,0.004634518,4428260,362.98587000000003,369.34252999999995
MCD,2021-09-13 09:45:00,240.1842,239.18,240.32,240.87,239.9143,116841,0.0041985596,0.0,0.0071912403,2180880,238.60176,231.53992999999997
MDLZ,2021-09-13 09:45:00,60.23,60.61,60.42,60.6,60.1,5596642,-0.00626961,-0.0019923449,0.0,5860883,62.497353000000004,61.100646999999995
MDT,2021-09-13 09:45:00,131.14,133.43,133.77,133.97,130.62,4278818,-0.0171625,-0.0041176853999999995,0.005414113000000001,3082360,130.85676999999998,125.58406000000001
MELI,2021-09-13 09:45:00,1847.41,1883.41,1904.99,1922.56,1847.27,327424,-0.019114265,-5.4182690000000005e-06,0.007897524,274920,1786.4211,1560.4651
MMM,2021-09-13 09:45:00,184.55,185.75,186.86,187.2299,184.5,2231496,-0.0064602797,-0.0029802388,-0.005283154,3254620,196.12471000000002,196.28326
MRK,2021-09-13 09:45:00,73.45,73.82,73.98,74.21,73.12,11084528,-0.005012229,0.0,0.0053097266,10912720,76.602646,74.85672
MRNA,2021-09-13 09:45:00,436.38,449.38,448.0,448.8099,436.0,1322534,-0.028928746,0.0,-0.00418355,15216260,395.2753,234.92902
MSFT,2021-09-13 09:45:00,295.71,297.25,298.415,299.92,295.39,19633363,-0.005180853,-0.0016569959,0.005782766700000001,17304300,294.28235,263.2848
MU,2021-09-13 09:45:00,73.5,72.87,73.77,75.625,73.46,18240604,0.008645495,-0.0023129,0.012244918,14298400,74.560295,81.94638
NFLX,2021-09-13 09:45:00,598.72,597.54,598.16,609.45,593.6967,3950764,0.001974751,0.0004509947,0.004543078,4165860,543.18585,523.11017
NIO,2021-09-13 09:45:00,37.155,37.98,38.62,38.38,37.1,3813757,-0.021721981,0.0,0.0015798201,36094400,40.786766,41.184204
NKE,2021-09-13 09:45:00,163.59,163.34,164.25,165.6542,163.44,4252054,0.00153055,-0.00110027,-0.01247016,5832020,167.93,146.24435
NTES,2021-09-13 09:45:00,88.45,88.91,88.64,90.72,87.1,5095967,-0.0051738465999999995,0.004409259699999999,0.0,4425550,91.38294,105.05252
NVDA,2021-09-13 09:45:00,224.68,224.78,226.84,229.64,224.53,2649201,-0.00044490660000000005,0.0,0.009876329,23561560,208.87354,170.90875
NXPI,2021-09-13 09:45:00,212.12,210.46,212.94,216.5,212.0,1835643,0.00788743,-0.0022157328,0.0,1919433,211.43411,200.75114
PDD,2021-09-13 09:45:00,103.75,104.28,106.46,107.61,103.095,4616233,-0.0050824587,-0.005301234300000001,-0.011759047,8294060,91.93735500000001,121.91058000000001
PEP,2021-09-13 09:45:00,156.74,155.46,155.98,156.76,155.9,135838,0.008233621,0.0,0.00186539,3451040,156.2097,147.12856000000002
PFE,2021-09-13 09:45:00,45.52,45.59,46.27,45.83,45.33,2029633,-0.0015354176999999999,0.0,0.0,21074540,46.397354,40.191593
PG,2021-09-13 09:45:00,144.13,143.99,144.06,144.46,143.32,5750027,0.0009722855,-0.0009019974,0.00034682435,6197720,142.90147,136.3092
PYPL,2021-09-13 09:45:00,283.39099999999996,284.32,288.6,287.19,283.19,281896,-0.0032675015,0.0,0.00794872,6218840,281.25616,268.96518
QCOM,2021-09-13 09:45:00,144.56,142.68,143.13,144.72,143.45,293031,0.013176373,0.0,0.012685799999999999,6059860,145.22177,137.69021999999998
QQQ,2021-09-13 09:45:00,376.59,379.47,381.23,381.965,376.245,40249405,-0.007589546,-0.00090282894,0.0057622707,30226900,371.34058,343.7278
REGN,2021-09-13 09:45:00,650.49,646.11,650.0,659.76,646.5293,747259,0.0067790393,0.0,0.003028535,708000,632.89325,539.59
SBUX,2021-09-13 09:45:00,119.7,119.34,119.35,120.15,119.5,222500,0.0030165964,0.0,0.00360315,4792520,117.89793999999999,113.82036599999999
