symbol,currentTime,regularMarketPrice,previousClose,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketChangePercent,postMarketChangePercent,preMarketChangePercent,averageDailyVolume10Day,fiftyDayAverage,twoHundredDayAverage
AAPL,2021-12-01 09:45:00,166.91,165.3,159.985,167.73,166.05,13913646.0,0.00973987,0.0,0.012825101,102547830,149.017,138.4712
ABBV,2021-12-01 09:45:00,116.27,115.28,116.68,116.2746,115.51,261589.0,0.008587768,0.0,0.0011311729,5314510,112.1404,112.30515
ABT,2021-12-01 09:45:00,126.29,125.77,128.2,126.695,126.25,281647.0,0.004134565,0.0,0.0054066973,5061380,123.7554,120.67575
ACN,2021-12-01 09:45:00,361.87,357.4,361.67,366.05,361.25,107280.0,0.012506999,0.0,0.022104067999999998,2596230,349.0004,308.84366
ADBE,2021-12-01 09:45:00,670.625,669.85,687.22,677.21,670.34,93753.0,0.001157012,0.0,0.009181197,2407810,631.7474,568.2671
ADI,2021-12-01 09:45:00,183.76,180.25,182.61,183.84,182.28,140053.0,0.019472923,0.0,0.0105964,3435570,176.4832,165.093
ADP,2021-12-01 09:45:00,230.89,235.9,236.51,236.325,229.36,3292952.0,-0.02123779,0.0028585197999999997,-0.008358927,1687120,217.8792,201.6172
ADSK,2021-12-01 09:45:00,262.15,254.19,261.74,262.15,260.47,94506.0,0.031315126,0.0,0.026397543,2814630,299.2336,293.73114
AMAT,2021-12-01 09:45:00,152.11,147.19,151.25,152.39,149.84,1254749.0,0.03342617,0.0,0.029893301,9115750,140.1026,133.54175
AMD,2021-12-01 09:45:00,158.5,158.37,160.37,160.88,157.37,5619548.0,0.00082089345,0.0,0.012376100000000001,56083350,125.564,97.9866
AMGN,2021-12-01 09:45:00,200.32,198.88,200.44,200.85,199.3,101978.0,0.007240559000000001,0.0,0.0056817657,3155130,209.0202,231.4693
AMZN,2021-12-01 09:45:00,3546.88,3507.07,3545.0,3557.67,3538.11,180283.0,0.011351303,0.0,0.011100415,3652490,3415.2288,3351.1609999999996
ARKK,2021-12-01 09:45:00,106.64,105.69,107.0,106.87,106.3001,314026.0,0.008988521999999999,0.0,0.010218509,6761940,115.6804,119.22355
