symbol,currentTime,regularMarketPrice,previousClose,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketChangePercent,postMarketChangePercent,preMarketChangePercent,averageDailyVolume10Day,fiftyDayAverage,twoHundredDayAverage
AAPL,2021-11-19 09:45:00,158.165,157.87,157.65,158.2663,156.5328,13861442.0,0.0018686146,0.0,-0.0012668499,69198820,147.1408,137.57863999999998
ABBV,2021-11-19 09:45:00,116.97,116.63,117.4,117.4,116.43,2733644.0,0.0029152362,-0.004018135,0.0,4364357,111.23543000000001,113.72136
ABT,2021-11-19 09:45:00,128.225,127.64,129.31,128.53,127.7,513113.0,0.0045832554,0.0,0.00454404,5285910,123.91,120.6794
ACN,2021-11-19 09:45:00,373.73,370.78,371.32,373.75,369.74,194373.0,0.007956234,0.0,0.0012946001,1885620,345.8694,305.17355
ADBE,2021-11-19 09:45:00,666.46,666.02,667.69,669.4496,663.0,750112.0,0.0006606445,0.0,0.00234227,2075233,617.36725,589.10657
ADI,2021-11-19 09:45:00,189.67,188.09,188.09,189.88,187.72,335113.0,0.008400244,0.0,-0.00047847498,2259010,174.96,164.1302
ADP,2021-11-19 09:45:00,237.95,236.88,236.96,238.25,235.07,1151050.0,0.0045170216,0.0037823457,-0.0005910140000000001,1160630,212.2898,198.91956000000002
ADSK,2021-11-19 09:45:00,325.4899,322.18,325.58,326.465,324.22,95592.0,0.010273469,0.0,0.0105221,1053030,299.8476,294.55634
AMAT,2021-11-19 09:45:00,151.09,158.74,158.5,153.4,150.6751,1679003.0,-0.04819207,0.0,-0.051593814,6787000,138.9198,132.18675
AMD,2021-11-19 09:45:00,154.1002,155.02,157.07,155.92,153.83,2296071.0,-0.005933427,0.0,0.0050960733,72831430,118.4088,95.7355
AMGN,2021-11-19 09:45:00,207.56,209.63,210.69,210.842,207.1498,2051967.0,-0.009874576,0.0,-0.00302758,2786466,209.99915,229.77719
AMZN,2021-11-19 09:45:00,3749.51,3696.06,3712.69,3749.5293,3705.18,869765.0,0.014461331000000001,0.0,0.00477262,3474270,3398.745,3341.6243
ARKK,2021-11-19 09:45:00,118.49,117.34,117.77,118.52,116.71,3737114.0,0.009800592,0.00227871,0.0,5434942,116.86057,117.62478999999999
ARKQ,2021-11-19 09:45:00,86.51,87.44,88.125,88.135,85.9301,323812.0,-0.010635867,0.0,0.00628998,374360,82.8582,83.436874
ASML,2021-11-19 09:45:00,879.12,859.46,877.42,881.12,870.56,865483.0,0.022874797000000002,-0.005824,0.021106200000000002,675900,811.2592,704.99536
ATVI,2021-11-19 09:45:00,64.2,66.14,65.525,65.6,63.5,28771241.0,-0.029331759,0.0023349277,-0.014012418,16923862,74.561386,84.644356
AVGO,2021-11-19 09:45:00,557.78,558.95,559.19,561.9009,555.14,1069249.0,-0.0020931798,0.0,0.0065300353000000005,1650866,508.9061,482.22927999999996
AXP,2021-11-19 09:45:00,179.61,180.92,181.18,181.74,178.2,3199580.0,-0.0072407597,0.0013362591,-0.00066325,2774300,176.2925,167.55539
BA,2021-11-19 09:45:00,233.09,220.96,227.37,233.94,226.92,21782627.0,0.054896798,0.0022309201,-0.0057059587,7499640,218.49571,227.09956
BABA,2021-11-19 09:45:00,143.22,143.6,146.91,144.0,142.81,1771146.0,-0.0026462735,0.0,-0.0038649577000000003,20182050,160.8756,203.1517
BAC,2021-11-19 09:45:00,46.51,47.08,47.08,47.2,46.45,30939996.0,-0.012107125500000001,0.00043002489999999997,0.0031176190000000003,36116500,46.05472,42.161570000000005
BEKE,2021-11-19 09:45:00,22.77,22.31,22.17,22.85,21.81,6990619.0,0.020618599999999997,-0.0065875985,-0.014791599499999999,12237090,19.7364,39.53085
BIDU,2021-11-19 09:45:00,161.82,171.27,173.38,173.6,160.07,6474141.0,-0.05517602,-0.0025955595,0.0,2737942,164.18971000000002,172.73963999999998
BIIB,2021-11-19 09:45:00,257.4336,261.55,254.56,259.6,252.02,474216.0,-0.01573846,0.0,-0.026342895,878928,275.2475,312.809
BILI,2021-11-19 09:45:00,66.465,67.12,73.33,67.95,66.4,1137229.0,-0.009758736,0.0,0.01221692,5042960,74.9214,98.1397
BKNG,2021-11-19 09:45:00,2306.89,2375.98,2314.87,2328.0,2301.84,74726.0,-0.029078566,0.0,-0.027664399,425130,2438.231,2318.6428
BRK-B,2021-11-19 09:45:00,285.99,284.65,284.88,286.1,283.8,2910938.0,0.0047075227,3.5000396999999996e-05,0.0,3411050,283.5772,282.6961
C,2021-11-19 09:45:00,67.89,68.45,67.78,68.24,67.44,11211498.0,-0.008181118000000001,0.0,-0.00949589,24090566,70.44611,71.656044
CAT,2021-11-19 09:45:00,209.39,214.25,215.18,215.56,208.97,2436248.0,-0.022683783,0.0,0.00723455,3475316,198.21722,214.31554
CHTR,2021-11-19 09:45:00,685.88,691.04,689.63,690.08,679.12,1100924.0,-0.0074669677,0.0,-0.00762613,733430,722.684,696.28406
CL=F,2021-11-19 09:45:00,77.81,79.01,78.76,79.92,76.17,4378.0,-0.015188008999999999,0.0,0.0,386888,78.6434,69.32975
CMCSA,2021-11-19 09:45:00,52.68,52.78,52.74,52.78,52.44,1926807.0,-0.0018946282999999999,0.0,-0.00094731397,13637030,54.705,56.05545
CNH=F,2021-11-19 09:45:00,6.4335,6.4203,6.4338,6.4338,6.4335,211.0,0.0020559486,0.0,0.0,351,6.431336,6.471062
COST,2021-11-19 09:45:00,517.17,512.18,514.25,519.66,513.3069,1780234.0,0.009742649,-0.00036738877,0.0,1948042,474.71085,429.80605999999995
CRM,2021-11-19 09:45:00,309.25,309.96,310.0,311.74,307.22,2333353.0,-0.0022905907,0.0,-0.00125818,3945166,285.1164,253.19366000000002
CSCO,2021-11-19 09:45:00,53.63,56.76,52.73,53.93,51.08,70726490.0,-0.055144418,0.0026104702,0.0068991035,23962650,56.068999999999996,53.423
CSX,2021-11-19 09:45:00,36.04,36.21,36.17,36.28,35.95,1004716.0,-0.0046947855,0.0,0.00110469,10682010,33.196,32.49375
CVX,2021-11-19 09:45:00,116.82,114.23,114.95,116.95,114.27,10862785.0,0.022673521000000002,0.008816973,0.0,8989360,110.14486000000001,104.44442
DHR,2021-11-19 09:45:00,319.91,312.65,309.96,320.47,313.564,267435.0,0.023220886,0.0,0.0075164097,2900420,309.1316,273.0167
DIS,2021-11-19 09:45:00,155.9,157.33,157.09,157.28,153.71,8256329.0,-0.009089226,0.0,-0.00171617,21046100,170.86362,176.0125
DOCU,2021-11-19 09:45:00,255.66,275.17,273.61,274.48,253.305,3665819.0,-0.070901655,0.0052413220000000005,0.00563249,1748725,268.5925,263.24115
DOW,2021-11-19 09:45:00,56.185,57.98,58.35,57.52,56.13,787274.0,-0.030958918999999998,0.0,-0.0110383,4168220,58.3982,62.32985
DX-Y.NYB,2021-11-19 09:45:00,95.64200000000001,95.544,95.585,95.645,95.58,0.0,0.0010257009,0.0,0.0,0,93.8952,92.19885
EURUSD=X,2021-11-19 09:45:00,1.1318618999999999,1.137527,1.137527,1.1380448,1.1254925,0.0,-0.0049801418,0.0,0.0,0,1.1563741,1.1823196000000002
FAS,2021-11-19 09:45:00,131.498,137.0,139.42,134.29,130.99,264361.0,-0.040160574,0.0,-0.0255474,983600,131.7468,111.7128
FAZ,2021-11-19 09:45:00,19.25,18.99,18.94,19.4999,18.83,1256838.0,0.013691429,-0.00155848,0.015064982,1104380,20.5934,27.41985
FB,2021-11-19 09:45:00,347.56,340.89,344.34,353.65,343.2,25044143.0,0.019566378,0.0023881262,-0.009566728,20099100,332.21335,343.23897999999997
FISV,2021-11-19 09:45:00,101.2,101.25,100.77,101.66,100.31,339343.0,-0.0004938573,0.0,0.0012839199,5059950,105.9124,113.0932
GC=F,2021-11-19 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
GE,2021-11-19 09:45:00,103.05,106.67,106.15,106.21,102.82,5498931.0,-0.033936392999999995,0.0,-0.00328113,9707983,105.511665,104.90151000000002
GILD,2021-11-19 09:45:00,67.48,67.43,67.66,67.77,67.2,8214754.0,0.00074155495,0.0,0.0,5959016,67.47399999999999,68.60453000000001
GOOG,2021-11-19 09:45:00,3014.18,2981.24,2982.92,3032.2,2980.0,995710.0,0.011049073999999999,0.00159913,0.0,906810,2850.8801,2524.389
GOOGL,2021-11-19 09:45:00,2999.33,2960.94,2964.83,3011.61,2958.41,1019686.0,0.012965525,0.0,0.000111477006,1083837,2847.6157,2648.2751
GS,2021-11-19 09:45:00,404.91,402.34,403.0,405.1,399.2,1360058.0,0.0063876505000000005,0.0012101213,-0.0022474220000000002,1822450,401.13858,386.06827000000004
HD,2021-11-19 09:45:00,392.33,371.08,382.0,394.38,379.0,8524094.0,0.05726528,0.0,0.0047664614,3451885,355.75638,331.89697
HON,2021-11-19 09:45:00,218.41,220.7,219.495,221.2,218.41,421019.0,-0.0103760455,0.0,0.00126869,1796010,219.4378,221.16115
IBM,2021-11-19 09:45:00,120.84,122.9,122.56,122.82,120.26,5267639.0,-0.016761636,0.0,-0.0162197,6030933,129.56113,134.65964
IDXX,2021-11-19 09:45:00,634.0,627.99,633.75,641.68,625.385,289751.0,0.009570232,-0.00039432199999999996,0.009148246,288590,640.4644,596.0072
ILMN,2021-11-19 09:45:00,378.03,375.92,377.63,380.205,375.22,140833.0,0.005612857,0.0,0.011039601000000001,855410,412.3686,433.97534
INTC,2021-11-19 09:45:00,49.68,50.23,50.24,50.24,48.97,30577230.0,-0.010949616,-0.001207757,-0.000398178,26925910,52.4636,56.7203
INTU,2021-11-19 09:45:00,628.94,635.06,636.52,636.52,626.435,1328849.0,-0.009636877,0.08992908,0.12317546,1229630,579.0166,486.164
