symbol,currentTime,regularMarketPrice,previousClose,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketChangePercent,postMarketChangePercent,preMarketChangePercent,averageDailyVolume10Day,fiftyDayAverage,twoHundredDayAverage
AAPL,2021-11-17 09:45:00,151.7,151.0,149.94,151.88,150.995,2832969.0,0.0046357415,0.0,-2.6273410000000003e-06,57128442,146.77278,141.54402
ABBV,2021-11-17 09:45:00,116.97,116.63,117.4,117.4,116.43,2733644.0,0.0029152362,-0.004018135,0.0,4364357,111.23543000000001,113.72136
ABT,2021-11-17 09:45:00,130.945,129.44,129.64,131.599,129.64,1672462.0,0.011627045,0.0,0.00015454473999999997,5250333,122.77333,120.25158
ACN,2021-11-17 09:45:00,372.16,371.16,367.3,372.95,371.185,79085.0,0.002694256,0.0,0.0009160371000000001,1703842,346.97028,319.10632000000004
ADBE,2021-11-17 09:45:00,666.46,666.02,667.69,669.4496,663.0,750112.0,0.0006606445,0.0,0.00234227,2075233,617.36725,589.10657
ADI,2021-11-17 09:45:00,186.32,187.67,188.03,188.1,186.13,56626.0,-0.0071934294,0.0,0.00186501,2109957,174.7575,167.44281
ADP,2021-11-17 09:45:00,235.25,233.06,234.03,237.058,234.0,1298143.0,0.009396733,0.015387864,0.00300351,1081066,215.09056,205.32712
ADSK,2021-11-17 09:45:00,333.2009,333.64,334.8,334.98,333.06,31428.0,-0.0013161413,0.0,0.0070734485,943557,302.64,298.15942
AMAT,2021-11-17 09:45:00,156.93,157.86,155.38,158.17,156.45,241410.0,-0.0058913464000000006,0.0,-0.0003167557,6370100,137.61528,135.64043
AMD,2021-11-17 09:45:00,150.94,152.45,145.93,152.2,150.76,1619854.0,-0.009904851,0.0,-0.0030173268,78314228,120.93861399999999,100.459854
AMGN,2021-11-17 09:45:00,207.56,209.63,210.69,210.842,207.1498,2051967.0,-0.009874576,0.0,-0.00302758,2786466,209.99915,229.77719
AMZN,2021-11-17 09:45:00,3576.23,3488.98,3515.25,3593.6,3501.425,4294922.0,0.02500731,-2.7989715e-06,0.0,3842366,3354.0366,3388.03
ARKK,2021-11-17 09:45:00,118.49,117.34,117.77,118.52,116.71,3737114.0,0.009800592,0.00227871,0.0,5434942,116.86057,117.62478999999999
ARKQ,2021-11-17 09:45:00,88.3,87.3,86.78,88.3,86.71,388974.0,0.011454754,0.0,-0.0031710803000000003,380028,83.022224,81.86849000000001
ASML,2021-11-17 09:45:00,861.36,860.55,859.2,862.72,857.6,90551.0,0.0009412557,0.0,-0.0023472877,631071,790.3114,751.8679
ATVI,2021-11-17 09:45:00,64.249,66.14,65.525,65.6,63.5,3143379.0,-0.02859085,0.0,-0.0093741,15227085,74.89833,84.79143499999999
AVGO,2021-11-17 09:45:00,557.78,558.95,559.19,561.9009,555.14,1069249.0,-0.0020931798,0.0,0.0065300353000000005,1650866,508.9061,482.22927999999996
AXP,2021-11-17 09:45:00,180.9,180.92,183.4,181.74,180.32,112931.0,-0.000110569716,0.0,-0.00066325,2774300,176.2925,167.55539
BA,2021-11-17 09:45:00,233.09,220.96,227.37,233.94,226.92,21782627.0,0.054896798,0.0022309201,-0.0057059587,7499640,218.49571,227.09956
BABA,2021-11-17 09:45:00,166.81,167.85,165.1735,167.775,163.41,13741775.0,-0.00619606,0.0014387956,0.0,16665500,162.45628,189.60294
BAC,2021-11-17 09:45:00,47.08,47.05,47.18,47.28,46.69,33587249.0,0.0006376747,0.0,-0.0013806805,36520000,45.961665999999994,42.130287
BEKE,2021-11-17 09:45:00,24.24,23.12,24.05,25.08,23.81,10638718.0,0.04844286,0.006600654,0.004537979,13042200,20.473333,31.054388
BIDU,2021-11-17 09:45:00,166.51,171.27,173.38,173.6,166.5,1000900.0,-0.027792431,0.0,0.0122029,2735742,163.90723,172.73963999999998
BIIB,2021-11-17 09:45:00,256.0835,261.55,254.56,256.64,252.02,243106.0,-0.02090037,0.0,-0.025807599999999997,878928,275.2475,312.809
BILI,2021-11-17 09:45:00,84.77,89.02,85.505,85.64,82.15,1650257.0,-0.04774208,0.0,-0.03954164,2910028,75.013336,90.01403
BKNG,2021-11-17 09:45:00,2385.54,2380.33,2386.21,2386.21,2378.425,9257.0,0.0021887557,0.0,0.0,384657,2462.5396,2309.9912
BRK-B,2021-11-17 09:45:00,285.99,284.65,284.88,286.1,283.8,2910938.0,0.0047075227,3.5000396999999996e-05,0.0,3411050,283.5772,282.6961
C,2021-11-17 09:45:00,67.89,68.45,67.78,68.24,67.44,11211498.0,-0.008181118000000001,0.0,-0.00949589,24090566,70.44611,71.656044
CAT,2021-11-17 09:45:00,209.39,214.25,215.18,215.56,208.97,2436248.0,-0.022683783,0.0,0.00723455,3475316,198.21722,214.31554
CHTR,2021-11-17 09:45:00,689.18,692.91,692.11,698.37,688.57,566988.0,-0.0053830664,0.0,-0.00071097567,703028,709.7547,726.31256
CL=F,2021-11-17 09:45:00,79.99,80.76,80.54,80.69,79.55,52331.0,-0.009534475,0.0,0.0,429529,80.86584,72.46079
CMCSA,2021-11-17 09:45:00,53.21,53.12,53.46,53.35,52.92,502401.0,0.0016942801,0.0,0.00037651464999999994,12704442,54.03389,56.75583
CNH=F,2021-11-17 09:45:00,6.404,6.3944,6.3944,6.4082,6.3735,669.0,0.0015012644000000001,0.0,0.0,509,6.422064,6.4516277
COST,2021-11-17 09:45:00,517.17,512.18,514.25,519.66,513.3069,1780234.0,0.009742649,-0.00036738877,0.0,1948042,474.71085,429.80605999999995
CRM,2021-11-17 09:45:00,309.25,309.96,310.0,311.74,307.22,2333353.0,-0.0022905907,0.0,-0.00125818,3945166,285.1164,253.19366000000002
CSCO,2021-11-17 09:45:00,57.445,57.0,57.07,57.6299,56.9,7937395.0,0.0078070119999999995,0.0,-0.00087717955,16401516,55.677776,54.880287
CSX,2021-11-17 09:45:00,35.15,35.15,35.35,35.24,34.94,216580.0,0.0,0.0,0.009103832,9737014,33.975,32.827602
CVX,2021-11-17 09:45:00,116.82,114.23,114.95,116.95,114.27,10862785.0,0.022673521000000002,0.008816973,0.0,8989360,110.14486000000001,104.44442
