symbol,currentTime,regularMarketPrice,previousClose,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketChangePercent,postMarketChangePercent,preMarketChangePercent,averageDailyVolume10Day,fiftyDayAverage,twoHundredDayAverage
AAPL,2021-11-30 09:45:00,160.51,160.24,159.985,160.79,159.92,7353877.0,0.0016849037,0.0,-0.001685,91085760,148.5698,138.31065
ABBV,2021-11-30 09:45:00,116.3002,116.89,116.83,116.68,115.85,279636.0,-0.005045752,0.0,-0.0017965529999999998,4891430,111.9628,112.24975
ABT,2021-11-30 09:45:00,128.295,128.03,126.35,128.71,128.26,205763.0,0.0020698227,0.0,0.0034367135,4790970,123.7374,120.68700000000001
ACN,2021-11-30 09:45:00,362.44,365.82,359.14,362.8909,360.06,120667.0,-0.00923953,0.0,-0.00010936674499999999,2315850,348.4982,308.3419
ADBE,2021-11-30 09:45:00,682.8,687.49,668.0,687.22,681.76,84536.0,-0.006821921,0.0,0.0007418432,2045220,631.1762,567.4259999999999
ADI,2021-11-30 09:45:00,182.865,178.0,180.54,183.16,178.45,2701688.0,0.02733149,0.0,0.011235955,2860390,176.0342,164.8821
ADP,2021-11-30 09:45:00,234.865,235.9,231.11,236.325,234.62,110491.0,-0.004387403,0.0,0.000381567,1352580,217.2376,201.29355
ADSK,2021-11-30 09:45:00,261.74,261.15,257.21,263.0,261.25,50132.0,0.0022592239999999998,0.0,0.01079842,2593780,299.8218,294.0013
AMAT,2021-11-30 09:45:00,150.71,151.22,151.11,151.14,149.4,1523498.0,-0.0033725337,0.0,0.00072742096,8495360,139.8694,133.39755
AMD,2021-11-30 09:45:00,162.1941,161.91,163.28,163.49,161.37,7148932.0,0.0017546995000000001,0.0,0.00975852,53787240,124.4276,97.65205
AMGN,2021-11-30 09:45:00,203.14,203.47,202.48,203.14,202.34,395955.0,-0.0016218696,0.0,-0.0018676212,2928030,209.3448,231.6391
AMZN,2021-11-30 09:45:00,3568.8699,3561.57,3547.6443,3573.49,3559.02,199082.0,0.0020496029999999997,0.0,0.0012466247,3546230,3412.202,3349.9705
ARKK,2021-11-30 09:45:00,107.785,106.92,108.55,107.82,107.0,381265.0,0.008090212,0.0,0.0007482401600000001,6166520,115.8894,119.4707
ARKQ,2021-11-30 09:45:00,84.52,82.97,82.11,84.54,81.88,403258.0,0.018681396,0.0,-0.00385681,363830,82.9984,83.199425
ASML,2021-11-30 09:45:00,807.28,815.01,795.01,807.28,805.54,82475.0,-0.009484521999999999,0.0,-0.010576551000000002,903910,804.4746,713.8693
ATVI,2021-11-30 09:45:00,60.12,60.31,60.885,60.16,60.0,235442.0,-0.00315043,0.0,-0.004476877,17625240,72.7686,86.45685
AVGO,2021-11-30 09:45:00,559.6519999999999,564.34,556.2,563.27,559.21,32662.0,-0.008307136,0.0,-0.0023212912,1600260,523.4316,484.8008
AXP,2021-11-30 09:45:00,155.156,157.86,160.75,155.87,154.84,151543.0,-0.01712907,0.0,-0.01805401,4424980,174.4222,161.29456000000002
BA,2021-11-30 09:45:00,197.14,198.5,201.87,198.05,196.0,639724.0,-0.0068513886,0.0,-0.012090648999999998,12956750,217.5812,229.90993999999998
BABA,2021-11-30 09:45:00,130.08,131.61,134.25,130.15,129.73,539247.0,-0.011625247,0.0,-0.01192924,23435510,157.761,199.2156
BAC,2021-11-30 09:45:00,45.03,45.59,46.42,45.08,44.63,2801631.0,-0.012283426,0.0,-0.019412115,43086470,45.4216,41.17155
BEKE,2021-11-30 09:45:00,20.98,22.18,21.31,21.49,20.5,5714327.0,-0.05410283,0.014776043,0.0,9387920,20.1456,38.47205
BIDU,2021-11-30 09:45:00,149.9,150.29,149.12,150.13,147.01,247582.0,-0.002594979,0.0,-0.0049237492,3868420,161.335,192.1519
BIIB,2021-11-30 09:45:00,236.64,236.11,236.5,237.1,235.825,25621.0,0.0022447112,0.0,0.004743531,1248610,273.433,299.04825
BILI,2021-11-30 09:45:00,68.79,72.47,68.0,69.88,66.66,3758593.0,-0.050779637,0.003052756,0.0,6646840,74.0042,96.2325
BKNG,2021-11-30 09:45:00,2157.43,2182.01,2121.48,2170.375,2121.48,39010.0,-0.011264878,0.0,-0.020215357,414910,2430.9714,2323.1733
BRK-B,2021-11-30 09:45:00,279.06,282.12,284.0,280.2,278.785,399951.0,-0.01084644,0.0,-0.007973921,4331130,282.8922,276.3953
C,2021-11-30 09:45:00,64.6147,65.04,65.99,64.7,64.02,2673584.0,-0.006539061999999999,0.0,-0.009225069,18925120,69.6,71.1734
CAT,2021-11-30 09:45:00,195.403,195.92,201.23,195.68,193.62,105805.0,-0.0026388234000000003,0.0,-0.010667601,3042490,199.9502,215.93076000000002
CHTR,2021-11-30 09:45:00,667.4,668.19,668.52,670.18,666.53,28260.0,-0.0011822656,0.0,-1.49804e-05,893840,708.757,698.328
CL=F,2021-11-30 09:45:00,67.43,69.95,70.04,71.22,66.51,303121.0,-0.036025688,0.0,0.0,452728,79.1986,69.88955
CMCSA,2021-11-30 09:45:00,50.96,51.53,51.3,51.3,50.94,1808221.0,-0.011061511999999999,0.0,-0.0031049845,15041390,53.9794,56.03085
CNH=F,2021-11-30 09:45:00,6.4227,6.425,6.4338,6.3908,6.3781,200.0,-0.0023145594,0.0,0.0,454,6.421958,6.4663796
COST,2021-11-30 09:45:00,552.8,554.88,551.002,555.0,549.56,225460.0,-0.0037485891999999997,0.0,-0.00560479,1968330,485.254,414.4975
CRM,2021-11-30 09:45:00,294.945,296.74,289.52,299.1031,294.8,631974.0,-0.006049009,0.0,0.000808859,4802890,289.3268,249.11314
CSCO,2021-11-30 09:45:00,55.185,55.76,55.58,55.6,55.14,1494463.0,-0.010311997,0.0,-0.0030487478000000004,29990540,55.7394,53.63045
CSX,2021-11-30 09:45:00,36.25,36.48,36.295,36.52,36.105,16542352.0,-0.0063048126,0.0052413414,0.0,12088550,33.6292,32.630615
CVX,2021-11-30 09:45:00,114.47,114.85,116.34,114.88,113.45,2007870.0,-0.0033086396,0.0,-0.008794100000000001,10730260,109.9128,104.81035
DHR,2021-11-30 09:45:00,328.12,326.52,323.31,330.94,327.84,129347.0,0.004900178,0.0,0.006155855,2432430,308.29200000000003,275.39194
DIS,2021-11-30 09:45:00,146.836,147.81,148.81,146.836,145.89,592870.0,-0.006589534,0.0,-0.008524420999999999,16024980,168.8316,178.61626
DOCU,2021-11-30 09:45:00,253.565,251.5,252.52,254.86,252.0,221519.0,0.008210746,0.0,0.00216699,1671730,265.8416,252.35925
DOW,2021-11-30 09:45:00,55.99,56.86,57.9,56.49,55.97,407658.0,-0.01530072,0.0,-0.011783400000000001,4482080,58.2022,62.34845
DX-Y.NYB,2021-11-30 09:45:00,96.193,96.34100000000001,96.071,96.445,96.141,0.0,-0.0015362370000000002,0.0,0.0,0,94.3322,92.3711
EURUSD=X,2021-11-30 09:45:00,1.137527,1.1293055,1.129178,1.1376565,1.128923,0.0,0.0072801607,0.0,0.0,0,1.14993,1.1781059999999999
FAS,2021-11-30 09:45:00,127.2953,131.46,134.52,127.5,126.01100000000001,199848.0,-0.031680383,0.0,-0.037730157,1602280,134.009,113.6747
FAZ,2021-11-30 09:45:00,19.81,20.01,19.3,20.24,19.1069,1800458.0,-0.0099950405,-0.005552685999999999,-0.041479300000000004,1545300,20.160999999999998,26.72525
FB,2021-11-30 09:45:00,333.7801,338.03,336.89,335.08,332.41,1041494.0,-0.012572578000000001,0.0,-0.009229936,19007660,335.4636,328.1206
FISV,2021-11-30 09:45:00,97.19,97.47,97.31,97.44,96.34,102382.0,-0.002872666,0.0,-0.0017441076000000002,5638590,104.5772,112.69295
GC=F,2021-11-30 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
GE,2021-11-30 09:45:00,97.08,98.4,99.27,97.1399,96.565,473923.0,-0.013414631000000002,0.0,-0.017479686,7773780,104.1582,104.74755
GILD,2021-11-30 09:45:00,70.76,70.65,70.4,70.76,70.4,170859.0,0.0015569796,0.0,-0.0011323685,7400950,68.1632,67.6093
GOOG,2021-11-30 09:45:00,2913.52,2922.28,2885.97,2913.52,2904.2202,44172.0,-0.0029976626,0.0,-0.003661508,988280,2861.0347,2554.2415
GOOGL,2021-11-30 09:45:00,2899.99,2910.61,2900.17,2911.37,2888.0,135745.0,-0.0036487598,0.0,-0.0033017502,1350990,2851.5040000000004,2523.7078
GS,2021-11-30 09:45:00,380.98,386.54,383.53,386.82,380.84,353958.0,-0.014384015,0.0,-0.0072179004,2334970,398.3566,372.80835
HD,2021-11-30 09:45:00,405.1555,406.82,403.59,406.9199,402.25,269466.0,-0.00409154,0.0,-0.00951279,4194700,361.4316,324.78876
HON,2021-11-30 09:45:00,206.015,207.66,210.21,206.29,205.6,98500.0,-0.007921623000000001,0.0,-0.0072715487,2471730,218.5322,221.48116000000002
IBM,2021-11-30 09:45:00,118.78,118.5,117.5,119.0385,117.34,518427.0,0.002362859,0.0,-0.00675108,5107460,126.33801000000001,130.83614
IDXX,2021-11-30 09:45:00,624.01,631.3,628.15,631.04,621.08,11943.0,-0.011547565,0.0,-0.006811320300000001,327010,636.0312,599.3605
ILMN,2021-11-30 09:45:00,371.8948,369.79,373.5,374.41,364.62,515161.0,0.0056918715,0.0,0.0136023,856270,404.3264,432.0923
INTC,2021-11-30 09:45:00,49.635,50.0,49.3,49.8,49.48,1390707.0,-0.0073000337,0.0,-0.010100020999999999,29828400,51.7778,56.37245
INTU,2021-11-30 09:45:00,671.3,694.66,674.33,671.38,667.41,246598.0,-0.033627942,0.0,-0.037975334,1827170,592.4218,494.561
ISRG,2021-11-30 09:45:00,333.27,334.74,335.22,335.94,331.93,313187.0,-0.004391472,0.0,0.0006871333,1444480,343.72467,305.52997
JD,2021-11-30 09:45:00,87.48,87.91,87.17,87.63,86.48,846852.0,-0.0048913695,0.0,-0.010237761,10725770,80.2716,78.48208000000001
JNJ,2021-11-30 09:45:00,158.14,159.75,159.5,158.32,157.81,1137957.0,-0.010078251,0.0,-0.010579045,7279450,162.4188,165.735
JPM,2021-11-30 09:45:00,159.18,161.23,159.155,160.39,158.6669,1204721.0,-0.012714774,0.0,-0.00917941,10805340,166.2152,158.22595
KO,2021-11-30 09:45:00,53.45,54.16,54.045,53.63,53.41,618164.0,-0.013109289,0.0,-0.018688172,14930220,54.8372,54.4346
LLY,2021-11-30 09:45:00,247.725,254.83,260.02,253.59,246.52,689659.0,-0.027881315,0.0,-0.0106738,2385420,245.9948,224.90755
LRCX,2021-11-30 09:45:00,677.14,680.54,651.5,678.33,674.1,62380.0,-0.004995979,0.0,-0.010109626,1359080,590.6376,603.7891
MA,2021-11-30 09:45:00,317.9246,323.01,330.005,320.76,313.23,1257648.0,-0.015743842,0.0,-0.018853901,7276220,347.1706,362.32047
MCD,2021-11-30 09:45:00,246.15,248.92,251.85,247.88,246.15,218498.0,-0.01112809,0.0,-0.0114862,2231930,246.9278,235.0036
MDLZ,2021-11-30 09:45:00,60.25,61.32,61.03,61.4,60.09,4999828.0,-0.01744944,-0.01161827,0.0,6647330,60.6558,60.7382
