symbol,currentTime,regularMarketPrice,previousClose,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketChangePercent,postMarketChangePercent,preMarketChangePercent,averageDailyVolume10Day,fiftyDayAverage,twoHundredDayAverage
AAPL,2021-12-06 09:45:00,165.73,161.84,164.29,166.18,164.28,13121780.0,0.024036082,0.0,0.0153238,114676510,150.1022,138.97095
ABBV,2021-12-06 09:45:00,120.79,118.85,117.74,120.8,119.21,602314.0,0.016323118,0.0,0.0068153604000000005,5979750,112.7546,112.4765
ABT,2021-12-06 09:45:00,130.96,130.27,128.875,131.0,130.61,604962.0,0.00529671,0.0,0.0026866572,5242780,123.9616,120.72425
ACN,2021-12-06 09:45:00,362.32,361.42,369.41,362.375,361.14,56120.0,0.0024901604999999997,0.0,0.0008853323,2750200,350.5614,310.42444
ADBE,2021-12-06 09:45:00,606.55,616.53,617.47,618.87,606.5249,307823.0,-0.016187437,0.0,0.00022700200000000002,3218920,632.6076,570.7026
ADI,2021-12-06 09:45:00,180.79,180.63,182.97,183.95,178.71,2905922.0,0.0008857242999999999,0.0065269535,0.0,3948080,176.8954,165.3961
ADP,2021-12-06 09:45:00,229.89,232.43,232.2,233.15,227.76,1561575.0,-0.010927993,0.0,0.0,1926040,219.72799999999998,202.51805
ADSK,2021-12-06 09:45:00,258.78,259.02,259.61,259.53,258.54,34920.0,-0.0009265317,0.0,0.004285445,3159270,297.3254,293.01974
AMAT,2021-12-06 09:45:00,145.83,146.49,148.515,150.74,143.33,7767972.0,-0.004505452,-0.0029486932,-0.0022629213,10098220,140.6946,134.0187
AMD,2021-12-06 09:45:00,136.6,144.01,141.135,141.31,135.86,6723494.0,-0.051454682,0.0,-0.0206236,57879640,128.173,98.8648
AMGN,2021-12-06 09:45:00,202.44,201.17,201.38,203.8,200.835,3569883.0,0.0063130897,0.000197556,0.01768426,3052480,208.2274,230.9922
AMZN,2021-12-06 09:45:00,3350.01,3389.79,3393.0,3402.7383,3338.69,319699.0,-0.011735248,0.0,0.0007876360000000001,3706980,3417.8525,3353.0815
ARKK,2021-12-06 09:45:00,93.53,99.02,98.66,99.0,91.66,20003907.0,-0.055443324,-0.0054528187,-0.008982097,10009480,114.4116,118.40945
ARKQ,2021-12-06 09:45:00,77.65,80.36,80.51,80.51,76.53,1035114.0,-0.033723235,0.0034771,0.0,592030,82.9778,82.631424
ASML,2021-12-06 09:45:00,747.12,771.52,758.88,759.68,746.1601,134551.0,-0.03162591,0.0,-0.0166685,1071330,798.803,717.8134
ATVI,2021-12-06 09:45:00,57.28,57.36,57.53,58.07,57.25,548442.0,-0.001394732,0.0,0.00348676,12615620,71.4454,85.5677
AVGO,2021-12-06 09:45:00,558.12,552.45,564.9447,569.0,550.4,2030739.0,0.0102633415,0.0015587959,0.012130043500000002,1951030,527.9978,486.1717
AXP,2021-12-06 09:45:00,155.94,156.77,158.08,158.33,153.63,4069252.0,-0.005294391999999999,0.0050019156,0.016416555,5560050,173.4298,161.7727
BA,2021-12-06 09:45:00,199.74,198.49,198.7,203.1399,199.2,935386.0,0.006297545999999999,0.0,0.00619676,13291170,216.1976,229.55125
BABA,2021-12-06 09:45:00,113.66,111.96,118.0,113.8599,113.51,1759098.0,0.0151840355,0.0,0.015094698,29905830,155.3456,196.28735
BAC,2021-12-06 09:45:00,44.17,43.87,45.0,44.57,43.96,3073793.0,0.0068383687,0.0,0.015956301000000003,56709290,45.7616,41.36985
BEKE,2021-12-06 09:45:00,17.96,18.48,18.5,18.56,17.26,14791925.0,-0.028138554,-0.0027839220000000003,0.0,10362780,20.5044,37.03225
BIDU,2021-12-06 09:45:00,137.31,137.39,136.25,138.5,136.12,483311.0,-0.00058229733,0.0,-0.008224799999999999,4579250,160.4036,188.713
BIIB,2021-12-06 09:45:00,224.6,223.92,227.69,225.0,223.2,16290.0,0.0030368343,0.0,-4.463428e-05,1576720,268.2556,298.08545
BILI,2021-12-06 09:45:00,54.94,59.17,54.86,57.26,52.07,11810413.0,-0.07148892400000001,0.0010921254,-0.001092056,5996750,72.95100000000001,94.10435
BKNG,2021-12-06 09:45:00,2171.95,2114.44,2185.0,2171.95,2152.3826,6876.0,0.027198697,0.0,0.025978592999999998,475350,2409.1165,2320.5957
BRK-B,2021-12-06 09:45:00,280.18,277.43,278.71,280.72,278.73,450403.0,0.009912411,0.0,0.0075695002,5475120,283.065,277.05695
C,2021-12-06 09:45:00,62.4,62.76,63.74,63.17,62.14,2386463.0,-0.005736087,0.0,0.00143404,23908630,69.1886,71.14665
CAT,2021-12-06 09:45:00,198.85,197.8,197.67,200.1,198.3424,134436.0,0.0053084073999999995,0.0,0.0128918,3711920,200.1658,215.75525
CHTR,2021-12-06 09:45:00,679.3,670.4,675.0,681.8,669.505,1328502.0,0.013275601000000001,0.0,0.0,1155870,701.42,699.1474
CL=F,2021-12-06 09:45:00,67.39,66.26,67.02,68.64,66.72,174105.0,0.017053988,0.0,0.0,581167,78.6874,69.9975
CMCSA,2021-12-06 09:45:00,52.55,51.78,52.2,52.75,52.06,1305111.0,0.014870617,0.0,0.00811128,19909780,53.5314,55.9901
CNH=F,2021-12-06 09:45:00,6.4216,6.3761,6.3761,6.4254,6.416,775.0,0.00012454148000000002,0.0,0.0,468,6.413288,6.464827
