symbol,currentTime,regularMarketPrice,previousClose,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketChangePercent,postMarketChangePercent,preMarketChangePercent,averageDailyVolume10Day,fiftyDayAverage,twoHundredDayAverage
AAPL,2021-12-14 09:45:00,175.74,179.45,181.115,182.09,175.53,151103753.0,-0.020674236000000002,-0.00022765757,-0.006259280999999999,130217090,153.7052,140.44135
ABBV,2021-12-14 09:45:00,126.51,125.47,125.2,127.74,125.2,7834198.0,0.008288841,0.0034779399,0.00039518948,6911730,114.6132,112.9533
ABT,2021-12-14 09:45:00,135.96,134.37,134.5,137.0,134.5,5094833.0,0.011833085,0.0034568000000000003,0.0,5169490,125.5942,121.07835
ACN,2021-12-14 09:45:00,377.72,379.44,379.44,381.15,377.26,2843916.0,-0.0045329994,0.00865718,-0.0066715796,2613640,355.9704,313.95333999999997
ADBE,2021-12-14 09:45:00,658.3,654.45,652.77,675.21,651.495,3214656.0,0.005882765,0.0028862592,-0.01936807,3569790,639.2956,576.05396
ADI,2021-12-14 09:45:00,178.47,183.43,183.45,184.655,178.22,2993188.0,-0.027040243,0.0015128833,0.00016808863000000002,3855340,178.2778,166.15985
ADP,2021-12-14 09:45:00,235.02,236.73,236.34,237.29,234.7907,1557124.0,-0.007223383000000001,0.0,0.0,1975040,223.796,204.31586000000001
ADSK,2021-12-14 09:45:00,269.0,267.67,271.02,274.2,267.68,1237366.0,0.0049687545,0.0065427869999999996,0.0,2298987,294.8918,292.80554
AMAT,2021-12-14 09:45:00,147.1,152.73,154.09,154.47,146.7201,6091523.0,-0.03686237,0.002719197,-0.017199175,8774600,142.9018,135.04613999999998
AMD,2021-12-14 09:45:00,133.8,138.55,138.25,139.4,133.42,42011738.0,-0.034283653,0.00022420612000000002,-0.024289984,55960150,132.5414,100.51095
AMGN,2021-12-14 09:45:00,211.39,210.89,210.4295,213.17,209.0,2682526.0,0.0023709042,0.00302758,-0.0012772802999999999,3303210,207.988,230.46765
AMZN,2021-12-14 09:45:00,3391.35,3444.24,3440.0,3441.16,3382.6,3035987.0,-0.015356041499999999,4.7152934999999996e-05,-0.011853743,3246000,3433.3752,3362.8906
ARKK,2021-12-14 09:45:00,94.5,96.17,95.79,96.89,92.46,17117972.0,-0.017365064,0.00010584271500000001,-0.019047651000000002,14374000,112.5908,117.2543
ARKQ,2021-12-14 09:45:00,77.0,78.54,78.3,78.67,76.41,430538.0,-0.019607855,0.0045454297,-0.011558434,701430,82.9156,82.323326
ASML,2021-12-14 09:45:00,764.47,781.84,780.57,781.8396,764.43,609242.0,-0.022216893999999997,0.0006933289699999999,-0.007848575,908450,798.075,723.93964
ATVI,2021-12-14 09:45:00,58.7,58.6,58.6,59.449,58.02,8593261.0,0.0017065237,0.0,-0.00988078,11081190,69.296,84.4396
AVGO,2021-12-14 09:45:00,621.66,631.68,634.0,634.31,621.23,2661050.0,-0.015862493000000002,0.00135126,-0.003474525,2702930,540.3608,489.84644000000003
AXP,2021-12-14 09:45:00,163.3,167.03,166.4,166.4,161.9937,3477606.0,-0.022331292000000003,6.12033e-05,-0.014023322,4574400,172.5552,162.6281
BA,2021-12-14 09:45:00,197.4,205.06,202.5,202.81,195.55,10619572.0,-0.03735494,0.0015197725,0.0005572473000000001,10967970,214.2076,229.1941
BABA,2021-12-14 09:45:00,122.24,125.06,123.0,123.25,119.75,15819954.0,-0.022549175,0.0013089300999999998,-0.021924086000000002,32472820,152.5046,192.6309
BAC,2021-12-14 09:45:00,43.58,44.52,44.27,44.4,43.39,38653095.0,-0.021114076000000002,0.0020650835,0.0020650835,52331770,45.9306,41.6305
BEKE,2021-12-14 09:45:00,18.73,22.11,21.75,21.93,18.67,11864657.0,-0.15287204,0.0176188,-0.03149488,14100110,20.8812,35.60575
BIDU,2021-12-14 09:45:00,144.55,149.34,147.65,147.67,143.46,2676647.0,-0.032074418,0.00172951,-0.014527887,4513630,159.689,183.98
BIIB,2021-12-14 09:45:00,232.62,232.43,232.8,233.67,229.52,998894.0,0.0008174609399999999,0.00012896,0.0,1602463,263.6454,297.05734
BILI,2021-12-14 09:45:00,55.56,59.13,57.965,58.36,55.485,4901864.0,-0.060375437000000004,0.00971917,-0.013678943999999998,5575790,71.9262,91.9285
BKNG,2021-12-14 09:45:00,2149.51,2236.36,2202.03,2211.75,2141.695,389483.0,-0.03883547,0.00023261113999999998,0.00023261113999999998,446320,2385.6125,2317.385
BRK-B,2021-12-14 09:45:00,290.01,288.23,288.5,291.58,285.84,4888424.0,0.0061756196,0.0009654797,-0.0005517177,5292890,284.1152,278.2593
C,2021-12-14 09:45:00,60.18,60.71,60.49,60.87,59.775,20489526.0,-0.008730008000000001,0.00182786,-0.0028248918,27755650,68.0528,70.98275
CAT,2021-12-14 09:45:00,201.25,203.46,203.82,204.25,200.45,1868491.0,-0.010862118,0.0039254297,-0.006161518,3130530,200.91099999999997,215.2584
CHTR,2021-12-14 09:45:00,605.55,610.89,608.64,617.27,600.43,1333069.0,-0.008741388000000001,0.0,0.0,1633130,689.3028,699.9054
CL=F,2021-12-14 09:45:00,70.26,71.29,71.12,72.03,69.75,135599.0,-0.014448012,0.0,0.0,499459,78.1614,70.2869
CMCSA,2021-12-14 09:45:00,47.71,48.45,47.98,48.4,47.4506,29864081.0,-0.015273512,0.0018864003,-0.011527967,29906630,52.7012,55.87105
CNH=F,2021-12-14 09:45:00,6.4086,6.4133,6.4123,6.4125,6.4005,758.0,-0.0007328806699999999,0.0,0.0,856,6.403958,6.46239
COST,2021-12-14 09:45:00,557.22,558.82,550.44,559.745,548.0,3381299.0,-0.0028632414,0.0013101496,0.0026899637,3433780,501.9714,424.077
CRM,2021-12-14 09:45:00,265.76,266.03,265.8,270.56,264.61,3625721.0,-0.0010148819000000001,0.0,-0.006961190600000001,9564380,288.0538,250.47385
CSCO,2021-12-14 09:45:00,58.61,59.25,59.1,59.51,58.55,16523966.0,-0.010801678,0.0001705907,-0.0017062325,24352600,55.9962,54.1902
CSX,2021-12-14 09:45:00,36.01,36.74,36.78,36.92,35.9675,13952800.0,-0.019869443,0.0,-0.0061093423999999995,14723730,35.0126,32.963165000000004
CVX,2021-12-14 09:45:00,115.88,118.34,117.46,117.85,115.61,8533029.0,-0.020787554,0.0031066673999999997,-0.0045736865,11462710,113.0344,105.6797
DHR,2021-12-14 09:45:00,318.51,317.49,318.44,320.3,315.99,2725724.0,0.0032127614000000003,-0.0122759,-0.002009402,2497380,308.4592,279.77386
DIS,2021-12-14 09:45:00,150.43,152.71,152.12,152.5,149.29,10195818.0,-0.014930352,-0.0015289199,-0.010037855,14979340,163.7266,176.5676
DOCU,2021-12-14 09:45:00,139.77,144.48,143.88,146.48,139.56,5463736.0,-0.03259961,0.000572382,-0.012806815,17734720,247.0102,248.62105
DOW,2021-12-14 09:45:00,53.32,54.68,54.46,54.65,53.0671,5398761.0,-0.024871993999999998,0.00018758695,-0.004501085300000001,6533280,57.4746,62.0197
