symbol,currentTime,regularMarketPrice,previousClose,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketChangePercent,postMarketChangePercent,preMarketChangePercent,averageDailyVolume10Day,fiftyDayAverage,twoHundredDayAverage
AAPL,2021-10-08 09:45:00,143.18,143.29,144.03,144.17,143.11,4633818.0,-0.00076767826,0.0,0.00526907,86397512,147.60828999999998,137.60399999999998
ABBV,2021-10-08 09:45:00,111.32,110.87,109.78,111.45,111.04,11991.0,0.00405878,0.0,0.0038784188,7461375,111.37114,112.865715
ABT,2021-10-08 09:45:00,118.04,117.91,117.55,118.28,118.0,100323.0,0.0011025125,0.0,0.000763263,5434000,124.26257,119.65756999999999
ACN,2021-10-08 09:45:00,327.19,319.49,320.96,327.29900000000004,320.8316,788721.0,0.02410095,0.0,0.00372469,2004333,334.25287000000003,303.97507
ADBE,2021-10-08 09:45:00,581.0,578.96,578.46,583.61,580.0,83369.0,0.0035235214,0.0,0.0056306976,3062475,633.2646,566.4497700000001
ADI,2021-10-08 09:45:00,166.98,166.05,167.43,169.29,166.735,2174098.0,0.005600678299999999,0.015031798999999998,0.007006816,3820800,168.50972,163.44528
ADP,2021-10-08 09:45:00,207.81,207.57,207.92,208.08,207.32,50618.0,0.0011561894,0.0,0.0068892096,1348037,203.68515,199.61321999999998
ADSK,2021-10-08 09:45:00,272.93,284.06,282.87,283.99,271.09,1747790.0,-0.03918188,0.007584389300000001,-0.00478767,1518100,301.3641,293.81592
AMAT,2021-10-08 09:45:00,128.0644,127.88,128.3,128.785,127.4801,348397.0,0.0014420557999999999,0.0,0.00351896,8427400,134.42772,134.07643000000002
AMD,2021-10-08 09:45:00,106.42,106.45,106.55,107.27600000000001,105.82,4210819.0,-0.000281811,0.0,0.000187922,47473862,105.83171000000002,91.20536
AMGN,2021-10-08 09:45:00,209.01,209.12,208.53,210.18,208.6,236421.0,-0.0005260166999999999,0.0,0.005547071999999999,2692187,218.00885,237.70042
AMZN,2021-10-08 09:45:00,3310.81,3302.43,3291.54,3317.535,3309.11,83998.0,0.0025375641,0.0,0.004472470399999999,3175375,3372.7383,3365.1377
ARKK,2021-10-08 09:45:00,112.75,112.6,111.2,113.0,112.53,152636.0,0.0013321628,0.0,0.0046181553,7242125,117.68686000000001,118.09013999999999
ARKQ,2021-10-08 09:45:00,79.07,77.42,78.23,79.53,78.12,166065.0,0.021312345,-0.0032882527,0.0012646829,274487,81.52314,81.8045
ASML,2021-10-08 09:45:00,746.945,746.82,745.405,749.74,746.41,54821.0,0.00016737635,0.0,0.0031199178,1496187,822.50085,716.2515
ATVI,2021-10-08 09:45:00,77.755,77.36,77.266,78.09,77.62,130469.0,0.0051059546,0.0,0.0014219314000000001,8498550,78.79372,88.85571
AVGO,2021-10-08 09:45:00,495.04,493.92,492.63,498.0,495.04,21484.0,0.0022675637,0.0,0.00826042,1620587,493.15314000000006,474.85405999999995
AXP,2021-10-08 09:45:00,175.0,174.29,175.5,175.0,173.53,46768.0,0.004073709,0.0,-0.00028680815,3297050,165.73713999999998,161.17463999999998
BA,2021-10-08 09:45:00,226.7292,226.48,227.34,227.2599,226.7292,109950.0,0.0011003468,0.0,0.0021414722,9181137,217.91714,232.93579
BABA,2021-10-08 09:45:00,156.0,144.1,151.05,158.29,150.75,45722098.0,0.0825815,0.008974319,0.02724359,22282387,158.45886000000002,201.50122
BAC,2021-10-08 09:45:00,44.175,44.12,44.79,44.19,43.9305,1868633.0,0.0012466072,0.0,-0.0015865751999999999,48624562,41.56057,40.595
BEKE,2021-10-08 09:45:00,19.15,17.8,18.88,19.67,18.45,7326890.0,0.07584272,0.0026110301,0.0,7531525,18.258858,38.077427
BIDU,2021-10-08 09:45:00,157.35,156.55,154.64,158.195,157.222,139938.0,0.005110208,0.0,0.009453821,2965137,155.97914,183.50799999999998
BIIB,2021-10-08 09:45:00,287.77,283.55,285.52,290.76,284.585,719270.0,0.014882741000000001,0.010355531,0.00786461,852975,311.91714,312.053
BILI,2021-10-08 09:45:00,71.18,70.4,68.025,71.53,70.86,118822.0,0.011079528,0.0,0.013210231000000001,4272812,74.33657,96.03443
BKNG,2021-10-08 09:45:00,2469.0,2448.2,2473.02,2497.1895,2467.65,152921.0,0.008496058,0.00012004299999999999,-0.0048602675,267962,2336.4731,2293.7236
BRK-B,2021-10-08 09:45:00,282.68,282.95,282.14,282.89,282.41,62141.0,-0.0009543011999999999,0.0,-0.0019084945000000001,4260850,280.10315,278.56036
C,2021-10-08 09:45:00,72.14,72.19,73.01,72.19,71.91,718848.0,-0.00069265894,0.0,-0.0059565078,18274537,70.83657,71.92543
CAT,2021-10-08 09:45:00,195.9371,195.75,193.73,195.9371,195.64,83931.0,0.0009558277,0.0,-0.0008173878,3512750,202.53799999999998,219.00507000000002
CHTR,2021-10-08 09:45:00,715.25,741.95,747.16,725.34,714.84,65098.0,-0.035986267,0.0,-0.028681217000000002,697462,772.7439999999999,712.6528
CL=F,2021-10-08 09:45:00,79.73,78.3,78.86,79.92,78.63,199772.0,0.018263094,0.0,0.0,462281,71.20057,68.17525
CMCSA,2021-10-08 09:45:00,56.49,56.79,56.09,56.69,55.91,17646078.0,-0.0052826065,0.0,-0.013382699,16189957,58.285427,57.02231999999999
CNH=F,2021-10-08 09:45:00,6.4628,6.4508,6.4538,6.4725,6.4535,184.0,0.0018602475,0.0,0.0,120,6.4710540000000005,6.481391
COST,2021-10-08 09:45:00,452.87,449.34,456.47,459.56,452.07,1966239.0,0.007855964,0.002495208,0.005255381999999999,1953050,455.49744000000004,406.88586000000004
CRM,2021-10-08 09:45:00,274.67,274.58,276.9,275.88,274.42,123239.0,0.00032787115,0.0,0.005135129,5254000,265.3117,241.62535
CSCO,2021-10-08 09:45:00,55.08,55.02,54.493,55.25,55.06,296278.0,0.0010905374,0.0,0.002544518,17624250,57.245143999999996,54.193287
CSX,2021-10-08 09:45:00,31.43,30.51,30.43,31.66,30.43,16171981.0,0.03015405,0.0022271601,-0.00557195,12947733,31.709143,32.410145
CVX,2021-10-08 09:45:00,106.99,105.68,105.61,107.1,106.77,238116.0,0.012395888999999998,0.0,0.011544296499999999,12223087,98.86200000000001,102.85064
DHR,2021-10-08 09:45:00,299.52,298.57,301.75,303.7066,299.41,1678296.0,0.0031817717999999997,0.0,0.008306189,2564950,320.784,275.47327
DIS,2021-10-08 09:45:00,177.49,177.71,177.7,177.93,177.345,139146.0,-0.0012379788,0.0,0.0020257756,8660262,178.65228000000002,179.35128999999998
DOCU,2021-10-08 09:45:00,268.42,267.83,266.91,269.99,268.42,29802.0,0.0022029902,0.0,0.0018855428,2384387,278.478,253.09215
DOW,2021-10-08 09:45:00,58.73,58.51,57.89,58.85,58.7,84568.0,0.003760062,0.0,0.007178294,6293500,60.120856999999994,63.39256999999999
DX-Y.NYB,2021-10-08 09:45:00,94.225,94.266,94.228,94.26,94.182,0.0,-0.00043494333,0.0,0.0,0,93.05171,91.97106
EURUSD=X,2021-10-08 09:45:00,1.1564704,1.1558021,1.1559356,1.1588829,1.1546011,0.0,0.0005781933000000001,0.0,0.0,0,1.174421,1.1901298999999999
FAS,2021-10-08 09:45:00,124.9933,117.82,120.12,125.49,118.64,1673830.0,0.06088357,0.0,0.020709599999999998,1922566,119.68457,111.20051000000001
FAZ,2021-10-08 09:45:00,21.02,21.07,21.0,21.28,20.9,303778.0,-0.002373006,0.0,-0.0009492389999999999,2185900,22.953428,26.624071
FB,2021-10-08 09:45:00,330.95,329.22,337.0,331.8829,330.48,745570.0,0.005254878,0.0,0.0077152317,25073162,360.4903,337.34286000000003
FISV,2021-10-08 09:45:00,109.26,108.48,109.06,110.5,108.84,1902344.0,0.0071902545,-0.0019220124,0.0031118097,2900100,112.34857,114.23271000000001
GC=F,2021-10-08 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
GE,2021-10-08 09:45:00,105.545,105.51,104.84,105.64,105.37,92261.0,0.00033168449999999996,0.0,-0.0033172064,8006562,103.16856999999999,105.03613999999999
GILD,2021-10-08 09:45:00,68.07,68.14,67.5,68.2796,68.01,117741.0,-0.0010272922,0.0,-0.007924873,6720887,70.92057,68.30014
GOOG,2021-10-08 09:45:00,2797.07,2783.71,2777.26,2800.1,2797.0,33002.0,0.0047993893,0.0,0.0046987934,1411625,2823.9243,2547.8474
GOOGL,2021-10-08 09:45:00,2794.922,2784.5,2777.84,2799.85,2791.54,52663.0,0.0037429049,0.0,0.002797644,1768962,2810.8486,2509.3901
GS,2021-10-08 09:45:00,390.8,390.62,392.91,391.65,390.57,48805.0,0.00046078715,0.0,-0.0011007953,2434112,398.01944,372.12927
HD,2021-10-08 09:45:00,334.01,337.48,333.5,334.0983,332.5,102959.0,-0.010282094,0.0,-0.013452674,2905387,330.73087000000004,322.07513
HON,2021-10-08 09:45:00,218.37,216.86,218.0,219.86,217.71,1746280.0,0.0069629919999999994,-0.00036635910000000005,0.00438069,2262687,222.69400000000002,224.35986
IBM,2021-10-08 09:45:00,141.865,141.81,142.73,142.1132,141.805,69244.0,0.00038789882000000005,0.0,-0.0007051042999999999,5499112,138.64514,140.99808000000002
IDXX,2021-10-08 09:45:00,623.8,623.01,623.73,630.22,623.72,7665.0,0.0012680021,0.0,0.0159066,430625,661.416,605.2406
ILMN,2021-10-08 09:45:00,394.84,405.61,403.42,403.95,391.33,1090086.0,-0.026552573,0.00205146,0.0,952400,456.52472,440.1523
INTC,2021-10-08 09:45:00,54.41,54.18,54.318999999999996,54.57,54.29,506858.0,0.0042451005,0.0,0.005721694,21482300,53.768,56.764427000000005
INTU,2021-10-08 09:45:00,537.73,533.93,538.17,544.75,537.085,955575.0,0.0071170153000000005,0.004221486,-0.0013575223,1246325,556.692,482.19992
ISRG,2021-10-08 09:45:00,340.58,338.34,341.36,341.91,339.69,40357.0,0.0066205305,0.0,0.0064727859999999995,1799925,344.74924,316.62453999999997
JD,2021-10-08 09:45:00,76.7,76.3,74.96,76.8,76.2,344592.0,0.0052423836,0.0,0.00078633754,9609275,75.329575,74.82911
JNJ,2021-10-08 09:45:00,161.33,161.34,160.02,161.44,161.24,105121.0,-6.194686e-05,0.0,-0.0014255345000000002,6830725,168.02086,167.53008
JPM,2021-10-08 09:45:00,170.65,170.09,171.2,170.65,169.88,371570.0,0.0032923603000000004,0.0,-0.0017049403,11362700,160.71114,157.05765
KO,2021-10-08 09:45:00,53.97,53.88,53.99,54.03,53.93,292330.0,0.0016703814000000002,0.0,0.0014847441000000001,17377600,55.011715,54.860786
LLY,2021-10-08 09:45:00,232.92,227.85,229.12,234.04,229.0,1080592.0,0.022251446,0.0,0.00873377,3298925,244.40343,221.87597999999997
LRCX,2021-10-08 09:45:00,556.0,555.82,564.03,559.79,556.0,43113.0,0.00032383267999999997,0.0,0.0052714776,1430787,590.4011,614.3672
MA,2021-10-08 09:45:00,356.46,353.91,349.0,356.77,355.62,72799.0,0.007205186999999999,0.0,0.0020908995,4405325,349.918,366.57837
MCD,2021-10-08 09:45:00,248.32,247.1,248.0,249.87,247.68,2423878.0,0.00493728,0.0041478686,0.000926207,2396262,241.06914,235.44771
MDLZ,2021-10-08 09:45:00,59.89,60.2,60.06,60.34,59.79,7540892.0,-0.005149524,0.0033394684999999997,0.0011688044,8098687,60.738285,61.63414399999999
MDT,2021-10-08 09:45:00,125.8,125.05,125.7,127.58,125.0,3836813.0,0.0059976000000000005,-0.00437204,-0.00071974396,4423516,130.70058,126.82493000000001
MELI,2021-10-08 09:45:00,1553.46,1554.04,1574.93,1562.51,1546.62,12163.0,-0.00037327102999999993,0.0,0.0043885265,425575,1808.2579999999998,1591.011
MMM,2021-10-08 09:45:00,177.53,177.8,180.0,177.96,177.4,43819.0,-0.0015185842000000002,0.0,0.0005623782,2431775,185.81,195.73042
MRK,2021-10-08 09:45:00,81.94,80.66,81.54,82.6699,81.03,13748289.0,0.015869064,-0.00024413317000000003,-0.00048817322,32620062,75.859146,75.35548
MRNA,2021-10-08 09:45:00,313.0346,309.36,295.46,313.18,309.33,365395.0,0.011878141000000002,0.0,0.004169927,17440012,399.00142999999997,268.04404
MSFT,2021-10-08 09:45:00,295.7237,294.85,295.175,296.47,295.38,666605.0,0.00296316,0.0,0.004137701,29589425,297.08513999999997,271.17107999999996
MU,2021-10-08 09:45:00,70.24,70.54,70.4,70.94,70.22,599038.0,-0.0042529493,0.0,0.00481991,20911025,72.75285,79.779785
NFLX,2021-10-08 09:45:00,632.01,631.85,642.225,634.49,630.86,77736.0,0.00025327876,0.0,0.00417823,5502462,586.2366,533.4609
NIO,2021-10-08 09:45:00,36.18,35.99,35.44,36.46,35.99,2409474.0,0.005279206,0.0,0.011947665,36211775,37.102856,40.228928
NKE,2021-10-08 09:45:00,151.39,151.85,150.3,152.42,151.17,149156.0,-0.0030293495,0.0,0.0034902784999999996,8891737,158.48514,148.05186
NTES,2021-10-08 09:45:00,96.06,88.71,90.0,96.19,89.97,9066637.0,0.082854226,0.0014574160999999998,0.014428999,4983271,86.81353,101.82791
NVDA,2021-10-08 09:45:00,210.81,210.75,211.01,212.06,209.41,1909271.0,0.00028468593,0.0,0.0015658498999999999,27522400,217.06372000000002,181.7745
NXPI,2021-10-08 09:45:00,191.63,188.95,190.69,193.59,188.68,2199162.0,0.014183689,0.0,0.013919098999999999,2253633,210.31914,203.34624
PDD,2021-10-08 09:45:00,94.95,89.32,93.995,95.87,92.17,9282723.0,0.06303176,0.002527704,0.0067403833,7024375,95.524574,113.67757399999999
PEP,2021-10-08 09:45:00,156.59,156.39,155.52,156.655,156.35,80561.0,0.0012788347,0.0,-6.390758000000001e-05,5009012,154.82086,149.8295
PFE,2021-10-08 09:45:00,42.74,42.02,42.52,42.96,42.21,19479973.0,0.017134726,0.00140378,0.0025736263,25578850,45.227142,41.32457
PG,2021-10-08 09:45:00,142.43,142.32,141.75,142.54,142.23,116974.0,0.00077280315,0.0,-0.0027404064,6047850,143.02,138.35622
PYPL,2021-10-08 09:45:00,264.59,263.54,265.95,265.47,264.01,149322.0,0.0039841686,0.0,0.006678224,6068312,275.81485,271.56055
QCOM,2021-10-08 09:45:00,126.89,127.84,129.265,128.5912,126.47,688108.0,-0.00743114,0.0,0.00398944,7995425,137.78058000000001,137.73193
QQQ,2021-10-08 09:45:00,363.41,362.97,362.8,364.3166,363.35,3300184.0,0.0012122281,0.0,0.0030867340000000003,61676862,371.25858,350.50537
REGN,2021-10-08 09:45:00,550.09,552.02,548.14,552.0,550.09,10780.0,-0.0034962369,0.0,-3.5491983e-05,931212,638.5551,558.6005
SBUX,2021-10-08 09:45:00,112.41,112.21,112.38,112.615,112.26,63465.0,0.0017824130999999999,0.0,0.002584448,5447775,114.695145,114.56607
SMH,2021-10-08 09:45:00,254.56,249.81,251.81,255.12,250.64,1950596.0,0.019014452,0.0,0.00808616,4028133,266.452,253.99391
SPXL,2021-10-08 09:45:00,105.6186,110.69,109.7,110.42,104.6313,7187773.0,-0.045816272000000005,0.0,-0.00921496,9594183,118.45941,105.61514
SPXS,2021-10-08 09:45:00,21.53,21.64,21.68,21.75,21.475,1322810.0,-0.0050831195,0.0,-0.00554524,13889287,21.321142000000002,24.537643
SPY,2021-10-08 09:45:00,439.4,438.66,438.39,439.78,439.12,3909200.0,0.0016869335,0.0,0.0019377333,110851700,443.19513,427.42163
T,2021-10-08 09:45:00,27.09,26.79,27.0,27.23,26.97,44729669.0,0.01119818,0.000738297,-0.00036914836000000005,40074600,27.330571999999997,28.968287
TCOM,2021-10-08 09:45:00,31.12,31.43,30.86,31.43,30.72,2961355.0,-0.009863171,0.0,0.0,3979657,29.457058,33.670142999999996
TECL,2021-10-08 09:45:00,54.99,59.12,58.19,58.3,53.68,2549123.0,-0.069857895,0.0038188593,-0.019113599999999998,1461666,64.79677,54.39355
TECS,2021-10-08 09:45:00,4.77,4.67,4.58,4.77,4.53,3934360.0,0.021413255,-0.008385736500000001,-0.0149893,3956137,4.2522855,5.524101
TMO,2021-10-08 09:45:00,569.0,572.72,571.55,574.41,562.81,1323664.0,-0.00649527,0.0,-0.00328248,1493391,569.2476,506.78262
TMUS,2021-10-08 09:45:00,123.18,124.6,125.67,126.125,122.81,5312421.0,-0.011396453999999999,0.0037343698,0.0043838359999999995,4372550,131.87543,137.27829
TRV,2021-10-08 09:45:00,151.38,152.42,151.31,153.62,150.255,1310058.0,-0.00682321,-0.0019817878,0.00373971,1031060,157.54883,154.68948
TSLA,2021-10-08 09:45:00,793.98,793.61,796.21,796.38,792.6401,1011600.0,0.0004662178,0.0,0.0036416056,20491787,745.8894,680.4966
TXN,2021-10-08 09:45:00,195.3131,195.31,196.18,196.3,194.38,93357.0,1.5859578e-05,0.0,0.00604172,3467400,192.23828,188.84386
UNH,2021-10-08 09:45:00,406.07,404.7,396.76,406.89,405.08,37732.0,0.0033852115999999997,0.0,0.0041512046000000006,3008162,411.7883,404.13358
V,2021-10-08 09:45:00,231.42,230.55,228.91,231.43,230.98,128777.0,0.0037735638,0.0,0.0031663226000000003,7064637,227.31857000000002,230.21778999999998
VRTX,2021-10-08 09:45:00,179.9,180.02,180.91,181.0175,179.9,15544.0,-0.0006666502400000001,0.0,-0.00011112248999999999,1478512,189.57372,202.03271
VZ,2021-10-08 09:45:00,53.83,53.9,54.04,53.92,53.8193,521309.0,-0.0012986955,0.0,0.0012986957000000001,17810262,54.61886,56.35106999999999
WBA,2021-10-08 09:45:00,47.81,47.85,47.355,47.9,47.74,255360.0,-0.0008358850999999999,0.0,-0.0033437794,5217625,48.82257,50.945858
WFC,2021-10-08 09:45:00,47.975,47.76,48.26,48.01,47.78,116494.0,0.0045016785,0.0,0.000628195,23909725,46.632,45.173428
WMT,2021-10-08 09:45:00,139.5177,139.24,138.78,139.77,139.42,364721.0,0.00199436,0.0,0.0030163613,7726462,144.54457,141.54578999999998
XOM,2021-10-08 09:45:00,61.43,60.66,60.61,61.45,61.26,543809.0,0.012693711000000002,0.0,0.009231807,28137375,56.275715000000005,58.32443000000001
XPEV,2021-10-08 09:45:00,38.2443,38.26,36.9,38.48,38.23,205447.0,-0.00041028440000000005,0.0,0.0041819094,7178625,38.161713,36.7025
ZM,2021-10-08 09:45:00,258.0,256.27,257.23,260.54,256.5,554589.0,0.0067507355000000005,0.0,0.00558014,4777325,292.3443,331.53415
^DJI,2021-10-08 09:45:00,34681.06,34754.94,34757.57,34830.48,34678.1,13761994.0,-0.0021258218,0.0,0.0,344452500,34794.973,34418.25
