symbol,currentTime,regularMarketPrice,previousClose,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketChangePercent,postMarketChangePercent,preMarketChangePercent,averageDailyVolume10Day,fiftyDayAverage,twoHundredDayAverage
AAPL,2021-10-13 09:45:00,140.3384,141.51,143.23,141.4,140.19,7158261.0,-0.008279276,0.0,-0.0024026313000000002,74294614,147.11171000000002,138.28957
ABBV,2021-10-13 09:45:00,108.57,110.34,110.12,110.26,108.16,6195727.0,-0.016041297,0.0,-0.00271883,6685083,110.936,113.08
ABT,2021-10-13 09:45:00,117.32,116.88,117.9,118.31,116.41,3763404.0,0.0037645658000000004,-0.00068191125,0.0087269405,5202166,123.78343000000001,119.62536000000001
ACN,2021-10-13 09:45:00,327.69,326.5,328.11,329.4,327.19,1978878.0,0.0036447241,0.00094600854,-0.002105656,1645485,333.68199999999996,306.46783
ADBE,2021-10-13 09:45:00,580.69,573.07,579.1569999999999,584.205,574.42,1737959.0,0.013296796000000001,-0.0063372757,0.008873299999999999,2411216,629.40546,569.83905
ADI,2021-10-13 09:45:00,164.02,167.9,168.51,169.57,163.82,2980016.0,-0.023108932999999998,-0.00048775699999999996,0.018595312,3047628,168.43771,163.91623
ADP,2021-10-13 09:45:00,205.35,203.84,204.07,205.76,205.18,27680.0,0.007407819,0.0,0.010743733,1195742,203.09428,200.18993
ADSK,2021-10-13 09:45:00,275.91,276.54,275.3,278.37,275.1229,1098052.0,-0.002278169,0.0,0.0,1020985,291.63513,294.22232
AMAT,2021-10-13 09:45:00,126.76,127.5,128.75799999999998,128.8146,124.9365,7637895.0,-0.005803905,-0.00276111,0.013174428,7062000,134.216,134.39137
AMD,2021-10-13 09:45:00,108.0601,105.04,105.165,108.1899,106.275,4940729.0,0.028751861,0.0,0.010567401,35700385,105.764854,91.99087
AMGN,2021-10-13 09:45:00,201.89,206.7,207.43,207.51,200.5,3536351.0,-0.023270428,0.0005448542,0.007208539599999999,2654950,217.08685,237.00912000000002
AMZN,2021-10-13 09:45:00,3247.33,3246.3,3257.0,3267.528,3236.28,1715872.0,0.0003172933,-0.0011979493,0.0040384,2793316,3376.9446,3371.54
ARKK,2021-10-13 09:45:00,111.74,110.24,110.77,112.33,110.6581,3796493.0,0.013606677,-0.002326781,0.00598697,5253850,117.43513999999999,117.95536000000001
ARKQ,2021-10-13 09:45:00,79.21,78.57,78.05,79.42,79.1,10947.0,0.008145595,0.0,0.004963719,244771,81.485146,81.72978
ASML,2021-10-13 09:45:00,725.05,721.89,734.0,734.0,722.4,867122.0,0.004377361,-0.0014619648000000001,0.0164429,1140983,819.1429,720.5067
ATVI,2021-10-13 09:45:00,74.92,76.32,76.45,76.54,74.5882,6267929.0,-0.018343836000000002,-0.00040041085,0.000524121,8157016,78.454575,88.61681
AVGO,2021-10-13 09:45:00,485.28,492.34,495.84,496.7,482.0201,1994142.0,-0.01433968,-0.012590638999999999,0.00747449,1390300,494.1957,475.40905999999995
AXP,2021-10-13 09:45:00,174.91,173.46,173.61,176.56,173.1,2720288.0,0.008359258,-0.0023440835,0.002801385,2955400,167.00258,162.22833
