symbol,currentTime,regularMarketPrice,previousClose,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketChangePercent,postMarketChangePercent,preMarketChangePercent,averageDailyVolume10Day,fiftyDayAverage,twoHundredDayAverage
AAPL,2021-12-03 09:45:00,164.2724,163.76,164.02,164.96,163.42,7036673.0,0.0031290021999999997,0.0,0.0009160310000000001,116639020,149.80200000000002,138.8111
ABBV,2021-12-03 09:45:00,116.87,115.91,116.245,117.6,115.6,4909810.0,0.00828228,0.0012834251,0.0012509399,5597330,112.3156,112.35325
ABT,2021-12-03 09:45:00,128.38,126.74,126.29,129.85,126.29,4959474.0,0.012939933,0.00093468704,0.00757456,5130850,123.7876,120.67325
ACN,2021-12-03 09:45:00,365.3,360.14,359.71,368.89,359.71,3152017.0,0.014327686000000001,0.0027648776,0.0025459165,2679750,349.5802,309.35046
ADBE,2021-12-03 09:45:00,671.88,657.41,655.95,674.845,653.62,2675408.0,0.022010667,-0.011728291000000002,-0.0030726,2548910,631.9778,569.0980000000001
ADI,2021-12-03 09:45:00,180.63,180.15,180.0,182.53,178.0,3790466.0,0.0026645074,0.00786136,0.0035431509999999996,3706070,176.6886,165.19846
ADP,2021-12-03 09:45:00,232.43,226.87,228.39,234.1,228.39,2120421.0,0.024507415,-0.0046465000000000005,0.0020221195,1884970,219.158,202.21506000000002
ADSK,2021-12-03 09:45:00,257.66,249.68,252.7425,258.54,250.81,2472538.0,0.031960957000000005,-0.00644261,0.0042855097,2930350,298.5634,293.46695
AMAT,2021-12-03 09:45:00,149.205,146.49,148.515,150.74,148.19,701591.0,0.018533662,0.0,0.00880602,10313800,140.6002,133.88686
AMD,2021-12-03 09:45:00,149.08,150.68,151.645,152.38,148.0,4044319.0,-0.010618468999999998,0.0,0.0054420503,57347620,127.4158,98.59265
AMGN,2021-12-03 09:45:00,201.17,200.8,200.73,203.1025,199.32,2857595.0,0.0018426051999999998,-0.0113834,0.000746982,3166770,208.729,231.29526
AMZN,2021-12-03 09:45:00,3437.36,3443.72,3460.0,3492.7,3424.64,3236288.0,-0.0018468002999999999,-0.0016320976,0.00542435,3806470,3417.2307,3351.8364
ARKK,2021-12-03 09:45:00,99.02,98.6,98.64,101.12,96.47,14340849.0,0.0042596166,-0.010300916,-0.0007099360000000001,7563090,115.3096,118.9557
ARKQ,2021-12-03 09:45:00,79.87,79.24,79.6,81.1226,78.76,497740.0,0.007950592,0.0,0.00391223,453310,83.0766,82.79916999999999
ASML,2021-12-03 09:45:00,789.38,804.0,784.44,796.45,778.32,954415.0,-0.018184073000000002,0.00651146,-0.024278599999999997,1005660,802.4754,715.8933
ATVI,2021-12-03 09:45:00,57.29,57.28,57.28,58.18,56.62,8606166.0,0.00017461828000000002,0.0041891756,0.0005237883000000001,15728060,72.102,86.0097
AVGO,2021-12-03 09:45:00,552.45,554.76,546.07,559.11,544.395,2256290.0,-0.004163958,-0.0020998,-0.015790600000000002,1774230,525.8842,485.48495
AXP,2021-12-03 09:45:00,156.77,150.06,151.68,157.91,151.46,5537874.0,0.044715494,-0.00044656102999999993,0.011995200000000001,5279720,173.9926,161.51015
BA,2021-12-03 09:45:00,202.38,188.19,196.8,202.54,192.41,20131396.0,0.07540253,-0.00681888,0.0451671,12348380,216.9418,229.67665
BABA,2021-12-03 09:45:00,115.1789,122.0,123.02,118.19,114.92,5556305.0,-0.055910642999999996,0.0,-0.032786902,29037100,156.1302,197.0455
BAC,2021-12-03 09:45:00,44.89,43.63,44.33,45.5,44.0,56594509.0,0.028879172999999998,-0.0008910869999999999,0.0037870790999999997,52308380,45.718,41.3232
BEKE,2021-12-03 09:45:00,18.48,19.84,19.98,20.52,17.87,15120250.0,-0.06854842,0.012445901,-0.023268417000000003,9568640,20.4916,37.2894
BIDU,2021-12-03 09:45:00,141.81,148.96,141.85,143.59,141.15,800413.0,-0.04799952,0.0,-0.0479995,4095880,160.8658,189.7256
BIIB,2021-12-03 09:45:00,228.52,229.5,228.55,229.47,224.46,1276301.0,-0.004270134,0.0042009073999999995,0.0,1553730,270.8572,298.5945
BILI,2021-12-03 09:45:00,55.06,59.17,54.86,56.38,54.52,909340.0,-0.069460824,0.0,-0.07774210000000001,6941760,73.339,94.54765
