symbol,currentTime,regularMarketPrice,previousClose,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketChangePercent,postMarketChangePercent,preMarketChangePercent,averageDailyVolume10Day,fiftyDayAverage,twoHundredDayAverage
AAPL,2021-09-10 09:45:00,155.39,154.07,155.49,155.425,154.89,3400808,0.008567482,0.0,0.006166008299999999,72804757,148.96686,134.42506
ABBV,2021-09-10 09:45:00,107.77,107.27,109.44,107.815,107.46,154127,0.004661136,0.0,0.0016780117,15842314,116.334854,112.757355
ABT,2021-09-10 09:45:00,128.22,127.98,129.15,128.435,128.0,73108,0.0018752762,0.0,0.0005469580599999999,3710357,123.948,119.161644
ACN,2021-09-10 09:45:00,340.32,341.49,340.84,342.18,339.72,1366894,-0.0034261101,-0.000940313,2.9311999999999997e-05,1463916,325.56,293.40695
ADBE,2021-09-10 09:45:00,667.1,661.68,664.84,667.1,665.73,36861,0.008191246,0.0,0.007473412,1434500,640.2666,543.1162
ADI,2021-09-10 09:45:00,163.67,163.27,163.705,165.67,162.4,4620111,0.0024498922,-0.016496591,0.0014699000000000001,5430650,166.47,160.69427
ADP,2021-09-10 09:45:00,203.22,203.16,204.76,204.4285,202.91,39974,0.0002953217,0.0,0.00506989,1403171,209.79627999999997,196.59636
ADSK,2021-09-10 09:45:00,288.66,287.68,289.81,288.66,288.66,2900,0.0034066013,0.0,0.0030241766999999998,2438928,318.63912999999997,292.01285
AMAT,2021-09-10 09:45:00,135.0,133.56,133.03,135.85,132.915,6808623,0.01078169,-0.0011110659,0.01259257,5946100,135.38571000000002,131.26108
AMD,2021-09-10 09:45:00,106.77,106.15,106.56,106.96,106.4903,1427292,0.0058407458,0.0,0.007065473,39190457,106.20943,87.98557
AMGN,2021-09-10 09:45:00,216.31,215.58,220.5,216.75,216.5,52488,0.0033861941,0.0,-0.00032473939999999997,2540128,230.41771,240.1895
AMZN,2021-09-10 09:45:00,3500.55,3484.16,3526.02,3501.8308,3496.76,68932,0.004704186,0.0,0.003685275,3141842,3400.0576,3324.467
ARKK,2021-09-10 09:45:00,121.71,121.17,121.18,123.47,120.92,3622025,0.0044565564000000005,-0.0017254053,0.00854491,4268757,121.05856999999999,119.83713999999999
ARKQ,2021-09-10 09:45:00,84.26,84.1,83.71,84.9,83.71,234911,0.0019025407000000001,-0.00201763,0.008663609000000001,275957,81.77885400000001,82.56225
ASML,2021-09-10 09:45:00,870.94,853.5,855.48,871.1479,870.8,34775,0.020433512,0.0,0.020421784,677671,797.498,678.0562
ATVI,2021-09-10 09:45:00,77.465,78.05,78.81,78.45,77.465,192064,-0.0074952813,0.0,0.0030108981,9260771,82.93970999999999,91.22485
AVGO,2021-09-10 09:45:00,493.49,494.38,492.85,498.6514,492.8497,1317503,-0.0018002642,4.0567247e-05,0.0031611534999999996,1595785,485.55115,470.15485
AXP,2021-09-10 09:45:00,159.39,158.93,158.78,162.15,158.54,3223143,0.0028943983,0.00018820991999999998,-0.00459319,3583016,166.55853000000002,157.49231
BA,2021-09-10 09:45:00,214.82,213.94,211.15,215.5899,214.79,166812,0.004113325399999999,0.0,0.005655751,8645842,223.76457000000002,235.4785
BABA,2021-09-10 09:45:00,170.61,167.32,167.3,171.27,170.44,872120,0.019662881,0.0,0.023189036,22968714,182.25799999999998,213.69722000000002
BAC,2021-09-10 09:45:00,41.2755,40.93,40.66,41.34,41.22,504524,0.008441264,0.0,0.008795519,44206085,40.320570000000004,39.883427000000005
BEKE,2021-09-10 09:45:00,20.315,20.51,19.86,20.52,19.24,7940306,-0.0095075425,0.0,-0.030716801000000002,16361471,21.594286,44.517338
BIDU,2021-09-10 09:45:00,163.65,162.68,159.405,165.25,158.7,3677921,0.0059626340000000005,0.0020165099,0.0,6090500,158.84206,201.12086000000002
BIIB,2021-09-10 09:45:00,300.15,321.55,322.0,322.35,295.22,3549552,-0.06655262,0.0061636055000000006,0.007163065,1315071,336.30658,308.79263
BILI,2021-09-10 09:45:00,84.69,83.83,79.27,85.0,84.5863,123773,0.010258865,0.0,0.0139567945,6142957,81.18285,102.9855
BKNG,2021-09-10 09:45:00,2318.67,2315.95,2306.28,2345.43,2304.13,214268,0.0011744513999999999,0.0,0.0015094860999999998,266957,2210.6946,2286.5242
BRK-B,2021-09-10 09:45:00,279.75,278.61,278.91,279.97,279.44,55015,0.0040917937,0.0,0.0042712125,4497185,283.676,274.93857
C,2021-09-10 09:45:00,70.84,70.46,69.97,70.97,70.79,199110,0.0053930919999999995,0.0,0.0049673356,14764857,70.60571,71.98043
CAT,2021-09-10 09:45:00,206.68,205.42,206.5,207.36,206.675,56192,0.0061337480000000005,0.0,0.008713896,2919500,210.608,222.51079
CHTR,2021-09-10 09:45:00,785.41,799.79,800.99,802.945,784.19,943555,-0.017979726,0.0,0.0,931528,776.09973,693.7534
CL=F,2021-09-10 09:45:00,69.85,68.14,67.97,69.85,67.68,140215,0.025095378999999998,0.0,0.0,386014,68.88029,66.66745
CMCSA,2021-09-10 09:45:00,61.72,61.75,61.4039,61.8,61.33,7876889,-0.00048581019999999995,-0.0034025096999999995,-0.0038866699,11574537,58.82861,56.56593
CNH=F,2021-09-10 09:45:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
COST,2021-09-10 09:45:00,467.3537,465.94,467.34,468.23,467.17,30009,0.0030340735999999997,0.0,0.0028115157,1430757,444.95856,388.90207000000004
CRM,2021-09-10 09:45:00,261.18,260.74,261.82,261.4825,260.77,109385,0.0016875141,0.0,-0.00034515737,5370328,253.43257000000003,234.45529
CSCO,2021-09-10 09:45:00,58.71,58.6,58.45,58.75,58.71,211946,0.0018771435000000001,0.0,0.0011945341,13953928,56.998000000000005,52.91956999999999
CSX,2021-09-10 09:45:00,31.69,31.51,31.45,31.76,31.27,10095176,0.005712481700000001,0.0,-0.00063473365,10789716,32.811714,32.44814
CVX,2021-09-10 09:45:00,97.48,96.0,95.89,97.7,97.47,73729,0.0154167,0.0,0.01666665,11128385,99.24828000000001,103.60014
DHR,2021-09-10 09:45:00,327.6,324.16,323.59,328.115,321.04,2179744,0.010612052,0.0,0.010012206,1843900,305.13583,259.43683
DIS,2021-09-10 09:45:00,185.91,185.15,185.15,187.5799,184.57,6777957,0.0041048327,-0.00032272400000000004,0.001936424,7969214,178.35371,181.71078
DOCU,2021-09-10 09:45:00,283.23,281.31,292.75,284.1006,283.0,13979,0.006825258000000001,0.0,0.0063985909999999995,4201128,296.70486,246.35078
DOW,2021-09-10 09:45:00,60.28,60.69,60.25,61.19,60.07,4439095,-0.00675564,0.00049772055,0.0028202054,4011857,62.276286999999996,64.04385
DX-Y.NYB,2021-09-10 09:45:00,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
EURUSD=X,2021-09-10 09:45:00,1.183152,1.182872,1.182872,1.185677,1.1823126,0,0.00023659911,0.0,0.0,0,1.1795388,1.1942983
