symbol,currentTime,regularMarketPrice,previousClose,regularMarketOpen,regularMarketDayHigh,regularMarketDayLow,regularMarketVolume,regularMarketChangePercent,postMarketChangePercent,preMarketChangePercent,averageDailyVolume10Day,fiftyDayAverage,twoHundredDayAverage
AAPL,2021-10-18 09:45:00,143.245,144.84,143.77,143.86,143.16,7959912.0,-0.011012161000000001,0.0,-0.009527683,68793633,146.59706,138.76833
ABBV,2021-10-18 09:45:00,109.33,108.91,109.15,109.9616,109.08,4462777.0,0.0038563781,-0.0029269157000000002,0.0,5882157,109.37293999999999,113.09985
ABT,2021-10-18 09:45:00,117.49,117.57,118.08,118.33,117.13,5885169.0,0.008065163,0.0017873783,-0.0040854179999999995,5098416,122.81353,119.52022
ACN,2021-10-18 09:45:00,341.82,330.18,341.18,341.91,339.2,2074904.0,0.035253543,0.0005265715,0.0,1706866,334.0197,307.74826
ADBE,2021-10-18 09:45:00,610.09,607.51,611.693,612.25,607.65,1960103.0,0.0042468720000000005,0.0014587251000000002,0.0,2064700,621.6703,572.8297
ADI,2021-10-18 09:45:00,172.04,168.2,170.03,172.1,169.715,2887018.0,0.046790306,-0.0014531504999999998,-0.00866072,3245900,168.71236000000002,164.2282
ADP,2021-10-18 09:45:00,212.98,208.52,210.0,213.045,209.14,1747165.0,0.03796478,-0.0022537126,-0.004601351,1198483,203.01677,200.60898
ADSK,2021-10-18 09:45:00,291.19,289.17,290.806,291.88,289.35,931739.0,0.0069854719999999995,0.0,0.0,882437,287.92886,294.25507000000005
AMAT,2021-10-18 09:45:00,131.59,132.07,132.26,132.91,131.25,4826621.0,0.026362918,0.0,-0.006003445,6188583,134.00383,134.43341
AMD,2021-10-18 09:45:00,112.28,112.12,112.505,112.3899,111.37,2034504.0,0.001427007,0.0,-0.00222975,38769833,105.89471,92.72731999999999
AMGN,2021-10-18 09:45:00,207.84,206.78,208.49,208.5,206.23,3547923.0,0.020774988,0.000529256,-0.0064472496,2979733,214.77353,235.65942
AMZN,2021-10-18 09:45:00,3409.02,3299.86,3311.42,3410.42,3304.0,5179941.0,0.037980925,0.00028746692,-0.0032824509999999996,2592333,3379.3262,3378.5208
