,Date,Open,High,Low,Close,Volume,SMA12,SMA20,RSI,OBV
18,04/09/2020,3.6,4.25,3.49,3.89,5908916,3.5425000000000004,0.0,52.003932381073824,2540019.0
19,04/13/2020,4.25,4.76,4.16,4.74,6844501,3.5900000000000003,3.777,64.07141435499608,9384520.0
20,04/14/2020,5.21,6.47,5.14,5.95,13506630,3.7183333333333337,3.8560000000000003,74.06711040055531,22891150.0
21,04/15/2020,5.66,5.67,4.9,5.27,7499854,3.8058333333333336,3.908,63.393194363862534,15391296.0
22,04/16/2020,5.12,5.44,4.88,5.03,3371921,3.920833333333334,3.971,60.101132064088745,12019375.0
23,04/17/2020,5.22,5.28,4.43,4.88,5653188,4.035833333333334,4.0055,58.07133816178701,6366187.0
24,04/20/2020,4.85,5.9,4.78,5.61,6085011,4.232500000000001,4.098,64.37681977445388,12451198.0
25,04/21/2020,5.23,5.3,4.76,4.78,4142050,4.3933333333333335,4.1465,54.36590431956999,8309148.0
26,04/22/2020,5.14,5.17,4.83,4.89,2678133,4.567500000000001,4.183,55.35673512215804,10987281.0
27,04/23/2020,4.75,4.89,4.58,4.7,2265853,4.701666666666668,4.2095,53.20776362480282,8721428.0
28,04/24/2020,4.78,4.85,4.66,4.77,2236544,4.826666666666667,4.2275,53.91754551218687,10957972.0
29,04/27/2020,4.85,5.99,4.81,5.82,7275138,5.027500000000001,4.3075,62.98700292213008,18233110.0
30,04/28/2020,5.92,6.04,5.06,5.64,5200189,5.173333333333335,4.407,60.778668834348906,13032921.0
31,04/29/2020,5.83,6.09,5.45,6.04,3370045,5.281666666666668,4.534000000000001,63.81477709920798,16402966.0
32,04/30/2020,5.87,5.98,5.64,5.73,2173530,5.2633333333333345,4.658,59.94208344089904,14229436.0
33,05/01/2020,5.65,6.18,5.45,6.05,4005598,5.328333333333334,4.8180000000000005,62.47371460270701,18235034.0
34,05/04/2020,5.84,5.93,5.4,5.48,4068105,5.365833333333335,4.952000000000001,55.718751065631146,14166929.0
35,05/05/2020,5.55,5.63,5.35,5.39,2105919,5.408333333333335,5.067000000000001,54.71282251054499,12061010.0
36,05/06/2020,5.4,5.4,4.9,4.93,3369640,5.3516666666666675,5.15,49.7673241774924,8691370.0
37,05/07/2020,4.83,4.94,4.65,4.87,2501195,5.359166666666668,5.223000000000001,49.1433539963935,6190175.0
38,05/08/2020,4.88,5.19,4.82,4.98,2353661,5.366666666666668,5.277500000000002,50.3718500033141,8543836.0
39,05/11/2020,4.92,4.96,4.75,4.76,1699158,5.371666666666669,5.278500000000002,47.88069277526026,6844678.0
40,05/12/2020,4.78,4.92,4.46,4.54,2639157,5.352500000000003,5.208000000000002,45.459535961241244,4205521.0
41,05/13/2020,4.54,4.54,4.07,4.21,2882877,5.2183333333333355,5.155000000000002,42.02662199464081,1322644.0
42,05/14/2020,4.15,4.19,3.96,4.13,2004868,5.092500000000002,5.110000000000001,41.21408285183621,-682224.0
43,05/15/2020,4.05,4.45,4.04,4.22,1940704,4.940833333333336,5.077000000000002,42.559555294590936,1258480.0
44,05/18/2020,4.4,4.63,4.36,4.58,2371694,4.845000000000002,5.025500000000002,47.71453714561072,3630174.0
45,05/19/2020,4.58,4.75,4.37,4.44,1840732,4.710833333333336,5.0085000000000015,45.98612856190692,1789442.0
46,05/20/2020,4.5,4.69,4.34,4.43,2543609,4.623333333333336,4.985500000000001,45.858346251593986,-754167.0
47,05/21/2020,4.45,4.65,4.4,4.44,1971906,4.544166666666669,4.972500000000001,46.01987968287191,1217739.0
48,05/22/2020,4.46,4.49,4.13,4.18,2379851,4.481666666666669,4.943000000000001,42.47182838575085,-1162112.0
49,05/26/2020,4.34,4.61,4.33,4.42,3545926,4.4441666666666695,4.873000000000002,46.56703889127458,2383814.0
50,05/27/2020,4.57,4.71,4.36,4.69,3146603,4.420000000000003,4.825500000000002,50.80946611794145,5530417.0
51,05/28/2020,4.75,4.76,4.3,4.33,2184367,4.38416666666667,4.740000000000001,45.60967866728994,3346050.0
52,05/29/2020,4.33,4.42,4.05,4.06,3973540,4.34416666666667,4.656500000000001,42.1274885697258,-627490.0
53,06/01/2020,4.12,4.36,4.02,4.13,2618424,4.337500000000003,4.560500000000001,43.335375924674906,1990934.0
54,06/02/2020,4.27,4.31,4.06,4.18,2369780,4.3416666666666694,4.495500000000001,44.230752113216084,4360714.0
55,06/03/2020,4.24,4.52,4.2,4.44,3037424,4.360000000000003,4.448,48.76445366162589,7398138.0
56,06/04/2020,4.44,4.72,4.37,4.47,3514299,4.350833333333337,4.425,49.27683940423962,10912437.0
57,06/05/2020,4.29,4.41,4.09,4.14,6274428,4.325833333333336,4.3885,44.05742108270216,4638009.0
58,06/08/2020,4.28,5.14,4.27,5.01,10133660,4.37416666666667,4.39,56.9912263190438,14771669.0
59,06/09/2020,5.0,5.0,4.55,4.96,8073448,4.417500000000003,4.3999999999999995,56.18722483396165,6698221.0
60,06/10/2020,4.78,5.53,4.68,5.07,10606370,4.49166666666667,4.426499999999999,57.60425306983536,17304591.0
61,06/11/2020,4.64,4.9,4.18,4.37,6235993,4.487500000000003,4.4345,47.15282774541303,11068598.0
62,06/12/2020,4.6,4.78,4.39,4.72,4378192,4.490000000000003,4.464,51.85626583878221,15446790.0
63,06/15/2020,4.5,4.77,4.42,4.69,3910385,4.520000000000003,4.4875,51.4337145195711,11536405.0
64,06/16/2020,4.95,4.95,4.51,4.64,3123535,4.568333333333336,4.4905,50.69231251078942,8412870.0
65,06/17/2020,4.54,4.83,4.53,4.76,3593466,4.620833333333336,4.506500000000001,52.46336026891461,12006336.0
66,06/18/2020,4.67,4.95,4.65,4.95,3423827,4.685000000000003,4.532500000000001,55.20673655638177,15430163.0
67,06/19/2020,4.95,5.08,4.69,4.88,7365867,4.72166666666667,4.5545,53.97094271152894,8064296.0
68,06/22/2020,4.79,4.95,4.72,4.87,3178966,4.7550000000000034,4.589,53.78571432803346,4885330.0
69,06/23/2020,4.95,4.99,4.8,4.83,3205372,4.812500000000003,4.6095,53.002130375223274,1679958.0
70,06/24/2020,4.83,4.84,4.38,4.41,2976209,4.762500000000004,4.5954999999999995,45.505642756682725,-1296251.0
71,06/25/2020,4.33,4.54,4.3,4.46,2450936,4.720833333333337,4.601999999999999,46.47619052519703,1154685.0
72,06/26/2020,4.48,4.5,4.27,4.35,3801155,4.660833333333337,4.616499999999999,44.59447569650876,-2646470.0
73,06/29/2020,4.35,4.52,4.3,4.38,2131330,4.661666666666671,4.629,45.24558763622875,-515140.0
74,06/30/2020,4.33,4.51,4.2,4.34,3889029,4.6300000000000034,4.636999999999999,44.49476913108554,-4404169.0
75,07/01/2020,4.31,4.5,4.31,4.44,2304101,4.60916666666667,4.636999999999999,46.86852106608571,-2100068.0
76,07/02/2020,4.49,4.51,4.29,4.29,1887751,4.580000000000004,4.627999999999999,43.83988710525684,-3987819.0
77,07/06/2020,4.31,4.34,4.19,4.24,2140879,4.536666666666671,4.632999999999999,42.84599509209253,-6128698.0
78,07/07/2020,4.2,4.25,4.06,4.09,2456970,4.465000000000003,4.586999999999999,39.92192871824053,-8585668.0
79,07/08/2020,4.1,4.29,4.03,4.26,2052829,4.413333333333337,4.552,44.541360420218645,-6532839.0
80,07/09/2020,4.27,4.32,4.13,4.21,1992621,4.358333333333337,4.508999999999999,43.48237116462859,-8525460.0
81,07/10/2020,4.2,4.38,4.18,4.34,1410828,4.3175000000000034,4.5074999999999985,47.009978243946286,-7114632.0
82,07/13/2020,4.35,4.55,4.26,4.26,4216265,4.305000000000003,4.484499999999999,45.14267487950065,-11330897.0
83,07/14/2020,4.22,4.31,4.07,4.08,2261589,4.273333333333336,4.453999999999999,41.17925139625839,-13592486.0
84,07/15/2020,4.13,4.29,4.13,4.19,1474126,4.2600000000000025,4.431499999999999,44.392339796265524,-12118360.0
85,07/16/2020,4.19,4.2,4.09,4.17,1330461,4.242500000000002,4.401999999999999,43.922552047630155,-13448821.0
86,07/17/2020,4.16,4.23,3.94,3.96,3066549,4.210833333333336,4.352499999999998,39.22829308079319,-16515370.0
87,07/20/2020,3.95,4.06,3.77,3.85,3401088,4.16166666666667,4.300999999999998,36.99773910101193,-19916458.0
88,07/21/2020,3.9,4.09,3.88,4.01,3341012,4.138333333333336,4.257999999999998,42.150335785252295,-16575446.0
89,07/22/2020,4.02,4.12,3.92,4.11,2523547,4.127500000000002,4.221999999999999,45.16864476521599,-14051899.0
90,07/23/2020,4.09,4.31,4.06,4.11,3237550,4.129166666666669,4.206999999999999,45.16864476521599,0.0
91,07/24/2020,4.06,4.23,4.01,4.03,2216295,4.110000000000002,4.185499999999999,43.08305586331565,-16268194.0
92,07/27/2020,4.02,4.12,3.95,4.01,2472696,4.0933333333333355,4.1685,42.55405390670807,-18740890.0
93,07/28/2020,3.96,4.05,3.92,3.94,4555392,4.060000000000002,4.1465,40.67172256937926,-23296282.0
94,07/29/2020,3.94,4.18,3.92,4.06,2879626,4.043333333333336,4.132499999999999,45.150845289121555,-20416656.0
95,07/30/2020,4.0,4.23,3.97,4.1,2398485,4.045000000000003,4.115499999999999,46.598120727428686,-18018171.0
96,07/31/2020,4.06,4.16,3.99,4.01,1879553,4.030000000000003,4.1015,43.79784257237033,-19897724.0
97,08/03/2020,4.03,4.25,4.0,4.15,2518010,4.028333333333336,4.0969999999999995,48.93826217731834,-17379714.0
98,08/04/2020,4.13,4.74,4.13,4.43,10361360,4.067500000000003,4.114,57.341810186836966,-7018354.0
99,08/05/2020,4.5,4.76,4.25,4.63,4925697,4.132500000000003,4.132499999999999,62.13536322480956,-2092657.0
100,08/06/2020,4.6,4.66,4.38,4.43,1901224,4.167500000000003,4.1434999999999995,55.427763293591944,-3993881.0
101,08/07/2020,4.39,4.4,4.06,4.16,3341099,4.1716666666666695,4.134499999999999,47.90873879022828,-7334980.0
102,08/10/2020,4.2,4.57,4.18,4.33,4561772,4.190000000000002,4.137999999999999,52.296604060495014,-2773208.0
103,08/11/2020,4.43,4.57,4.34,4.35,3139105,4.2166666666666694,4.151499999999999,52.800328641118995,365897.0
104,08/12/2020,4.4,4.63,4.36,4.52,3057594,4.25916666666667,4.167999999999998,56.9605301679306,3423491.0
105,08/13/2020,4.52,4.71,4.5,4.64,2128313,4.3175000000000034,4.191499999999999,59.66320495854651,5551804.0
106,08/14/2020,4.6,4.83,4.55,4.75,3474692,4.375000000000003,4.230999999999999,62.01773307934493,9026496.0
107,08/17/2020,4.78,4.78,4.56,4.63,2370970,4.41916666666667,4.269999999999999,58.037706439053345,6655526.0
108,08/18/2020,4.61,4.87,4.44,4.81,3834840,4.4858333333333364,4.309999999999999,61.97925314817044,10490366.0
109,08/19/2020,4.8,4.84,4.64,4.72,2612583,4.533333333333337,4.340499999999999,58.99538134645324,7877783.0
110,08/20/2020,4.62,4.68,4.51,4.61,2441184,4.5483333333333364,4.365499999999999,55.47975115716999,5436599.0
111,08/21/2020,4.6,5.6,4.6,5.03,10642590,4.58166666666667,4.415499999999999,64.24174231773617,16079189.0
112,08/24/2020,5.1,5.13,4.56,4.87,4585366,4.618333333333337,4.458499999999999,59.44224445497514,11493823.0
113,08/25/2020,4.88,5.25,4.88,4.98,2998678,4.68666666666667,4.510499999999999,61.5680720904234,14492501.0
114,08/26/2020,4.97,5.22,4.92,5.11,2779664,4.75166666666667,4.562999999999999,63.97152369336475,17272165.0
115,08/27/2020,5.11,5.38,5.02,5.25,3384658,4.82666666666667,4.620499999999999,66.40792805775068,20656823.0
116,08/28/2020,5.3,5.57,5.22,5.39,4236926,4.89916666666667,4.689499999999999,68.68824672645594,24893749.0
117,08/31/2020,5.77,7.15,5.69,6.68,37976000,5.069166666666669,4.815999999999998,81.29083094423322,62869749.0
118,09/01/2020,7.3,7.82,6.77,7.65,23211051,5.310833333333336,4.9769999999999985,85.88973300631967,86080800.0
119,09/02/2020,7.8,8.05,7.11,7.71,13011110,5.567500000000003,5.1309999999999985,86.11705706411757,99091910.0
120,09/03/2020,7.88,8.45,7.24,7.82,14344500,5.818333333333335,5.300499999999998,86.545032592158,113436410.0
121,09/04/2020,7.78,7.92,7.17,7.65,7661994,6.062500000000003,5.474999999999999,82.32135436970684,105774416.0
122,09/08/2020,7.55,8.28,7.48,7.7,9816620,6.320000000000003,5.643499999999999,82.59047156784416,115591036.0
123,09/09/2020,7.96,7.99,7.31,7.35,9068082,6.513333333333335,5.793499999999999,74.08838867204365,106522954.0
124,09/10/2020,6.65,6.95,6.19,6.23,15558280,6.626666666666669,5.879,54.68761548479914,90964674.0
125,09/11/2020,6.26,6.33,5.87,6.09,6061190,6.719166666666669,5.951499999999999,52.82549755617943,84903484.0
126,09/14/2020,6.8,7.0,6.43,6.91,10118970,6.869166666666668,6.059499999999999,61.16613606330033,95022454.0
127,09/15/2020,6.86,7.26,6.69,7.09,5743489,7.022500000000002,6.182499999999999,62.724120812289435,100765943.0
128,09/16/2020,7.03,9.04,7.03,8.68,19346510,7.296666666666668,6.3759999999999994,73.02069336821741,120112453.0
129,09/17/2020,8.57,9.77,8.41,9.2,17026721,7.506666666666668,6.599999999999999,75.41272084198172,137139174.0
130,09/18/2020,9.2,9.77,8.91,9.47,17407510,7.658333333333334,6.842999999999998,76.57410698197975,154546684.0
131,09/21/2020,9.35,9.6,8.38,8.75,7639806,7.745000000000001,7.028999999999998,67.42756265174371,146906878.0
132,09/22/2020,10.45,11.17,9.9,10.56,34752480,7.973333333333334,7.313499999999998,75.38683447754774,181659358.0
133,09/23/2020,10.6,10.86,9.92,10.04,10651150,8.1725,7.566499999999998,70.08804712454295,171008208.0
134,09/24/2020,9.71,9.81,9.01,9.14,7938838,8.292499999999999,7.767999999999998,61.9694254750999,163069370.0
135,09/25/2020,9.19,10.18,9.1,10.02,7515157,8.514999999999999,8.006499999999999,66.10383722164667,170584527.0
136,09/28/2020,10.16,10.26,9.55,10.09,6764323,8.836666666666666,8.241499999999998,66.41659321494174,177348850.0
137,09/29/2020,10.0,10.65,9.93,10.35,5244339,9.191666666666665,8.424999999999999,67.61195622610335,182593189.0
138,09/30/2020,10.25,10.76,10.06,10.2,6079033,9.465833333333332,8.552499999999998,66.14910015546988,176514156.0
139,10/01/2020,10.09,10.25,9.69,9.77,4554055,9.689166666666665,8.655499999999998,62.007356698313465,171960101.0
140,10/02/2020,9.38,9.78,9.3,9.39,4340484,9.748333333333333,8.733999999999998,58.52024988484197,167619617.0
141,10/05/2020,9.44,9.59,9.25,9.46,2804969,9.77,8.824499999999997,58.97790570261643,170424586.0
142,10/06/2020,9.56,9.84,9.1,9.13,4535421,9.741666666666665,8.895999999999997,55.84950232014353,165889165.0
143,10/07/2020,9.23,9.56,9.17,9.36,3308644,9.792499999999999,8.9965,57.53999023076568,169197809.0
144,10/08/2020,9.54,13.64,9.19,13.49,76453562,10.036666666666667,9.3595,75.60370915919808,245651371.0
145,10/09/2020,12.83,14.8,11.9,12.02,77152781,10.201666666666668,9.656,65.00347166629146,168498590.0
146,10/12/2020,11.66,12.77,11.4,11.8,23655699,10.423333333333336,9.900500000000001,63.56700914151327,144842891.0
147,10/13/2020,11.73,12.42,11.65,11.88,10179710,10.578333333333337,10.14,63.87959002127098,155022601.0
148,10/14/2020,12.67,12.68,12.05,12.25,10776760,10.758333333333338,10.3185,65.35986886500928,165799361.0
149,10/15/2020,11.99,15.1,11.99,13.83,39894820,11.04833333333334,10.55,70.85305110113549,205694181.0
150,10/16/2020,13.77,13.9,13.08,13.31,11651580,11.307500000000006,10.742,67.08266581111057,194042601.0
151,10/19/2020,13.44,14.5,13.38,13.91,13169070,11.652500000000005,11.000000000000002,69.12429404076829,207211671.0
152,10/20/2020,14.03,14.14,13.67,13.86,6603951,12.025000000000006,11.165000000000001,68.74166713711372,200607720.0
153,10/21/2020,13.9,14.42,13.8,14.1,5361928,12.41166666666667,11.368,69.61119662438749,205969648.0
154,10/22/2020,14.2,15.87,14.19,14.91,16212230,12.893333333333338,11.6565,72.40156428588608,222181878.0
155,10/23/2020,15.05,15.38,14.55,15.0,6507324,13.363333333333339,11.9055,72.701500415029,228689202.0
156,10/26/2020,14.93,15.45,13.26,13.45,13376270,13.360000000000005,12.0735,60.505602569791805,215312932.0
157,10/27/2020,13.71,13.71,12.36,12.69,7231006,13.415833333333337,12.190499999999998,55.582123287824245,208081926.0
158,10/28/2020,12.27,13.05,11.78,11.82,6388580,13.417500000000002,12.2715,50.51472690071263,201693346.0
159,10/29/2020,11.88,12.25,11.68,11.73,4165843,13.405000000000001,12.369499999999999,50.00681674782655,197527503.0
160,10/30/2020,11.64,11.64,10.36,10.47,11562370,13.256666666666668,12.423499999999999,43.42400441582447,185965133.0
161,11/02/2020,10.82,11.09,10.5,10.75,5227011,13.0,12.487999999999998,45.15189431774249,191192144.0
162,11/03/2020,10.75,11.86,10.63,11.57,7454472,12.854999999999999,12.61,49.97079491886738,198646616.0
163,11/04/2020,11.76,11.77,10.61,10.91,5807871,12.604999999999999,12.6875,46.43454994884516,192838745.0
164,11/05/2020,11.27,11.84,11.06,11.45,4705245,12.404166666666663,12.5855,49.57850487943934,197543990.0
165,11/06/2020,11.52,12.17,11.32,11.86,5518243,12.2175,12.577499999999999,51.88750630469253,203062233.0
166,11/09/2020,12.76,12.93,11.25,11.49,6244865,11.9325,12.561999999999998,49.676636270909185,196817368.0
167,11/10/2020,11.5,11.66,10.83,11.1,3825963,11.6075,12.523,47.3847826638103,192991405.0
168,11/11/2020,11.5,11.95,11.21,11.75,4882569,11.465833333333334,12.498,51.408508274474926,197873974.0
169,11/12/2020,11.74,11.87,10.97,11.13,4355892,11.335833333333333,12.362999999999998,47.664194281567546,193518082.0
170,11/13/2020,11.36,11.55,11.0,11.01,3546171,11.268333333333333,12.248,46.951406728004,189971911.0
171,11/16/2020,11.16,12.66,10.72,12.06,9774824,11.295833333333334,12.1555,53.50351030856016,199746735.0
172,11/17/2020,11.65,11.92,11.23,11.63,6678176,11.3925,12.044,50.73963732274905,193068559.0
173,11/18/2020,11.8,12.04,11.56,11.57,3169222,11.460833333333333,11.9175,50.348803235182075,189899337.0
174,11/19/2020,11.6,12.79,11.45,12.46,11787610,11.535000000000002,11.795,55.78882428398347,201686947.0
175,11/20/2020,12.55,13.46,12.54,12.71,8402347,11.685000000000002,11.6805,57.20715246149867,210089294.0
176,11/23/2020,12.9,14.12,12.67,13.9,9607973,11.88916666666667,11.703000000000001,63.250621499998786,219697267.0
177,11/24/2020,14.23,14.26,13.3,13.67,7186710,12.040000000000001,11.752,61.4444324293903,212510557.0
178,11/25/2020,13.6,15.25,13.42,14.75,8860092,12.311666666666667,11.898500000000002,66.30947646261683,221370649.0
179,11/27/2020,15.29,16.74,14.88,16.08,12504200,12.726666666666667,12.116000000000001,71.1391841590415,233874849.0
180,11/30/2020,18.17,19.42,16.56,16.56,31983500,13.1275,12.4205,72.66235450030142,265858349.0
181,12/01/2020,17.11,17.4,15.76,15.8,12666030,13.516666666666667,12.672999999999998,66.66328846258034,253192319.0
182,12/02/2020,15.7,16.68,15.38,16.58,7883380,13.980833333333337,12.923499999999999,69.45093550929849,261075699.0
183,12/03/2020,16.48,16.64,15.87,16.12,6294965,14.31916666666667,13.183999999999997,65.94851749592516,254780734.0
184,12/04/2020,16.3,17.29,16.26,16.9,8972672,14.758333333333338,13.456499999999997,68.8198865966112,263753406.0
185,12/07/2020,17.0,17.5,16.22,16.35,7386258,15.156666666666672,13.680999999999997,64.67832134785792,256367148.0
186,12/08/2020,16.37,17.21,15.93,16.94,16120160,15.530000000000003,13.953499999999996,66.97434323511271,272487308.0
187,12/09/2020,13.92,14.73,13.23,13.66,24357939,15.609166666666669,14.081499999999997,48.21171154253797,248129369.0
188,12/10/2020,13.12,14.41,13.05,14.12,7558922,15.627500000000003,14.199999999999998,50.313979986103725,255688291.0
189,12/11/2020,13.91,14.0,13.02,13.31,7496868,15.597500000000004,14.308999999999997,46.71772736495628,248191423.0
190,12/14/2020,13.34,13.43,12.14,12.72,10007090,15.428333333333336,14.394499999999999,44.23743361546482,238184333.0
191,12/15/2020,12.78,14.02,12.48,13.85,8192856,15.242500000000001,14.484,49.74102467112736,246377189.0
192,12/16/2020,13.96,14.31,13.58,13.85,5865123,15.016666666666667,14.595000000000002,49.74102467112736,0.0
193,12/17/2020,13.96,14.98,13.59,14.83,8194902,14.935833333333335,14.758000000000001,54.27970338811693,254572091.0
194,12/18/2020,15.78,16.3,15.18,15.63,16618779,14.85666666666667,14.916500000000003,57.6424578485746,271190870.0
195,12/21/2020,15.81,16.35,15.28,15.53,9876128,14.807500000000003,15.057500000000001,57.077332893136166,261314742.0
196,12/22/2020,16.22,20.04,16.15,19.46,30687721,15.020833333333336,15.335500000000001,69.6645489252816,292002463.0
197,12/23/2020,20.17,22.35,19.13,20.57,25830260,15.372500000000002,15.6805,72.14883425880026,317832723.0
198,12/24/2020,21.01,21.48,19.95,20.15,6262174,15.640000000000002,15.9505,69.81894491579659,311570549.0
199,12/28/2020,21.31,21.97,20.35,20.99,8965858,16.250833333333336,16.196,71.78163826993666,320536407.0
200,12/29/2020,20.82,21.07,18.56,19.38,9241441,16.68916666666667,16.337,63.28667360581156,311294966.0
201,12/30/2020,19.38,20.0,18.85,19.26,5934391,17.185000000000002,16.509999999999998,62.69115608586511,305360575.0
202,12/31/2020,19.25,19.8,18.8,18.84,6922652,17.695000000000004,16.622999999999998,60.543797089821446,298437923.0
203,01/04/2021,19.0,19.1,17.15,17.25,10022470,17.978333333333335,16.679499999999997,53.12505479036509,288415453.0
204,01/05/2021,17.35,18.08,17.23,17.37,4961457,18.271666666666672,16.703,53.58729351907638,293376910.0
205,01/06/2021,17.34,18.98,17.33,18.36,6056248,18.565833333333337,16.8035,57.326048844719196,299433158.0
206,01/07/2021,18.47,19.45,18.02,18.08,6129276,18.770000000000007,16.8605,55.953200379410745,293303882.0
207,01/08/2021,18.18,18.3,17.08,17.69,6481960,18.950000000000006,17.061999999999998,54.012941491999655,286821922.0
208,01/11/2021,19.41,20.65,19.01,19.94,14927610,18.990000000000006,17.352999999999998,62.16444087505215,301749532.0
209,01/12/2021,19.96,20.4,19.32,19.95,7060665,18.938333333333336,17.684999999999995,62.19651360207814,308810197.0
210,01/13/2021,20.42,38.65,20.03,31.4,144501703,19.875833333333336,18.618999999999993,81.51657171833321,453311900.0
211,01/14/2021,38.09,43.06,33.05,39.91,93717406,21.4525,19.92199999999999,86.88242581945555,547029306.0
212,01/15/2021,38.49,40.75,34.01,35.5,46866359,22.795833333333334,21.00449999999999,74.76888876659636,500162947.0
213,01/19/2021,41.55,45.52,36.64,39.36,74721922,24.470833333333335,22.23099999999999,77.69967190998216,574884869.0
214,01/20/2021,37.37,41.19,36.06,39.12,33471789,26.16083333333334,23.405499999999993,77.10000465943585,541413080.0
215,01/21/2021,39.23,44.75,37.0,43.03,57079754,28.30916666666667,24.780499999999996,79.83102632066488,598492834.0
216,01/22/2021,42.59,76.76,42.32,65.01,197157906,32.27916666666667,27.057999999999993,88.28733793179885,795650740.0
217,01/25/2021,96.73,159.18,61.13,76.79,177874000,37.14833333333333,29.86899999999999,90.56944796519343,973524740.0
218,01/26/2021,88.56,150.0,80.2,147.98,178588000,47.97333333333333,36.26049999999999,95.84201586295214,1152112740.0
219,01/27/2021,354.83,380.0,249.0,347.51,93396672,75.45833333333333,52.58649999999999,98.45287706068872,1245509412.0
220,01/28/2021,265.0,483.0,112.25,193.6,58815809,89.92999999999999,61.29749999999998,64.70317890323777,1186693603.0
221,01/29/2021,379.71,413.98,250.0,325.0,50566059,115.35083333333331,76.58449999999998,73.16192595752408,1237259662.0
222,02/01/2021,316.56,322.0,212.0,225.0,37382152,131.48416666666665,86.89249999999998,61.15130428539402,1199877510.0
223,02/02/2021,140.76,158.0,74.22,90.0,78183070,135.6583333333333,90.52999999999999,49.36849830601927,1121694440.0
224,02/03/2021,112.01,113.4,85.25,92.41,42698512,140.4008333333333,94.282,49.55536244556862,1164392952.0
225,02/04/2021,91.19,91.5,53.33,53.5,62427281,141.57916666666665,96.039,46.56713566252162,1101965671.0
226,02/05/2021,54.04,95.0,51.09,63.77,81345008,143.63333333333333,98.3235,47.46755417313054,1183310679.0
227,02/08/2021,72.41,72.66,58.02,60.0,25687279,145.04749999999999,100.439,47.15342749974877,1157623400.0
228,02/09/2021,56.61,57.0,46.52,50.31,26843080,143.8225,101.95750000000001,46.305214410287476,1130780320.0
229,02/10/2021,50.77,62.83,46.55,51.2,36455039,141.69,103.52000000000001,46.40058241302324,1167235359.0
230,02/11/2021,50.01,55.32,48.22,51.1,13056730,133.61666666666665,104.505,46.390612408453634,1154178629.0
231,02/12/2021,50.75,55.24,48.05,52.4,14573260,109.02416666666666,105.12950000000001,46.551394007644724,1168751889.0
232,02/16/2021,52.66,53.5,49.04,49.51,8175030,97.01666666666667,105.83000000000001,46.21952996727921,1160576859.0
233,02/17/2021,49.77,51.19,44.56,45.94,9260795,73.76166666666667,106.15900000000002,45.785311058695,1151316064.0
234,02/18/2021,48.49,48.87,40.65,40.69,23990561,58.40250000000001,106.23750000000003,45.11408146321039,1127325503.0
235,02/19/2021,41.28,43.89,38.5,40.59,14828240,54.28500000000002,106.11550000000003,45.10051858557893,1112497263.0
236,02/22/2021,46.69,48.51,42.4,46.0,19476020,50.41750000000002,105.165,46.045555767399414,1131973283.0
237,02/23/2021,44.97,46.23,40.0,44.97,7565215,49.706666666666685,103.574,45.88361249900835,1124408068.0
238,02/24/2021,44.7,91.71,44.7,91.71,83111742,52.035000000000025,100.76050000000001,53.82066140003034,1207519810.0
239,02/25/2021,169.56,184.68,101.0,108.73,150308797,56.09583333333336,88.8215,56.3322396171297,1357828607.0
240,02/26/2021,117.46,142.9,86.0,101.74,92194148,60.381666666666696,84.22850000000001,55.009010241691236,1265634459.0
